,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
51,9.11,0.76,4.93,-0.11,0.04,-0.01
52,9.11,0.76,4.92,-0.11,0.04,-0.01
53,9.11,0.76,4.92,-0.11,0.04,-0.01
54,9.11,0.75,4.92,-0.11,0.04,-0.01
55,9.11,0.75,4.92,-0.11,0.04,-0.01
56,9.11,0.75,4.92,-0.11,0.05,-0.01
57,9.11,0.75,4.92,-0.11,0.05,-0.01
58,9.11,0.75,4.92,-0.11,0.05,-0.01
59,9.11,0.75,4.92,-0.11,0.05,-0.01
60,9.11,0.75,4.92,-0.11,0.05,-0.01
61,9.11,0.74,4.92,-0.11,0.06,-0.01
62,9.11,0.74,4.93,-0.11,0.06,-0.01
63,9.11,0.74,4.93,-0.11,0.06,-0.01
64,9.11,0.74,4.93,-0.11,0.06,-0.01
65,9.11,0.74,4.94,-0.11,0.07,-0.01
66,9.11,0.74,4.94,-0.11,0.07,-0.01
67,9.11,0.73,4.95,-0.11,0.07,-0.01
68,9.11,0.73,4.96,-0.12,0.08,-0.01
69,9.1,0.73,4.96,-0.12,0.08,-0.01
70,9.1,0.73,4.97,-0.12,0.08,-0.01
71,9.1,0.73,4.98,-0.12,0.09,-0.01
72,9.09,0.73,4.99,-0.12,0.09,-0.01
73,9.09,0.73,5.0,-0.12,0.09,-0.01
74,9.08,0.73,5.01,-0.12,0.1,-0.01
75,9.08,0.73,5.02,-0.12,0.1,-0.01
76,9.07,0.73,5.04,-0.12,0.1,-0.01
77,9.07,0.73,5.05,-0.12,0.1,-0.01
78,9.06,0.73,5.06,-0.12,0.1,-0.01
79,9.05,0.73,5.08,-0.12,0.1,-0.01
80,9.05,0.73,5.09,-0.12,0.1,-0.01
81,9.04,0.73,5.1,-0.11,0.11,-0.02
82,9.03,0.73,5.12,-0.11,0.11,-0.02
83,9.02,0.73,5.13,-0.11,0.11,-0.02
84,9.02,0.73,5.15,-0.11,0.1,-0.02
85,9.01,0.73,5.16,-0.11,0.1,-0.02
86,9.0,0.73,5.17,-0.11,0.1,-0.02
87,8.99,0.74,5.19,-0.11,0.1,-0.02
88,8.99,0.74,5.2,-0.11,0.1,-0.02
89,8.98,0.74,5.21,-0.11,0.1,-0.02
90,8.97,0.74,5.22,-0.11,0.1,-0.02
91,8.97,0.74,5.23,-0.11,0.09,-0.02
92,8.96,0.74,5.24,-0.11,0.09,-0.02
93,8.95,0.74,5.25,-0.11,0.09,-0.02
94,8.95,0.74,5.26,-0.11,0.08,-0.01
95,8.94,0.74,5.27,-0.11,0.08,-0.01
96,8.94,0.74,5.28,-0.11,0.08,-0.01
97,8.93,0.74,5.28,-0.11,0.08,-0.01
98,8.93,0.74,5.29,-0.11,0.07,-0.01
99,8.93,0.74,5.3,-0.11,0.07,-0.01
100,8.92,0.74,5.3,-0.11,0.07,-0.01
101,8.92,0.74,5.3,-0.11,0.06,-0.01
102,8.92,0.74,5.31,-0.11,0.06,-0.01
103,8.92,0.74,5.31,-0.1,0.06,-0.01
104,8.91,0.74,5.31,-0.1,0.06,-0.01
105,8.91,0.74,5.31,-0.1,0.06,-0.01
106,8.91,0.74,5.31,-0.11,0.05,-0.01
107,8.91,0.74,5.31,-0.11,0.05,-0.01
108,8.91,0.74,5.31,-0.11,0.05,-0.01
109,8.91,0.74,5.31,-0.11,0.05,-0.01
110,8.91,0.74,5.31,-0.11,0.05,-0.01
111,8.91,0.74,5.31,-0.11,0.05,-0.01
112,8.91,0.74,5.31,-0.11,0.05,-0.01
113,8.91,0.74,5.31,-0.11,0.05,-0.01
114,8.91,0.74,5.31,-0.11,0.05,-0.01
115,8.91,0.74,5.31,-0.11,0.05,-0.01
116,8.91,0.74,5.3,-0.11,0.05,-0.01
117,8.92,0.74,5.3,-0.11,0.05,-0.01
118,8.92,0.74,5.3,-0.11,0.05,-0.01
119,8.92,0.74,5.3,-0.11,0.05,-0.01
120,8.92,0.74,5.3,-0.11,0.05,-0.01
121,8.92,0.74,5.3,-0.11,0.05,-0.01
122,8.92,0.74,5.3,-0.11,0.05,-0.01
123,8.92,0.74,5.3,-0.11,0.05,-0.01
124,8.92,0.74,5.3,-0.11,0.05,-0.01
125,8.92,0.74,5.3,-0.11,0.05,-0.01
126,8.92,0.74,5.3,-0.11,0.05,-0.01
127,8.92,0.74,5.3,-0.11,0.05,-0.01
128,8.92,0.74,5.3,-0.11,0.05,-0.01
129,8.92,0.74,5.3,-0.11,0.05,-0.01
130,8.92,0.74,5.3,-0.11,0.05,-0.01
131,8.92,0.74,5.3,-0.11,0.05,-0.01
132,8.92,0.74,5.3,-0.11,0.05,-0.01
133,8.92,0.74,5.3,-0.11,0.05,-0.02
134,8.93,0.74,5.3,-0.11,0.04,-0.02
135,8.93,0.74,5.29,-0.11,0.04,-0.02
136,8.93,0.74,5.29,-0.11,0.04,-0.02
137,8.93,0.74,5.29,-0.11,0.04,-0.02
138,8.93,0.74,5.29,-0.11,0.04,-0.02
139,8.93,0.74,5.29,-0.11,0.03,-0.02
140,8.93,0.74,5.28,-0.11,0.03,-0.02
141,8.94,0.74,5.28,-0.11,0.03,-0.02
142,8.94,0.75,5.27,-0.11,0.03,-0.02
143,8.94,0.75,5.27,-0.11,0.02,-0.02
144,8.95,0.75,5.26,-0.11,0.02,-0.02
145,8.95,0.75,5.25,-0.11,0.02,-0.02
146,8.95,0.75,5.25,-0.11,0.02,-0.02
147,8.96,0.75,5.24,-0.1,0.01,-0.02
148,8.96,0.75,5.23,-0.1,0.01,-0.01
149,8.97,0.75,5.22,-0.1,0.01,-0.01
150,8.97,0.75,5.21,-0.1,0.01,-0.01
151,8.98,0.75,5.2,-0.1,0.01,-0.01
152,8.98,0.75,5.19,-0.1,0.01,-0.01
153,8.99,0.75,5.17,-0.1,0.01,-0.01
154,9.0,0.75,5.16,-0.1,0.0,-0.01
155,9.0,0.75,5.15,-0.1,0.0,-0.01
156,9.01,0.75,5.14,-0.1,0.0,-0.01
157,9.02,0.75,5.12,-0.1,0.01,-0.01
158,9.02,0.76,5.11,-0.1,0.01,-0.01
159,9.03,0.76,5.1,-0.1,0.01,-0.01
160,9.04,0.76,5.09,-0.1,0.01,-0.01
161,9.04,0.76,5.07,-0.1,0.01,-0.01
162,9.05,0.76,5.06,-0.1,0.01,-0.01
163,9.06,0.77,5.05,-0.1,0.01,-0.01
164,9.06,0.77,5.04,-0.1,0.02,-0.01
165,9.07,0.77,5.03,-0.1,0.02,-0.02
166,9.07,0.77,5.02,-0.1,0.02,-0.02
167,9.08,0.78,5.01,-0.1,0.02,-0.02
168,9.08,0.78,5.0,-0.1,0.03,-0.02
169,9.09,0.78,4.99,-0.1,0.03,-0.02
170,9.09,0.78,4.98,-0.1,0.03,-0.02
171,9.09,0.79,4.97,-0.1,0.04,-0.02
172,9.1,0.79,4.97,-0.11,0.04,-0.02
173,9.1,0.79,4.96,-0.11,0.04,-0.02
174,9.1,0.79,4.96,-0.11,0.04,-0.02
175,9.1,0.8,4.96,-0.11,0.05,-0.02
176,9.1,0.8,4.96,-0.11,0.05,-0.02
177,9.1,0.8,4.96,-0.11,0.05,-0.02
178,9.1,0.8,4.96,-0.11,0.05,-0.02
179,9.1,0.8,4.96,-0.11,0.05,-0.02
180,9.1,0.8,4.96,-0.11,0.05,-0.02
181,9.1,0.81,4.96,-0.11,0.05,-0.02
182,9.1,0.81,4.96,-0.11,0.05,-0.02
183,9.1,0.81,4.97,-0.11,0.05,-0.02
184,9.09,0.81,4.97,-0.11,0.05,-0.02
185,9.09,0.81,4.98,-0.11,0.05,-0.02
186,9.09,0.81,4.98,-0.11,0.05,-0.02
187,9.08,0.81,4.99,-0.11,0.05,-0.02
188,9.08,0.81,4.99,-0.11,0.05,-0.02
189,9.08,0.81,5.0,-0.11,0.05,-0.02
190,9.08,0.8,5.0,-0.11,0.05,-0.01
191,9.07,0.8,5.01,-0.11,0.05,-0.01
192,9.07,0.8,5.02,-0.11,0.04,-0.01
193,9.07,0.8,5.02,-0.11,0.04,-0.01
194,9.06,0.79,5.03,-0.11,0.04,-0.01
195,9.06,0.79,5.03,-0.11,0.04,-0.01
196,9.06,0.79,5.04,-0.11,0.03,-0.01
197,9.06,0.78,5.04,-0.11,0.03,-0.01
198,9.06,0.78,5.05,-0.11,0.03,-0.01
199,9.05,0.78,5.05,-0.11,0.03,-0.01
