,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0,9.06,0.86,5.01,-0.11,0.06,-0.01
1,9.06,0.86,5.01,-0.11,0.06,-0.01
2,9.06,0.86,5.01,-0.11,0.05,-0.01
3,9.06,0.85,5.01,-0.11,0.05,-0.01
4,9.06,0.85,5.01,-0.11,0.05,-0.01
5,9.06,0.85,5.01,-0.11,0.05,-0.01
6,9.06,0.85,5.01,-0.11,0.05,-0.01
7,9.06,0.84,5.01,-0.11,0.05,-0.01
8,9.06,0.84,5.01,-0.11,0.05,-0.01
9,9.06,0.84,5.01,-0.11,0.05,-0.01
10,9.07,0.83,5.01,-0.11,0.05,-0.01
11,9.07,0.83,5.01,-0.11,0.05,-0.01
12,9.07,0.83,5.0,-0.12,0.05,-0.0
13,9.07,0.82,5.0,-0.12,0.05,-0.0
14,9.07,0.82,5.0,-0.12,0.05,-0.0
15,9.07,0.82,5.0,-0.12,0.05,-0.0
16,9.07,0.81,5.0,-0.12,0.05,-0.0
17,9.08,0.81,5.0,-0.12,0.05,-0.0
18,9.08,0.81,5.0,-0.12,0.05,-0.0
19,9.08,0.8,5.0,-0.12,0.05,-0.0
20,9.08,0.8,4.99,-0.12,0.06,-0.0
21,9.08,0.8,4.99,-0.12,0.06,-0.0
22,9.08,0.79,5.0,-0.12,0.06,-0.0
23,9.08,0.79,5.0,-0.12,0.06,-0.0
24,9.08,0.79,5.0,-0.12,0.06,-0.0
25,9.08,0.79,5.0,-0.12,0.07,-0.0
26,9.08,0.78,5.0,-0.12,0.07,-0.0
27,9.08,0.78,5.01,-0.12,0.07,-0.01
28,9.08,0.78,5.01,-0.12,0.07,-0.01
29,9.08,0.78,5.01,-0.12,0.07,-0.01
30,9.07,0.77,5.02,-0.12,0.08,-0.01
31,9.07,0.77,5.03,-0.12,0.08,-0.01
32,9.07,0.77,5.03,-0.12,0.08,-0.01
33,9.06,0.77,5.04,-0.12,0.09,-0.01
34,9.06,0.77,5.05,-0.12,0.09,-0.01
35,9.06,0.76,5.06,-0.12,0.09,-0.01
36,9.05,0.76,5.07,-0.12,0.09,-0.01
37,9.05,0.76,5.08,-0.12,0.09,-0.01
38,9.04,0.76,5.09,-0.12,0.1,-0.01
39,9.03,0.76,5.1,-0.12,0.1,-0.01
40,9.03,0.76,5.11,-0.12,0.1,-0.01
41,9.02,0.76,5.12,-0.12,0.1,-0.01
42,9.02,0.76,5.13,-0.12,0.1,-0.01
43,9.01,0.76,5.14,-0.12,0.1,-0.01
44,9.0,0.76,5.16,-0.12,0.1,-0.01
45,9.0,0.76,5.17,-0.11,0.1,-0.01
46,8.99,0.76,5.18,-0.11,0.1,-0.01
47,8.98,0.76,5.19,-0.11,0.1,-0.02
48,8.98,0.76,5.21,-0.11,0.1,-0.02
49,8.97,0.76,5.22,-0.11,0.1,-0.02
50,8.96,0.76,5.23,-0.11,0.1,-0.02
51,8.96,0.76,5.24,-0.11,0.1,-0.02
52,8.95,0.76,5.25,-0.11,0.1,-0.02
53,8.94,0.76,5.26,-0.11,0.09,-0.02
54,8.94,0.76,5.27,-0.11,0.09,-0.02
55,8.93,0.76,5.28,-0.11,0.09,-0.02
56,8.93,0.77,5.29,-0.11,0.09,-0.02
57,8.92,0.77,5.3,-0.11,0.09,-0.02
58,8.92,0.77,5.31,-0.11,0.08,-0.02
59,8.92,0.77,5.31,-0.11,0.08,-0.01
60,8.91,0.77,5.32,-0.11,0.08,-0.01
61,8.91,0.77,5.32,-0.11,0.08,-0.01
62,8.91,0.77,5.33,-0.11,0.07,-0.01
63,8.91,0.77,5.33,-0.11,0.07,-0.01
64,8.9,0.78,5.33,-0.11,0.07,-0.01
65,8.9,0.78,5.34,-0.11,0.07,-0.01
66,8.9,0.78,5.34,-0.11,0.06,-0.01
67,8.9,0.78,5.34,-0.11,0.06,-0.01
68,8.9,0.78,5.34,-0.11,0.06,-0.01
69,8.9,0.78,5.34,-0.11,0.06,-0.01
70,8.9,0.78,5.34,-0.11,0.06,-0.01
71,8.9,0.78,5.34,-0.11,0.06,-0.01
72,8.9,0.78,5.34,-0.11,0.06,-0.01
73,8.9,0.78,5.34,-0.11,0.05,-0.01
74,8.9,0.79,5.34,-0.11,0.05,-0.01
75,8.9,0.79,5.33,-0.11,0.05,-0.01
76,8.9,0.79,5.33,-0.11,0.05,-0.01
77,8.9,0.79,5.33,-0.11,0.05,-0.01
78,8.9,0.79,5.33,-0.11,0.05,-0.01
79,8.9,0.79,5.33,-0.11,0.05,-0.01
80,8.9,0.79,5.33,-0.11,0.05,-0.01
81,8.9,0.79,5.32,-0.11,0.05,-0.01
82,8.9,0.79,5.32,-0.11,0.05,-0.01
83,8.9,0.79,5.32,-0.11,0.06,-0.01
84,8.9,0.79,5.32,-0.11,0.06,-0.01
85,8.9,0.79,5.32,-0.11,0.06,-0.01
86,8.9,0.79,5.32,-0.11,0.06,-0.01
87,8.9,0.79,5.32,-0.11,0.06,-0.01
88,8.9,0.79,5.32,-0.11,0.06,-0.01
89,8.9,0.79,5.32,-0.11,0.06,-0.01
90,8.9,0.79,5.32,-0.11,0.06,-0.01
91,8.9,0.79,5.33,-0.11,0.06,-0.01
92,8.9,0.79,5.33,-0.11,0.06,-0.01
93,8.9,0.79,5.33,-0.11,0.06,-0.01
94,8.9,0.79,5.33,-0.11,0.06,-0.01
95,8.89,0.79,5.33,-0.11,0.06,-0.01
96,8.89,0.79,5.33,-0.11,0.06,-0.01
97,8.89,0.79,5.33,-0.11,0.06,-0.01
98,8.89,0.79,5.34,-0.11,0.06,-0.01
99,8.89,0.79,5.34,-0.11,0.06,-0.01
