,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0,9.05,0.79,5.05,-0.12,0.07,-0.0
1,9.05,0.79,5.05,-0.12,0.07,-0.0
2,9.05,0.79,5.05,-0.12,0.07,-0.0
3,9.05,0.79,5.05,-0.12,0.07,-0.0
4,9.05,0.8,5.05,-0.12,0.07,-0.0
5,9.05,0.8,5.05,-0.12,0.07,-0.0
6,9.05,0.8,5.04,-0.12,0.07,-0.0
7,9.06,0.8,5.04,-0.12,0.07,-0.0
8,9.06,0.8,5.04,-0.12,0.07,-0.0
9,9.06,0.8,5.04,-0.12,0.07,-0.0
10,9.06,0.8,5.04,-0.12,0.07,-0.0
11,9.06,0.8,5.04,-0.12,0.07,-0.0
12,9.06,0.8,5.04,-0.12,0.07,-0.0
13,9.06,0.8,5.04,-0.12,0.07,-0.0
14,9.06,0.8,5.04,-0.12,0.07,-0.0
15,9.06,0.8,5.04,-0.12,0.07,-0.0
16,9.06,0.8,5.04,-0.12,0.07,-0.0
17,9.06,0.8,5.04,-0.12,0.07,-0.0
18,9.06,0.8,5.04,-0.12,0.07,-0.0
19,9.06,0.8,5.04,-0.12,0.07,-0.0
20,9.06,0.79,5.05,-0.12,0.07,-0.0
21,9.06,0.79,5.05,-0.12,0.07,-0.0
22,9.06,0.79,5.05,-0.12,0.07,-0.0
23,9.05,0.79,5.06,-0.12,0.07,-0.0
24,9.05,0.78,5.06,-0.12,0.07,-0.0
25,9.05,0.78,5.06,-0.12,0.07,-0.0
26,9.05,0.78,5.07,-0.12,0.07,-0.0
27,9.04,0.77,5.07,-0.12,0.07,-0.0
28,9.04,0.77,5.08,-0.12,0.08,-0.0
29,9.04,0.77,5.09,-0.12,0.08,-0.01
30,9.04,0.76,5.09,-0.12,0.08,-0.01
31,9.03,0.76,5.1,-0.12,0.08,-0.01
32,9.03,0.76,5.11,-0.12,0.08,-0.01
33,9.02,0.75,5.11,-0.12,0.08,-0.01
34,9.02,0.75,5.12,-0.12,0.08,-0.01
35,9.01,0.75,5.13,-0.12,0.09,-0.01
36,9.01,0.75,5.14,-0.12,0.09,-0.01
37,9.01,0.74,5.15,-0.12,0.09,-0.01
38,9.0,0.74,5.16,-0.12,0.09,-0.01
39,9.0,0.74,5.17,-0.12,0.09,-0.01
40,8.99,0.74,5.18,-0.12,0.09,-0.01
41,8.98,0.74,5.18,-0.12,0.09,-0.01
42,8.98,0.74,5.19,-0.12,0.09,-0.01
43,8.97,0.74,5.2,-0.12,0.09,-0.01
44,8.97,0.74,5.21,-0.12,0.09,-0.01
45,8.96,0.74,5.22,-0.12,0.09,-0.01
46,8.96,0.74,5.23,-0.12,0.09,-0.01
47,8.95,0.74,5.24,-0.12,0.09,-0.01
48,8.95,0.74,5.25,-0.12,0.09,-0.01
49,8.95,0.74,5.25,-0.11,0.09,-0.01
50,8.94,0.74,5.26,-0.11,0.09,-0.01
51,8.94,0.74,5.27,-0.11,0.09,-0.01
52,8.93,0.74,5.27,-0.11,0.09,-0.01
53,8.93,0.74,5.28,-0.11,0.08,-0.01
54,8.93,0.75,5.29,-0.11,0.08,-0.01
55,8.92,0.75,5.29,-0.11,0.08,-0.01
56,8.92,0.75,5.3,-0.11,0.08,-0.01
57,8.92,0.75,5.3,-0.11,0.08,-0.01
58,8.91,0.75,5.31,-0.11,0.08,-0.01
59,8.91,0.75,5.31,-0.11,0.07,-0.01
60,8.91,0.75,5.31,-0.11,0.07,-0.01
61,8.91,0.76,5.31,-0.11,0.07,-0.01
62,8.91,0.76,5.32,-0.11,0.07,-0.01
63,8.9,0.76,5.32,-0.11,0.07,-0.01
64,8.9,0.76,5.32,-0.11,0.07,-0.01
65,8.9,0.76,5.32,-0.11,0.06,-0.01
66,8.9,0.76,5.32,-0.11,0.06,-0.01
67,8.9,0.76,5.32,-0.11,0.06,-0.01
68,8.9,0.76,5.32,-0.11,0.06,-0.01
69,8.9,0.76,5.32,-0.11,0.06,-0.01
70,8.9,0.76,5.32,-0.11,0.06,-0.01
71,8.9,0.76,5.32,-0.11,0.06,-0.01
72,8.9,0.76,5.32,-0.11,0.06,-0.01
73,8.9,0.76,5.32,-0.11,0.06,-0.01
74,8.9,0.76,5.32,-0.11,0.06,-0.01
75,8.9,0.76,5.32,-0.11,0.06,-0.01
76,8.9,0.76,5.32,-0.11,0.06,-0.01
77,8.9,0.76,5.33,-0.11,0.06,-0.01
78,8.9,0.76,5.33,-0.11,0.06,-0.01
79,8.9,0.76,5.33,-0.11,0.06,-0.01
80,8.9,0.76,5.33,-0.11,0.06,-0.01
81,8.9,0.76,5.33,-0.11,0.06,-0.01
82,8.9,0.76,5.33,-0.11,0.06,-0.01
83,8.89,0.76,5.33,-0.11,0.06,-0.01
84,8.89,0.76,5.33,-0.11,0.06,-0.01
85,8.89,0.76,5.33,-0.11,0.06,-0.01
86,8.89,0.77,5.33,-0.11,0.06,-0.01
87,8.89,0.77,5.33,-0.11,0.06,-0.01
88,8.89,0.77,5.33,-0.11,0.06,-0.01
89,8.89,0.77,5.34,-0.11,0.06,-0.01
90,8.89,0.77,5.34,-0.11,0.06,-0.01
91,8.89,0.77,5.34,-0.11,0.07,-0.01
92,8.89,0.77,5.34,-0.11,0.07,-0.01
93,8.89,0.77,5.34,-0.12,0.07,-0.01
94,8.89,0.77,5.34,-0.12,0.06,-0.01
95,8.89,0.77,5.35,-0.12,0.06,-0.01
96,8.89,0.77,5.35,-0.12,0.06,-0.01
97,8.89,0.77,5.35,-0.12,0.06,-0.01
98,8.89,0.77,5.35,-0.12,0.06,-0.01
99,8.89,0.77,5.35,-0.12,0.06,-0.01
100,8.89,0.77,5.35,-0.12,0.06,-0.01
101,8.89,0.77,5.35,-0.12,0.06,-0.01
102,8.89,0.77,5.35,-0.12,0.06,-0.01
103,8.89,0.77,5.35,-0.12,0.06,-0.01
104,8.89,0.77,5.35,-0.12,0.05,-0.01
105,8.89,0.77,5.35,-0.12,0.05,-0.01
106,8.89,0.77,5.34,-0.12,0.05,-0.01
107,8.89,0.77,5.34,-0.12,0.05,-0.01
108,8.89,0.77,5.34,-0.12,0.05,-0.01
109,8.9,0.77,5.34,-0.12,0.04,-0.01
110,8.9,0.76,5.33,-0.11,0.04,-0.01
111,8.9,0.76,5.33,-0.11,0.04,-0.01
112,8.9,0.76,5.32,-0.11,0.04,-0.01
113,8.91,0.76,5.32,-0.11,0.03,-0.01
114,8.91,0.76,5.31,-0.11,0.03,-0.01
115,8.92,0.76,5.31,-0.11,0.03,-0.01
116,8.92,0.76,5.3,-0.11,0.03,-0.01
117,8.92,0.76,5.29,-0.11,0.03,-0.01
118,8.93,0.76,5.29,-0.11,0.03,-0.01
119,8.93,0.76,5.28,-0.11,0.02,-0.01
120,8.94,0.75,5.27,-0.11,0.02,-0.01
121,8.94,0.75,5.26,-0.11,0.02,-0.01
122,8.95,0.75,5.25,-0.11,0.02,-0.01
123,8.95,0.75,5.24,-0.11,0.02,-0.01
124,8.96,0.75,5.24,-0.11,0.02,-0.01
125,8.96,0.75,5.23,-0.11,0.02,-0.01
126,8.96,0.75,5.22,-0.11,0.02,-0.01
127,8.97,0.75,5.21,-0.11,0.02,-0.01
128,8.97,0.75,5.2,-0.11,0.02,-0.01
129,8.98,0.75,5.19,-0.11,0.02,-0.01
130,8.98,0.75,5.18,-0.11,0.02,-0.01
131,8.99,0.75,5.18,-0.11,0.02,-0.01
132,8.99,0.75,5.17,-0.11,0.03,-0.01
133,9.0,0.75,5.16,-0.11,0.03,-0.01
134,9.0,0.75,5.15,-0.11,0.03,-0.01
135,9.01,0.75,5.14,-0.11,0.03,-0.01
136,9.01,0.75,5.14,-0.11,0.03,-0.01
137,9.01,0.75,5.13,-0.11,0.03,-0.01
138,9.02,0.75,5.12,-0.11,0.03,-0.01
139,9.02,0.76,5.12,-0.11,0.04,-0.01
140,9.02,0.76,5.11,-0.11,0.04,-0.01
141,9.03,0.76,5.1,-0.11,0.04,-0.01
142,9.03,0.76,5.1,-0.11,0.04,-0.01
143,9.03,0.76,5.09,-0.11,0.04,-0.01
144,9.03,0.76,5.09,-0.11,0.04,-0.01
145,9.04,0.77,5.08,-0.11,0.04,-0.01
146,9.04,0.77,5.08,-0.11,0.05,-0.01
147,9.04,0.77,5.08,-0.11,0.05,-0.01
148,9.04,0.77,5.07,-0.11,0.05,-0.01
149,9.04,0.77,5.07,-0.11,0.05,-0.01
150,9.05,0.77,5.07,-0.11,0.05,-0.01
151,9.05,0.78,5.06,-0.11,0.05,-0.01
152,9.05,0.78,5.06,-0.11,0.05,-0.01
153,9.05,0.78,5.06,-0.11,0.05,-0.01
154,9.05,0.78,5.06,-0.11,0.05,-0.01
155,9.05,0.78,5.05,-0.11,0.05,-0.01
156,9.05,0.78,5.05,-0.11,0.05,-0.01
157,9.05,0.78,5.05,-0.11,0.05,-0.01
158,9.05,0.78,5.05,-0.11,0.05,-0.01
159,9.05,0.78,5.05,-0.11,0.05,-0.01
160,9.05,0.78,5.05,-0.11,0.05,-0.01
161,9.05,0.78,5.05,-0.11,0.05,-0.01
162,9.05,0.78,5.05,-0.11,0.05,-0.01
163,9.05,0.78,5.05,-0.11,0.05,-0.01
164,9.05,0.78,5.05,-0.11,0.05,-0.01
165,9.05,0.78,5.05,-0.11,0.05,-0.01
166,9.05,0.77,5.05,-0.11,0.05,-0.01
167,9.05,0.77,5.05,-0.11,0.05,-0.01
168,9.05,0.77,5.05,-0.11,0.05,-0.01
169,9.05,0.77,5.05,-0.11,0.06,-0.01
170,9.05,0.77,5.05,-0.11,0.06,-0.01
171,9.05,0.77,5.05,-0.12,0.06,-0.01
172,9.05,0.76,5.05,-0.12,0.06,-0.01
173,9.05,0.76,5.05,-0.12,0.06,-0.01
174,9.05,0.76,5.05,-0.12,0.06,-0.01
175,9.05,0.76,5.05,-0.12,0.06,-0.01
176,9.05,0.76,5.05,-0.12,0.06,-0.01
177,9.05,0.76,5.05,-0.12,0.06,-0.01
178,9.05,0.76,5.05,-0.12,0.06,-0.01
179,9.05,0.76,5.05,-0.12,0.06,-0.01
180,9.05,0.75,5.05,-0.12,0.06,-0.01
181,9.05,0.75,5.06,-0.12,0.07,-0.01
182,9.05,0.75,5.06,-0.12,0.07,-0.01
183,9.05,0.75,5.06,-0.12,0.07,-0.01
184,9.05,0.75,5.06,-0.12,0.07,-0.01
185,9.05,0.75,5.06,-0.12,0.07,-0.01
186,9.05,0.76,5.06,-0.12,0.07,-0.01
187,9.05,0.76,5.06,-0.12,0.07,-0.01
188,9.05,0.76,5.06,-0.12,0.07,-0.01
189,9.05,0.76,5.06,-0.12,0.07,-0.01
190,9.05,0.76,5.06,-0.12,0.07,-0.01
191,9.05,0.76,5.06,-0.12,0.07,-0.01
192,9.05,0.77,5.06,-0.12,0.07,-0.01
193,9.05,0.77,5.06,-0.12,0.07,-0.01
194,9.05,0.77,5.06,-0.12,0.08,-0.01
195,9.05,0.77,5.06,-0.12,0.08,-0.01
196,9.05,0.78,5.05,-0.12,0.08,-0.0
197,9.05,0.78,5.05,-0.12,0.08,-0.0
198,9.05,0.78,5.05,-0.12,0.07,-0.0
199,9.05,0.78,5.05,-0.12,0.07,-0.0
