,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0,8.79,0.93,5.49,-0.11,0.04,-0.01
1,8.79,0.93,5.49,-0.11,0.04,-0.01
2,8.79,0.94,5.5,-0.11,0.05,-0.01
3,8.79,0.94,5.5,-0.11,0.05,-0.01
4,8.78,0.94,5.5,-0.11,0.05,-0.01
5,8.78,0.94,5.51,-0.11,0.05,-0.01
6,8.78,0.94,5.51,-0.11,0.05,-0.01
7,8.78,0.94,5.52,-0.11,0.05,-0.01
8,8.77,0.94,5.52,-0.11,0.05,-0.01
9,8.77,0.94,5.52,-0.11,0.05,-0.01
10,8.77,0.94,5.53,-0.11,0.05,-0.01
11,8.77,0.95,5.53,-0.11,0.05,-0.01
12,8.76,0.95,5.53,-0.11,0.05,-0.01
13,8.76,0.95,5.54,-0.11,0.05,-0.01
14,8.76,0.95,5.54,-0.11,0.06,-0.01
15,8.76,0.95,5.54,-0.11,0.06,-0.01
16,8.76,0.95,5.54,-0.11,0.06,-0.01
17,8.76,0.95,5.55,-0.11,0.06,-0.01
18,8.75,0.95,5.55,-0.11,0.06,-0.01
19,8.75,0.95,5.55,-0.11,0.06,-0.01
20,8.75,0.95,5.55,-0.11,0.06,-0.01
21,8.75,0.95,5.55,-0.11,0.06,-0.01
22,8.75,0.95,5.55,-0.11,0.06,-0.01
23,8.75,0.95,5.55,-0.11,0.06,-0.01
24,8.75,0.95,5.56,-0.11,0.06,-0.01
25,8.75,0.95,5.56,-0.11,0.06,-0.01
26,8.75,0.95,5.56,-0.11,0.06,-0.01
27,8.75,0.95,5.56,-0.11,0.05,-0.01
28,8.75,0.95,5.55,-0.11,0.05,-0.01
29,8.75,0.95,5.55,-0.11,0.05,-0.01
30,8.75,0.95,5.55,-0.11,0.05,-0.01
31,8.75,0.95,5.55,-0.11,0.05,-0.01
32,8.75,0.95,5.55,-0.11,0.05,-0.01
33,8.76,0.95,5.55,-0.11,0.05,-0.01
34,8.76,0.94,5.55,-0.11,0.05,-0.01
35,8.76,0.94,5.55,-0.11,0.05,-0.01
36,8.76,0.94,5.54,-0.11,0.05,-0.01
37,8.76,0.94,5.54,-0.11,0.05,-0.01
38,8.76,0.94,5.54,-0.12,0.05,-0.01
39,8.76,0.94,5.54,-0.12,0.05,-0.01
40,8.77,0.94,5.53,-0.12,0.04,-0.01
41,8.77,0.94,5.53,-0.12,0.04,-0.01
42,8.77,0.94,5.53,-0.12,0.04,-0.01
43,8.77,0.94,5.53,-0.12,0.04,-0.01
44,8.77,0.94,5.52,-0.12,0.04,-0.01
