,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0,8.84,0.91,5.41,-0.11,0.07,-0.01
1,8.84,0.9,5.4,-0.11,0.07,-0.01
2,8.85,0.9,5.4,-0.11,0.07,-0.01
3,8.85,0.9,5.39,-0.11,0.07,-0.01
4,8.85,0.9,5.39,-0.11,0.07,-0.01
5,8.85,0.9,5.38,-0.11,0.07,-0.01
6,8.86,0.9,5.38,-0.11,0.07,-0.01
7,8.86,0.9,5.38,-0.11,0.07,-0.01
8,8.86,0.9,5.37,-0.11,0.08,-0.01
9,8.86,0.9,5.37,-0.11,0.08,-0.01
10,8.86,0.9,5.37,-0.11,0.08,-0.01
11,8.86,0.9,5.37,-0.11,0.08,-0.01
12,8.86,0.9,5.37,-0.11,0.08,-0.01
13,8.86,0.9,5.37,-0.11,0.08,-0.01
14,8.86,0.9,5.37,-0.11,0.08,-0.01
15,8.86,0.9,5.38,-0.11,0.08,-0.01
16,8.86,0.9,5.38,-0.11,0.08,-0.01
17,8.86,0.9,5.38,-0.11,0.09,-0.01
18,8.85,0.9,5.39,-0.11,0.09,-0.01
19,8.85,0.9,5.39,-0.11,0.09,-0.01
20,8.85,0.9,5.4,-0.11,0.09,-0.01
21,8.84,0.9,5.4,-0.11,0.09,-0.01
22,8.84,0.9,5.41,-0.11,0.09,-0.01
23,8.83,0.9,5.42,-0.11,0.09,-0.02
24,8.83,0.9,5.43,-0.11,0.09,-0.02
25,8.83,0.9,5.43,-0.11,0.09,-0.02
26,8.82,0.9,5.44,-0.1,0.09,-0.02
27,8.82,0.91,5.45,-0.1,0.08,-0.02
28,8.81,0.91,5.45,-0.1,0.08,-0.02
29,8.81,0.91,5.46,-0.1,0.08,-0.02
30,8.8,0.91,5.47,-0.1,0.08,-0.02
31,8.8,0.91,5.48,-0.1,0.08,-0.02
32,8.8,0.91,5.48,-0.1,0.08,-0.02
33,8.79,0.92,5.49,-0.1,0.08,-0.01
34,8.79,0.92,5.49,-0.1,0.08,-0.01
35,8.79,0.92,5.5,-0.1,0.07,-0.01
36,8.78,0.92,5.5,-0.11,0.07,-0.01
37,8.78,0.92,5.51,-0.11,0.07,-0.01
38,8.78,0.92,5.51,-0.11,0.07,-0.01
39,8.78,0.92,5.52,-0.11,0.07,-0.01
40,8.77,0.92,5.52,-0.11,0.07,-0.01
41,8.77,0.93,5.52,-0.11,0.06,-0.01
42,8.77,0.93,5.52,-0.11,0.06,-0.01
43,8.77,0.93,5.52,-0.11,0.06,-0.01
44,8.77,0.93,5.52,-0.11,0.06,-0.01
45,8.77,0.93,5.52,-0.11,0.06,-0.01
46,8.77,0.93,5.52,-0.11,0.06,-0.01
47,8.77,0.93,5.52,-0.11,0.06,-0.01
48,8.77,0.93,5.52,-0.11,0.06,-0.01
49,8.77,0.93,5.52,-0.11,0.06,-0.01
50,8.78,0.93,5.51,-0.11,0.06,-0.01
51,8.78,0.93,5.51,-0.11,0.06,-0.01
52,8.78,0.93,5.51,-0.11,0.05,-0.01
53,8.78,0.93,5.51,-0.11,0.05,-0.01
54,8.78,0.93,5.5,-0.11,0.05,-0.01
55,8.78,0.93,5.5,-0.11,0.06,-0.01
56,8.78,0.93,5.5,-0.11,0.06,-0.01
57,8.78,0.93,5.5,-0.11,0.06,-0.01
58,8.79,0.93,5.49,-0.11,0.06,-0.01
59,8.79,0.93,5.49,-0.11,0.06,-0.01
60,8.79,0.93,5.49,-0.11,0.06,-0.01
61,8.79,0.93,5.49,-0.11,0.06,-0.01
62,8.79,0.93,5.49,-0.11,0.06,-0.01
63,8.79,0.93,5.49,-0.11,0.06,-0.01
64,8.79,0.93,5.49,-0.11,0.06,-0.01
65,8.79,0.93,5.49,-0.11,0.06,-0.01
66,8.79,0.93,5.49,-0.11,0.06,-0.01
67,8.79,0.93,5.49,-0.11,0.06,-0.01
68,8.79,0.93,5.49,-0.11,0.06,-0.01
69,8.79,0.93,5.49,-0.11,0.06,-0.01
70,8.79,0.93,5.49,-0.11,0.06,-0.01
71,8.78,0.93,5.49,-0.11,0.06,-0.01
72,8.78,0.93,5.5,-0.11,0.07,-0.01
73,8.78,0.93,5.5,-0.11,0.07,-0.01
74,8.78,0.93,5.5,-0.11,0.07,-0.01
75,8.78,0.93,5.5,-0.11,0.07,-0.01
76,8.78,0.93,5.51,-0.11,0.07,-0.01
77,8.78,0.93,5.51,-0.11,0.07,-0.01
78,8.77,0.93,5.51,-0.11,0.06,-0.01
79,8.77,0.93,5.51,-0.11,0.06,-0.01
80,8.77,0.93,5.52,-0.11,0.06,-0.01
81,8.77,0.93,5.52,-0.11,0.06,-0.01
82,8.77,0.93,5.52,-0.11,0.06,-0.01
83,8.77,0.93,5.52,-0.11,0.06,-0.01
84,8.77,0.93,5.52,-0.11,0.06,-0.01
85,8.77,0.93,5.52,-0.11,0.06,-0.01
86,8.77,0.93,5.52,-0.11,0.06,-0.01
87,8.77,0.93,5.52,-0.11,0.06,-0.01
88,8.77,0.93,5.52,-0.11,0.06,-0.01
89,8.77,0.93,5.52,-0.11,0.05,-0.01
90,8.77,0.93,5.52,-0.11,0.05,-0.01
91,8.77,0.93,5.52,-0.11,0.05,-0.01
92,8.77,0.93,5.52,-0.11,0.05,-0.01
93,8.78,0.93,5.51,-0.11,0.05,-0.01
94,8.78,0.93,5.51,-0.11,0.05,-0.01
95,8.78,0.93,5.51,-0.12,0.05,-0.01
96,8.78,0.93,5.5,-0.12,0.05,-0.01
97,8.79,0.92,5.5,-0.12,0.04,-0.01
98,8.79,0.92,5.49,-0.12,0.04,-0.01
99,8.79,0.92,5.49,-0.12,0.04,-0.01
100,8.8,0.92,5.48,-0.12,0.04,-0.01
101,8.8,0.92,5.48,-0.12,0.04,-0.01
102,8.81,0.92,5.47,-0.12,0.04,-0.01
103,8.81,0.92,5.47,-0.12,0.04,-0.01
104,8.81,0.92,5.46,-0.12,0.04,-0.01
105,8.82,0.91,5.45,-0.12,0.04,-0.01
106,8.82,0.91,5.45,-0.12,0.04,-0.01
107,8.82,0.91,5.44,-0.12,0.04,-0.01
108,8.83,0.91,5.43,-0.12,0.04,-0.01
109,8.83,0.91,5.43,-0.12,0.04,-0.01
110,8.84,0.91,5.42,-0.12,0.04,-0.01
111,8.84,0.91,5.41,-0.12,0.04,-0.01
112,8.84,0.91,5.41,-0.11,0.04,-0.01
113,8.85,0.9,5.4,-0.11,0.04,-0.01
114,8.85,0.9,5.4,-0.11,0.04,-0.01
115,8.85,0.9,5.39,-0.11,0.04,-0.01
116,8.86,0.9,5.38,-0.11,0.04,-0.01
117,8.86,0.9,5.38,-0.11,0.04,-0.01
118,8.86,0.9,5.37,-0.11,0.04,-0.01
119,8.86,0.9,5.37,-0.11,0.04,-0.01
120,8.87,0.9,5.36,-0.11,0.04,-0.01
121,8.87,0.9,5.36,-0.11,0.04,-0.01
122,8.87,0.9,5.36,-0.11,0.04,-0.01
123,8.87,0.9,5.35,-0.11,0.04,-0.01
124,8.88,0.9,5.35,-0.11,0.04,-0.01
125,8.88,0.9,5.34,-0.11,0.04,-0.01
126,8.88,0.9,5.34,-0.11,0.04,-0.01
127,8.88,0.9,5.34,-0.11,0.04,-0.01
128,8.88,0.9,5.33,-0.11,0.04,-0.01
129,8.88,0.9,5.33,-0.11,0.05,-0.01
130,8.89,0.9,5.33,-0.11,0.05,-0.01
131,8.89,0.9,5.32,-0.11,0.05,-0.01
132,8.89,0.9,5.32,-0.11,0.05,-0.01
133,8.89,0.9,5.32,-0.11,0.05,-0.01
134,8.89,0.9,5.32,-0.11,0.05,-0.01
135,8.89,0.9,5.31,-0.11,0.05,-0.01
136,8.89,0.9,5.31,-0.11,0.05,-0.01
137,8.89,0.9,5.31,-0.11,0.05,-0.01
138,8.9,0.9,5.31,-0.11,0.05,-0.01
139,8.9,0.9,5.3,-0.11,0.06,-0.01
140,8.9,0.9,5.3,-0.11,0.06,-0.01
141,8.9,0.9,5.3,-0.11,0.06,-0.01
142,8.9,0.9,5.3,-0.11,0.06,-0.01
143,8.9,0.9,5.3,-0.11,0.06,-0.01
144,8.9,0.9,5.3,-0.11,0.06,-0.01
145,8.9,0.9,5.3,-0.11,0.06,-0.01
146,8.9,0.9,5.3,-0.11,0.06,-0.01
147,8.9,0.9,5.3,-0.11,0.07,-0.01
148,8.9,0.9,5.3,-0.11,0.07,-0.01
149,8.9,0.9,5.3,-0.11,0.07,-0.01
150,8.9,0.9,5.3,-0.11,0.07,-0.01
151,8.9,0.89,5.3,-0.11,0.07,-0.01
152,8.9,0.89,5.31,-0.11,0.07,-0.01
153,8.9,0.89,5.31,-0.11,0.07,-0.01
154,8.9,0.89,5.31,-0.11,0.07,-0.01
155,8.89,0.89,5.32,-0.11,0.08,-0.01
156,8.89,0.89,5.32,-0.11,0.08,-0.01
157,8.89,0.89,5.33,-0.11,0.08,-0.01
158,8.89,0.89,5.33,-0.11,0.08,-0.01
159,8.88,0.89,5.34,-0.11,0.08,-0.01
160,8.88,0.89,5.34,-0.11,0.08,-0.01
161,8.88,0.89,5.35,-0.11,0.08,-0.01
162,8.87,0.89,5.36,-0.11,0.08,-0.01
163,8.87,0.89,5.36,-0.11,0.08,-0.01
164,8.87,0.89,5.37,-0.11,0.08,-0.01
165,8.86,0.89,5.38,-0.11,0.08,-0.01
166,8.86,0.89,5.39,-0.11,0.08,-0.01
167,8.85,0.89,5.4,-0.11,0.08,-0.01
168,8.85,0.89,5.4,-0.11,0.08,-0.01
169,8.84,0.9,5.41,-0.11,0.08,-0.01
170,8.84,0.9,5.42,-0.11,0.08,-0.01
171,8.83,0.9,5.43,-0.11,0.08,-0.01
172,8.83,0.9,5.43,-0.11,0.08,-0.01
173,8.83,0.9,5.44,-0.11,0.08,-0.01
174,8.82,0.9,5.45,-0.11,0.08,-0.01
175,8.82,0.9,5.45,-0.11,0.08,-0.01
176,8.81,0.9,5.46,-0.11,0.08,-0.01
177,8.81,0.9,5.47,-0.11,0.08,-0.01
178,8.81,0.9,5.47,-0.11,0.08,-0.01
