,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
170,8.89,0.58,5.36,-0.11,0.04,-0.01
171,8.9,0.58,5.36,-0.11,0.04,-0.01
172,8.9,0.58,5.35,-0.11,0.04,-0.01
173,8.9,0.58,5.35,-0.11,0.04,-0.01
174,8.9,0.58,5.34,-0.11,0.04,-0.01
175,8.91,0.58,5.34,-0.11,0.04,-0.01
176,8.91,0.58,5.33,-0.11,0.03,-0.01
177,8.91,0.58,5.33,-0.11,0.03,-0.01
178,8.91,0.58,5.32,-0.11,0.03,-0.01
179,8.92,0.58,5.32,-0.11,0.03,-0.01
180,8.92,0.58,5.31,-0.11,0.03,-0.01
181,8.92,0.58,5.31,-0.11,0.03,-0.01
182,8.92,0.58,5.31,-0.11,0.03,-0.01
183,8.92,0.58,5.3,-0.11,0.03,-0.01
184,8.93,0.58,5.3,-0.11,0.03,-0.01
185,8.93,0.58,5.3,-0.11,0.03,-0.01
186,8.93,0.58,5.3,-0.11,0.03,-0.01
187,8.93,0.58,5.29,-0.11,0.04,-0.01
188,8.93,0.58,5.29,-0.11,0.04,-0.01
189,8.93,0.58,5.29,-0.11,0.04,-0.01
190,8.93,0.58,5.29,-0.11,0.04,-0.01
191,8.93,0.58,5.29,-0.11,0.04,-0.01
192,8.93,0.58,5.3,-0.11,0.04,-0.01
193,8.93,0.58,5.3,-0.11,0.04,-0.01
194,8.92,0.58,5.3,-0.11,0.04,-0.01
195,8.92,0.58,5.3,-0.11,0.04,-0.01
196,8.92,0.58,5.31,-0.11,0.04,-0.01
197,8.92,0.58,5.31,-0.11,0.04,-0.01
198,8.92,0.58,5.31,-0.11,0.04,-0.01
199,8.91,0.58,5.32,-0.11,0.05,-0.01
