,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
145,9.0,0.76,5.15,-0.11,0.02,-0.01
146,9.01,0.76,5.14,-0.11,0.02,-0.01
147,9.02,0.76,5.13,-0.11,0.02,-0.01
148,9.02,0.76,5.12,-0.11,0.02,-0.01
149,9.03,0.76,5.11,-0.11,0.02,-0.01
150,9.03,0.76,5.1,-0.11,0.02,-0.01
151,9.04,0.76,5.09,-0.11,0.02,-0.01
152,9.04,0.76,5.08,-0.11,0.02,-0.01
153,9.05,0.76,5.07,-0.11,0.02,-0.01
154,9.05,0.76,5.06,-0.11,0.03,-0.01
155,9.05,0.76,5.05,-0.11,0.03,-0.02
156,9.06,0.76,5.05,-0.11,0.03,-0.02
157,9.06,0.77,5.04,-0.11,0.03,-0.02
158,9.06,0.77,5.03,-0.11,0.03,-0.02
159,9.07,0.77,5.03,-0.11,0.04,-0.02
160,9.07,0.77,5.02,-0.11,0.04,-0.02
161,9.07,0.77,5.02,-0.11,0.04,-0.02
162,9.07,0.77,5.01,-0.11,0.04,-0.02
163,9.08,0.78,5.01,-0.11,0.04,-0.02
164,9.08,0.78,5.01,-0.11,0.05,-0.02
165,9.08,0.78,5.01,-0.11,0.05,-0.02
166,9.08,0.78,5.0,-0.11,0.05,-0.02
167,9.08,0.78,5.0,-0.11,0.05,-0.02
168,9.08,0.79,5.0,-0.11,0.05,-0.02
169,9.08,0.79,5.0,-0.11,0.05,-0.02
170,9.08,0.79,5.0,-0.1,0.05,-0.02
171,9.08,0.79,5.0,-0.1,0.05,-0.02
172,9.08,0.79,5.0,-0.1,0.06,-0.02
173,9.08,0.8,5.0,-0.1,0.06,-0.02
174,9.08,0.8,5.0,-0.1,0.06,-0.02
175,9.08,0.8,5.0,-0.11,0.06,-0.02
176,9.08,0.8,5.0,-0.11,0.06,-0.02
177,9.08,0.8,5.0,-0.11,0.06,-0.02
178,9.08,0.81,5.0,-0.11,0.06,-0.02
179,9.08,0.81,5.0,-0.11,0.06,-0.02
180,9.08,0.81,5.0,-0.11,0.06,-0.02
181,9.08,0.81,5.0,-0.11,0.06,-0.02
182,9.08,0.81,5.0,-0.11,0.06,-0.01
183,9.08,0.81,5.0,-0.11,0.05,-0.01
184,9.08,0.81,5.0,-0.11,0.05,-0.01
185,9.08,0.82,5.0,-0.11,0.05,-0.01
186,9.08,0.82,4.99,-0.11,0.05,-0.01
187,9.08,0.82,4.99,-0.11,0.05,-0.01
188,9.08,0.82,4.99,-0.11,0.05,-0.01
189,9.08,0.82,4.99,-0.11,0.05,-0.01
190,9.08,0.82,4.99,-0.11,0.05,-0.01
191,9.08,0.82,4.99,-0.11,0.05,-0.01
192,9.09,0.82,4.98,-0.11,0.05,-0.01
193,9.09,0.82,4.98,-0.11,0.05,-0.01
194,9.09,0.82,4.98,-0.11,0.05,-0.01
195,9.09,0.82,4.98,-0.11,0.05,-0.01
196,9.09,0.82,4.98,-0.11,0.05,-0.01
197,9.09,0.82,4.97,-0.11,0.05,-0.01
198,9.09,0.82,4.97,-0.11,0.05,-0.01
199,9.09,0.82,4.97,-0.11,0.05,-0.01
