,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0,9.49,1.26,4.09,-0.11,0.06,-0.01
1,9.49,1.26,4.08,-0.11,0.06,-0.01
2,9.49,1.25,4.08,-0.11,0.06,-0.01
3,9.49,1.25,4.08,-0.11,0.06,-0.01
4,9.49,1.25,4.08,-0.11,0.06,-0.01
5,9.49,1.25,4.08,-0.1,0.06,-0.01
6,9.49,1.25,4.08,-0.1,0.06,-0.01
7,9.49,1.25,4.08,-0.1,0.06,-0.01
8,9.49,1.25,4.08,-0.1,0.06,-0.01
9,9.49,1.25,4.08,-0.1,0.06,-0.01
10,9.49,1.25,4.08,-0.1,0.06,-0.01
11,9.49,1.25,4.07,-0.11,0.06,-0.01
12,9.49,1.25,4.07,-0.11,0.06,-0.01
13,9.49,1.25,4.07,-0.11,0.06,-0.01
14,9.49,1.25,4.07,-0.11,0.06,-0.01
15,9.49,1.25,4.07,-0.11,0.06,-0.01
16,9.49,1.25,4.07,-0.11,0.06,-0.01
17,9.49,1.25,4.07,-0.11,0.06,-0.01
18,9.49,1.25,4.07,-0.11,0.06,-0.01
19,9.49,1.25,4.08,-0.11,0.06,-0.01
20,9.49,1.25,4.08,-0.11,0.06,-0.01
21,9.49,1.25,4.08,-0.11,0.06,-0.01
22,9.49,1.25,4.08,-0.11,0.06,-0.01
23,9.48,1.25,4.08,-0.11,0.06,-0.01
24,9.48,1.26,4.08,-0.11,0.06,-0.01
25,9.48,1.26,4.08,-0.11,0.06,-0.01
26,9.48,1.26,4.08,-0.11,0.06,-0.01
27,9.48,1.26,4.08,-0.11,0.06,-0.01
28,9.48,1.26,4.08,-0.11,0.06,-0.01
29,9.48,1.26,4.08,-0.11,0.06,-0.01
30,9.48,1.26,4.08,-0.11,0.06,-0.01
31,9.48,1.26,4.08,-0.11,0.06,-0.01
32,9.48,1.26,4.08,-0.11,0.06,-0.01
33,9.48,1.26,4.08,-0.11,0.06,-0.01
34,9.48,1.26,4.09,-0.11,0.06,-0.01
35,9.48,1.26,4.09,-0.11,0.06,-0.01
36,9.48,1.27,4.09,-0.11,0.06,-0.01
37,9.48,1.27,4.09,-0.11,0.06,-0.01
38,9.48,1.27,4.09,-0.11,0.06,-0.01
39,9.48,1.27,4.09,-0.11,0.06,-0.01
40,9.48,1.27,4.09,-0.11,0.06,-0.01
41,9.48,1.27,4.09,-0.11,0.06,-0.01
42,9.48,1.27,4.09,-0.11,0.06,-0.01
43,9.48,1.27,4.09,-0.11,0.06,-0.01
44,9.48,1.27,4.09,-0.11,0.06,-0.01
45,9.48,1.27,4.09,-0.11,0.06,-0.01
46,9.48,1.27,4.09,-0.11,0.06,-0.01
47,9.48,1.27,4.09,-0.11,0.06,-0.01
48,9.48,1.27,4.09,-0.11,0.06,-0.01
49,9.48,1.27,4.09,-0.11,0.06,-0.01
50,9.48,1.27,4.09,-0.11,0.06,-0.01
51,9.48,1.27,4.09,-0.11,0.06,-0.01
52,9.48,1.27,4.09,-0.11,0.06,-0.01
53,9.48,1.27,4.09,-0.11,0.06,-0.01
54,9.48,1.27,4.09,-0.11,0.06,-0.01
55,9.48,1.26,4.09,-0.11,0.06,-0.01
56,9.48,1.26,4.09,-0.11,0.06,-0.01
57,9.48,1.26,4.09,-0.11,0.06,-0.01
58,9.48,1.26,4.09,-0.11,0.06,-0.01
59,9.48,1.26,4.09,-0.11,0.06,-0.01
60,9.48,1.26,4.09,-0.11,0.06,-0.01
61,9.48,1.26,4.09,-0.11,0.06,-0.01
62,9.48,1.26,4.09,-0.11,0.06,-0.01
63,9.48,1.26,4.09,-0.11,0.06,-0.01
64,9.48,1.26,4.09,-0.11,0.06,-0.01
65,9.48,1.26,4.09,-0.11,0.06,-0.01
66,9.48,1.26,4.09,-0.11,0.06,-0.01
67,9.48,1.26,4.09,-0.11,0.06,-0.01
68,9.48,1.26,4.09,-0.11,0.06,-0.01
69,9.48,1.26,4.09,-0.11,0.06,-0.01
70,9.48,1.27,4.09,-0.11,0.06,-0.01
71,9.48,1.27,4.09,-0.11,0.06,-0.01
72,9.47,1.27,4.09,-0.11,0.06,-0.01
73,9.47,1.27,4.09,-0.11,0.06,-0.01
74,9.47,1.27,4.1,-0.11,0.06,-0.01
75,9.47,1.27,4.1,-0.11,0.06,-0.01
76,9.47,1.27,4.1,-0.11,0.06,-0.01
77,9.47,1.27,4.1,-0.11,0.06,-0.01
78,9.47,1.27,4.1,-0.11,0.06,-0.01
79,9.47,1.27,4.1,-0.11,0.06,-0.01
80,9.47,1.27,4.1,-0.11,0.06,-0.01
81,9.47,1.27,4.1,-0.11,0.06,-0.01
82,9.47,1.27,4.1,-0.11,0.06,-0.01
83,9.47,1.27,4.1,-0.11,0.06,-0.01
84,9.47,1.27,4.1,-0.11,0.06,-0.01
85,9.47,1.27,4.1,-0.11,0.06,-0.01
86,9.47,1.27,4.1,-0.11,0.06,-0.01
87,9.47,1.27,4.1,-0.11,0.06,-0.01
88,9.47,1.27,4.1,-0.11,0.06,-0.01
89,9.47,1.27,4.1,-0.11,0.06,-0.01
90,9.47,1.27,4.1,-0.11,0.06,-0.01
91,9.47,1.27,4.1,-0.11,0.06,-0.01
92,9.47,1.27,4.1,-0.11,0.06,-0.01
93,9.47,1.27,4.1,-0.11,0.06,-0.01
94,9.47,1.27,4.1,-0.11,0.06,-0.01
95,9.47,1.27,4.1,-0.11,0.06,-0.01
96,9.47,1.27,4.1,-0.11,0.06,-0.01
97,9.47,1.27,4.1,-0.11,0.06,-0.01
98,9.47,1.27,4.1,-0.11,0.06,-0.01
