,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
137,8.72,1.04,5.58,-0.11,0.05,-0.01
138,8.72,1.04,5.58,-0.11,0.05,-0.01
139,8.72,1.04,5.58,-0.11,0.05,-0.01
140,8.72,1.04,5.58,-0.11,0.05,-0.01
141,8.72,1.04,5.58,-0.11,0.05,-0.01
142,8.72,1.04,5.58,-0.11,0.05,-0.01
143,8.72,1.04,5.58,-0.11,0.05,-0.01
144,8.72,1.04,5.58,-0.11,0.05,-0.01
145,8.72,1.04,5.58,-0.11,0.05,-0.01
146,8.72,1.04,5.58,-0.11,0.05,-0.01
147,8.72,1.04,5.58,-0.11,0.05,-0.01
148,8.72,1.04,5.58,-0.11,0.05,-0.01
149,8.72,1.04,5.58,-0.11,0.05,-0.01
150,8.72,1.04,5.58,-0.11,0.06,-0.01
151,8.72,1.04,5.59,-0.11,0.06,-0.01
152,8.72,1.04,5.59,-0.11,0.06,-0.01
153,8.72,1.04,5.59,-0.11,0.06,-0.01
154,8.72,1.04,5.59,-0.11,0.06,-0.01
155,8.72,1.04,5.59,-0.11,0.06,-0.01
156,8.72,1.05,5.59,-0.11,0.06,-0.01
157,8.72,1.05,5.59,-0.11,0.06,-0.01
158,8.72,1.05,5.59,-0.11,0.06,-0.01
159,8.72,1.05,5.59,-0.11,0.06,-0.01
160,8.72,1.05,5.59,-0.11,0.06,-0.01
161,8.72,1.05,5.59,-0.11,0.06,-0.01
162,8.72,1.05,5.59,-0.11,0.06,-0.01
163,8.72,1.05,5.59,-0.11,0.06,-0.01
164,8.72,1.05,5.59,-0.11,0.05,-0.01
165,8.72,1.05,5.59,-0.11,0.05,-0.01
166,8.72,1.04,5.59,-0.11,0.05,-0.01
167,8.72,1.04,5.59,-0.11,0.05,-0.01
168,8.72,1.04,5.59,-0.11,0.05,-0.01
169,8.72,1.04,5.59,-0.11,0.05,-0.01
170,8.72,1.04,5.59,-0.12,0.05,-0.01
171,8.72,1.04,5.58,-0.12,0.05,-0.01
172,8.73,1.04,5.58,-0.12,0.05,-0.01
173,8.73,1.04,5.58,-0.12,0.05,-0.01
174,8.73,1.04,5.58,-0.12,0.04,-0.01
175,8.73,1.04,5.57,-0.12,0.04,-0.01
176,8.73,1.04,5.57,-0.12,0.04,-0.01
177,8.74,1.04,5.57,-0.12,0.04,-0.01
178,8.74,1.03,5.56,-0.12,0.04,-0.01
179,8.74,1.03,5.56,-0.12,0.04,-0.01
180,8.74,1.03,5.56,-0.12,0.04,-0.01
181,8.74,1.03,5.55,-0.12,0.04,-0.01
182,8.75,1.03,5.55,-0.12,0.04,-0.01
183,8.75,1.03,5.55,-0.12,0.04,-0.01
184,8.75,1.03,5.55,-0.12,0.04,-0.01
185,8.75,1.03,5.54,-0.12,0.04,-0.01
186,8.75,1.03,5.54,-0.12,0.04,-0.01
187,8.75,1.03,5.54,-0.12,0.04,-0.01
188,8.75,1.03,5.54,-0.12,0.04,-0.01
189,8.76,1.03,5.53,-0.12,0.04,-0.01
190,8.76,1.03,5.53,-0.12,0.04,-0.01
191,8.76,1.03,5.53,-0.12,0.04,-0.01
192,8.76,1.03,5.53,-0.12,0.04,-0.01
193,8.76,1.03,5.53,-0.12,0.04,-0.01
194,8.76,1.03,5.53,-0.11,0.04,-0.01
195,8.75,1.03,5.53,-0.11,0.04,-0.01
196,8.75,1.03,5.53,-0.11,0.04,-0.01
197,8.75,1.03,5.54,-0.11,0.04,-0.01
198,8.75,1.03,5.54,-0.11,0.04,-0.01
199,8.75,1.03,5.54,-0.11,0.04,-0.01
