,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0,8.91,0.54,5.35,-0.11,0.06,-0.01
1,8.91,0.54,5.35,-0.11,0.06,-0.01
2,8.91,0.54,5.35,-0.11,0.07,-0.01
3,8.91,0.54,5.35,-0.11,0.07,-0.01
4,8.91,0.54,5.35,-0.11,0.07,-0.01
5,8.91,0.54,5.34,-0.11,0.07,-0.01
6,8.91,0.54,5.34,-0.11,0.07,-0.01
7,8.91,0.54,5.34,-0.11,0.07,-0.01
8,8.91,0.54,5.35,-0.11,0.07,-0.01
9,8.91,0.54,5.35,-0.11,0.07,-0.01
10,8.91,0.54,5.35,-0.11,0.07,-0.01
11,8.91,0.54,5.35,-0.11,0.07,-0.01
12,8.9,0.54,5.35,-0.11,0.07,-0.01
13,8.9,0.54,5.35,-0.11,0.07,-0.01
14,8.9,0.54,5.35,-0.11,0.07,-0.01
15,8.9,0.54,5.36,-0.11,0.07,-0.01
16,8.9,0.55,5.36,-0.11,0.07,-0.01
17,8.9,0.55,5.36,-0.11,0.07,-0.01
18,8.9,0.55,5.36,-0.11,0.07,-0.01
19,8.89,0.55,5.37,-0.11,0.07,-0.01
20,8.89,0.55,5.37,-0.11,0.07,-0.01
21,8.89,0.55,5.37,-0.11,0.07,-0.01
22,8.89,0.55,5.37,-0.11,0.07,-0.01
23,8.89,0.55,5.38,-0.11,0.07,-0.01
24,8.89,0.55,5.38,-0.11,0.07,-0.01
25,8.88,0.55,5.38,-0.11,0.07,-0.01
26,8.88,0.55,5.38,-0.11,0.07,-0.01
27,8.88,0.55,5.39,-0.11,0.06,-0.01
28,8.88,0.55,5.39,-0.11,0.06,-0.01
29,8.88,0.55,5.39,-0.11,0.06,-0.01
30,8.88,0.55,5.39,-0.11,0.06,-0.01
31,8.88,0.55,5.39,-0.11,0.06,-0.01
32,8.88,0.55,5.4,-0.11,0.06,-0.01
33,8.87,0.55,5.4,-0.11,0.06,-0.01
34,8.87,0.55,5.4,-0.11,0.06,-0.01
35,8.87,0.55,5.4,-0.11,0.06,-0.01
36,8.87,0.55,5.4,-0.11,0.06,-0.01
37,8.87,0.55,5.4,-0.11,0.06,-0.01
38,8.87,0.55,5.4,-0.11,0.06,-0.01
39,8.87,0.55,5.4,-0.11,0.05,-0.01
40,8.87,0.55,5.4,-0.11,0.05,-0.01
41,8.87,0.55,5.4,-0.11,0.05,-0.01
42,8.87,0.55,5.4,-0.11,0.05,-0.01
43,8.87,0.55,5.4,-0.11,0.05,-0.01
44,8.87,0.55,5.4,-0.11,0.05,-0.01
45,8.87,0.55,5.4,-0.11,0.05,-0.01
46,8.87,0.55,5.4,-0.11,0.05,-0.01
47,8.88,0.55,5.4,-0.11,0.05,-0.01
48,8.88,0.55,5.4,-0.11,0.05,-0.01
49,8.88,0.55,5.4,-0.11,0.05,-0.01
50,8.88,0.55,5.4,-0.11,0.06,-0.01
51,8.88,0.55,5.4,-0.11,0.06,-0.01
52,8.88,0.55,5.39,-0.11,0.06,-0.01
53,8.88,0.55,5.39,-0.11,0.06,-0.01
54,8.88,0.55,5.39,-0.11,0.06,-0.01
55,8.88,0.55,5.39,-0.11,0.06,-0.01
56,8.88,0.55,5.39,-0.11,0.06,-0.01
57,8.88,0.55,5.39,-0.11,0.06,-0.01
58,8.88,0.55,5.39,-0.11,0.06,-0.01
59,8.88,0.55,5.39,-0.11,0.06,-0.01
60,8.88,0.55,5.39,-0.11,0.06,-0.01
61,8.88,0.55,5.39,-0.11,0.06,-0.01
62,8.88,0.55,5.39,-0.11,0.06,-0.01
63,8.88,0.55,5.39,-0.11,0.06,-0.01
64,8.88,0.55,5.39,-0.11,0.06,-0.01
65,8.88,0.55,5.39,-0.11,0.06,-0.01
66,8.88,0.55,5.39,-0.11,0.06,-0.01
67,8.88,0.55,5.39,-0.11,0.06,-0.01
68,8.88,0.55,5.39,-0.11,0.06,-0.01
69,8.88,0.55,5.39,-0.11,0.05,-0.01
70,8.89,0.55,5.39,-0.11,0.05,-0.01
71,8.89,0.55,5.39,-0.11,0.05,-0.01
72,8.89,0.55,5.39,-0.11,0.05,-0.01
73,8.89,0.55,5.39,-0.11,0.05,-0.01
74,8.89,0.55,5.39,-0.11,0.05,-0.01
75,8.89,0.55,5.38,-0.11,0.05,-0.01
76,8.89,0.54,5.38,-0.11,0.05,-0.01
77,8.89,0.54,5.38,-0.11,0.05,-0.01
78,8.89,0.54,5.38,-0.11,0.05,-0.01
79,8.9,0.54,5.37,-0.11,0.04,-0.01
