,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
110,8.9,0.72,5.34,-0.11,0.08,-0.01
111,8.89,0.72,5.35,-0.11,0.08,-0.01
112,8.89,0.72,5.36,-0.11,0.08,-0.01
113,8.88,0.72,5.37,-0.11,0.08,-0.01
114,8.88,0.72,5.37,-0.11,0.08,-0.01
115,8.88,0.72,5.38,-0.11,0.08,-0.01
116,8.87,0.72,5.39,-0.11,0.08,-0.01
117,8.87,0.72,5.39,-0.11,0.08,-0.01
118,8.87,0.72,5.4,-0.11,0.08,-0.01
119,8.86,0.72,5.41,-0.11,0.08,-0.01
120,8.86,0.72,5.41,-0.11,0.08,-0.01
121,8.86,0.72,5.42,-0.11,0.08,-0.01
122,8.85,0.72,5.42,-0.11,0.08,-0.01
123,8.85,0.72,5.43,-0.11,0.07,-0.01
124,8.85,0.72,5.43,-0.11,0.07,-0.01
125,8.85,0.72,5.44,-0.11,0.07,-0.01
126,8.84,0.72,5.44,-0.11,0.07,-0.01
127,8.84,0.72,5.44,-0.11,0.07,-0.01
128,8.84,0.73,5.45,-0.11,0.07,-0.01
129,8.84,0.73,5.45,-0.11,0.07,-0.01
130,8.84,0.73,5.45,-0.11,0.06,-0.01
131,8.84,0.73,5.45,-0.11,0.06,-0.01
132,8.84,0.73,5.46,-0.11,0.06,-0.01
133,8.83,0.73,5.46,-0.11,0.06,-0.01
134,8.83,0.73,5.46,-0.11,0.06,-0.01
135,8.83,0.73,5.46,-0.11,0.06,-0.01
136,8.83,0.73,5.46,-0.11,0.06,-0.01
137,8.83,0.73,5.46,-0.11,0.06,-0.01
138,8.83,0.74,5.46,-0.11,0.05,-0.01
139,8.83,0.74,5.46,-0.11,0.05,-0.01
140,8.83,0.74,5.46,-0.11,0.05,-0.01
141,8.83,0.74,5.46,-0.11,0.05,-0.01
142,8.83,0.74,5.46,-0.11,0.05,-0.01
143,8.83,0.74,5.46,-0.11,0.05,-0.01
144,8.83,0.74,5.46,-0.11,0.05,-0.01
145,8.83,0.74,5.46,-0.11,0.05,-0.01
146,8.83,0.74,5.46,-0.11,0.05,-0.01
147,8.83,0.74,5.46,-0.11,0.05,-0.01
148,8.83,0.74,5.46,-0.11,0.05,-0.01
149,8.83,0.74,5.46,-0.11,0.05,-0.01
150,8.83,0.74,5.46,-0.11,0.05,-0.01
151,8.83,0.74,5.46,-0.11,0.05,-0.01
152,8.83,0.74,5.46,-0.11,0.05,-0.01
153,8.83,0.74,5.47,-0.11,0.06,-0.01
154,8.83,0.74,5.47,-0.11,0.06,-0.01
155,8.83,0.74,5.47,-0.11,0.06,-0.01
156,8.82,0.74,5.47,-0.11,0.06,-0.01
157,8.82,0.74,5.47,-0.11,0.06,-0.01
158,8.82,0.74,5.47,-0.11,0.06,-0.01
159,8.82,0.74,5.47,-0.11,0.06,-0.01
160,8.82,0.74,5.47,-0.11,0.06,-0.01
161,8.82,0.74,5.47,-0.11,0.06,-0.01
162,8.82,0.74,5.47,-0.11,0.06,-0.01
163,8.82,0.74,5.47,-0.11,0.06,-0.01
164,8.82,0.74,5.47,-0.11,0.06,-0.01
165,8.82,0.74,5.47,-0.11,0.06,-0.01
166,8.82,0.74,5.47,-0.11,0.06,-0.01
167,8.82,0.74,5.47,-0.11,0.06,-0.01
168,8.82,0.74,5.47,-0.11,0.06,-0.01
169,8.82,0.74,5.47,-0.11,0.06,-0.01
170,8.82,0.74,5.47,-0.11,0.05,-0.01
171,8.82,0.74,5.47,-0.11,0.05,-0.01
172,8.82,0.74,5.47,-0.11,0.05,-0.01
173,8.82,0.74,5.47,-0.11,0.05,-0.01
174,8.82,0.74,5.47,-0.11,0.05,-0.01
175,8.82,0.74,5.46,-0.11,0.05,-0.01
176,8.82,0.74,5.46,-0.11,0.05,-0.01
177,8.83,0.74,5.46,-0.11,0.05,-0.01
178,8.83,0.74,5.46,-0.11,0.05,-0.01
179,8.83,0.74,5.46,-0.11,0.04,-0.01
180,8.83,0.74,5.46,-0.11,0.04,-0.01
181,8.83,0.74,5.45,-0.11,0.04,-0.01
182,8.83,0.74,5.45,-0.11,0.04,-0.01
183,8.83,0.74,5.45,-0.11,0.04,-0.01
184,8.83,0.74,5.45,-0.11,0.04,-0.01
185,8.84,0.74,5.45,-0.11,0.04,-0.01
186,8.84,0.74,5.44,-0.11,0.04,-0.01
187,8.84,0.74,5.44,-0.11,0.04,-0.01
188,8.84,0.74,5.44,-0.11,0.04,-0.01
189,8.84,0.74,5.44,-0.11,0.04,-0.01
190,8.84,0.74,5.44,-0.11,0.04,-0.01
191,8.84,0.74,5.44,-0.11,0.04,-0.01
192,8.84,0.74,5.44,-0.11,0.04,-0.01
193,8.84,0.74,5.44,-0.11,0.04,-0.01
194,8.84,0.74,5.44,-0.11,0.04,-0.01
195,8.84,0.74,5.44,-0.11,0.04,-0.01
196,8.84,0.74,5.44,-0.11,0.04,-0.01
197,8.84,0.74,5.44,-0.11,0.04,-0.01
198,8.84,0.74,5.44,-0.11,0.04,-0.01
199,8.84,0.74,5.44,-0.11,0.04,-0.01
