,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0,8.76,1.05,5.51,-0.11,0.05,-0.01
1,8.76,1.05,5.5,-0.11,0.05,-0.01
2,8.77,1.05,5.49,-0.11,0.05,-0.01
3,8.78,1.04,5.48,-0.11,0.05,-0.01
4,8.78,1.04,5.48,-0.11,0.05,-0.01
5,8.79,1.04,5.47,-0.11,0.05,-0.01
6,8.79,1.04,5.46,-0.11,0.06,-0.01
7,8.79,1.04,5.45,-0.11,0.06,-0.01
8,8.8,1.04,5.45,-0.11,0.06,-0.01
9,8.8,1.04,5.44,-0.11,0.06,-0.01
10,8.81,1.03,5.44,-0.11,0.06,-0.01
11,8.81,1.03,5.43,-0.11,0.06,-0.01
12,8.81,1.03,5.43,-0.11,0.06,-0.01
13,8.81,1.03,5.42,-0.11,0.06,-0.01
14,8.82,1.03,5.42,-0.11,0.06,-0.01
15,8.82,1.03,5.42,-0.11,0.06,-0.01
16,8.82,1.03,5.42,-0.11,0.06,-0.01
17,8.82,1.03,5.42,-0.11,0.07,-0.01
18,8.82,1.03,5.42,-0.11,0.07,-0.01
19,8.82,1.03,5.42,-0.11,0.07,-0.01
20,8.82,1.03,5.42,-0.11,0.07,-0.01
21,8.82,1.03,5.42,-0.11,0.07,-0.01
22,8.82,1.03,5.43,-0.11,0.07,-0.01
23,8.81,1.03,5.43,-0.11,0.07,-0.01
24,8.81,1.03,5.43,-0.11,0.07,-0.01
25,8.81,1.03,5.44,-0.11,0.07,-0.01
26,8.81,1.03,5.44,-0.11,0.07,-0.01
27,8.8,1.03,5.45,-0.11,0.08,-0.01
28,8.8,1.03,5.45,-0.11,0.08,-0.01
29,8.8,1.03,5.46,-0.11,0.08,-0.01
30,8.79,1.03,5.47,-0.11,0.08,-0.01
31,8.79,1.03,5.47,-0.11,0.08,-0.01
32,8.78,1.03,5.48,-0.11,0.08,-0.01
33,8.78,1.03,5.49,-0.11,0.08,-0.01
34,8.78,1.03,5.49,-0.11,0.08,-0.01
35,8.77,1.04,5.5,-0.11,0.08,-0.01
36,8.77,1.04,5.51,-0.11,0.08,-0.01
37,8.76,1.04,5.51,-0.11,0.08,-0.01
38,8.76,1.04,5.52,-0.11,0.08,-0.01
39,8.76,1.04,5.53,-0.11,0.08,-0.01
40,8.75,1.04,5.53,-0.11,0.08,-0.01
41,8.75,1.04,5.54,-0.11,0.08,-0.01
42,8.74,1.04,5.54,-0.11,0.08,-0.01
43,8.74,1.05,5.55,-0.11,0.08,-0.01
44,8.74,1.05,5.55,-0.11,0.08,-0.01
45,8.74,1.05,5.56,-0.11,0.08,-0.01
46,8.73,1.05,5.56,-0.11,0.07,-0.01
47,8.73,1.05,5.56,-0.11,0.07,-0.01
48,8.73,1.05,5.57,-0.1,0.07,-0.01
49,8.73,1.05,5.57,-0.1,0.07,-0.01
50,8.73,1.05,5.57,-0.1,0.07,-0.01
51,8.72,1.05,5.57,-0.1,0.07,-0.01
52,8.72,1.05,5.58,-0.1,0.07,-0.01
53,8.72,1.06,5.58,-0.1,0.07,-0.01
54,8.72,1.06,5.58,-0.1,0.07,-0.01
55,8.72,1.06,5.58,-0.1,0.07,-0.01
56,8.72,1.06,5.58,-0.1,0.07,-0.01
57,8.72,1.06,5.58,-0.1,0.07,-0.01
58,8.72,1.06,5.58,-0.1,0.07,-0.01
59,8.72,1.06,5.58,-0.1,0.07,-0.01
60,8.72,1.06,5.58,-0.1,0.07,-0.01
61,8.72,1.06,5.58,-0.1,0.06,-0.01
62,8.72,1.06,5.58,-0.1,0.06,-0.01
63,8.72,1.06,5.58,-0.1,0.06,-0.01
64,8.72,1.07,5.58,-0.1,0.06,-0.01
65,8.72,1.07,5.58,-0.1,0.06,-0.01
66,8.72,1.07,5.58,-0.1,0.06,-0.01
67,8.72,1.07,5.58,-0.1,0.06,-0.01
68,8.71,1.07,5.58,-0.1,0.06,-0.01
69,8.71,1.07,5.58,-0.1,0.06,-0.01
70,8.71,1.07,5.59,-0.1,0.06,-0.01
71,8.71,1.07,5.59,-0.1,0.06,-0.01
72,8.71,1.07,5.59,-0.1,0.06,-0.01
73,8.71,1.07,5.59,-0.1,0.06,-0.01
74,8.71,1.08,5.59,-0.1,0.06,-0.01
75,8.71,1.08,5.59,-0.1,0.06,-0.01
76,8.71,1.08,5.59,-0.1,0.06,-0.01
77,8.71,1.08,5.59,-0.1,0.06,-0.01
78,8.71,1.08,5.59,-0.1,0.06,-0.01
79,8.7,1.08,5.6,-0.1,0.06,-0.01
80,8.7,1.08,5.6,-0.11,0.06,-0.01
81,8.7,1.08,5.6,-0.11,0.06,-0.01
82,8.7,1.08,5.6,-0.11,0.06,-0.01
83,8.7,1.08,5.6,-0.11,0.06,-0.01
84,8.7,1.08,5.61,-0.11,0.06,-0.01
85,8.7,1.08,5.61,-0.11,0.06,-0.01
