min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.72,9.16,8.89115,0.105214911015502,1.0,0.49,0.79,0.6498,0.03861295119516249,1.0,4.91,5.65,5.361000000000001,0.18030252355416437,1.0,-0.16,-0.05,-0.11110000000000002,0.0132208169187838,38.0,-0.03,0.16,0.05510000000000001,0.031144662464056342,199.0,-0.03,0.01,-0.011850000000000001,0.006409173113592736,15.0
