min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.66,9.05,8.8332,0.06667653260330808,1.0,1.21,1.47,1.38335,0.03445689335967474,167.0,4.91,5.56,5.3311,0.1082949213952344,2.0,-0.16,-0.07,-0.10975000000000001,0.013799909419992581,5.0,-0.03,0.14,0.0558,0.02816664694279388,2.0,-0.03,0.01,-0.011349999999999997,0.0069769262573141765,3.0
