min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.84,9.02,8.924650000000002,0.034130301785949654,37.0,1.58,1.76,1.6695,0.026091186251299497,163.0,4.97,5.24,5.0973500000000005,0.03493533311706078,62.0,-0.13,-0.08,-0.11040000000000001,0.007863841300534998,31.0,0.04,0.07,0.056450000000000014,0.006074331238910172,6.0,-0.02,0.01,-0.011200000000000002,0.005617828762075256,43.0
