min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
9.5,9.73,9.6076,0.04491369501610849,38.0,1.55,1.81,1.72,0.03400000000000001,63.0,3.41,3.65,3.5753,0.03420394714064445,1.0,-0.13,-0.09,-0.1107,0.007450503338701351,63.0,0.01,0.08,0.055600000000000004,0.00914549069213894,38.0,-0.03,0.01,-0.0115,0.006614378277661476,38.0
