min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
9.74,9.99,9.850299999999999,0.04957731336004404,39.0,1.22,1.5,1.35365,0.038212268972150784,147.0,2.8,3.17,2.994,0.0524213696883246,40.0,-0.14,-0.04,-0.10630000000000002,0.014707481089567988,1.0,0.02,0.08,0.05490000000000002,0.009694843990493092,7.0,-0.03,0.03,-0.010399999999999998,0.008534635317340748,40.0
