min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.68,9.04,8.81745,0.07541881396574723,198.0,0.72,0.98,0.86375,0.03941367148591971,198.0,5.1,5.67,5.4576,0.11437762018856659,198.0,-0.15,-0.07,-0.11205000000000002,0.011674652029075642,2.0,-0.0,0.13,0.052199999999999996,0.025790695996812493,2.0,-0.02,0.01,-0.01085,0.0059814295950048595,56.0
