min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.68,9.1,8.86125,0.08147353864906087,2.0,0.52,0.79,0.66635,0.03621018503128643,60.0,5.03,5.68,5.412999999999999,0.13862539449898778,198.0,-0.14,-0.06,-0.11030000000000001,0.0116580444329227,158.0,-0.03,0.16,0.062250000000000014,0.033532633359162234,3.0,-0.02,0.01,-0.01165,0.005811841360532821,7.0
