min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.57,8.97,8.738050000000001,0.0772185049065313,1.0,0.89,1.22,1.05805,0.04355109068668661,1.0,5.25,5.82,5.5499,0.10962659348898882,1.0,-0.15,-0.07,-0.113,0.013638181696985857,1.0,-0.01,0.12,0.049550000000000004,0.02356475121871648,1.0,-0.03,0.01,-0.01125,0.006552671211040579,1.0
