min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.69,9.14,8.8595,0.10478430225945107,1.0,0.55,0.88,0.77275,0.04364558969701292,1.0,4.94,5.68,5.3999,0.1723687616710174,1.0,-0.14,-0.06,-0.11045000000000002,0.013867137411881371,1.0,-0.01,0.15,0.059800000000000006,0.033135479474424384,1.0,-0.02,0.01,-0.01205,0.005856406748169051,6.0
