min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.83,9.02,8.92205,0.03266951943325762,39.0,1.54,1.74,1.66275,0.029392813747581212,55.0,4.99,5.2,5.1004000000000005,0.03157277308061493,164.0,-0.13,-0.08,-0.11030000000000001,0.007994373021069255,39.0,0.04,0.07,0.056650000000000006,0.006802756794123981,12.0,-0.02,-0.0,-0.01125,0.005379358697837504,6.0
