min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.66,9.05,8.809249999999999,0.07994333930978868,2.0,0.62,0.94,0.8248500000000001,0.046216636614967985,2.0,5.06,5.72,5.4746999999999995,0.12303621418102884,2.0,-0.15,-0.05,-0.1117,0.015687893421361582,2.0,-0.01,0.14,0.05380000000000001,0.03145727260904861,2.0,-0.03,0.01,-0.011850000000000001,0.007076545767533762,15.0
