min_AccelX,max_AccelX,mean_AccelX,std_AccelX,frequency_AccelX,min_AccelY,max_AccelY,mean_AccelY,std_AccelY,frequency_AccelY,min_AccelZ,max_AccelZ,mean_AccelZ,std_AccelZ,frequency_AccelZ,min_GyroX,max_GyroX,mean_GyroX,std_GyroX,frequency_GyroX,min_GyroY,max_GyroY,mean_GyroY,std_GyroY,frequency_GyroY,min_GyroZ,max_GyroZ,mean_GyroZ,std_GyroZ,frequency_GyroZ
8.88,9.09,8.98225,0.039942928034884924,39.0,1.37,1.56,1.4953,0.02721966201112719,39.0,4.94,5.14,5.04235,0.03349593258889802,39.0,-0.13,-0.08,-0.1105,0.007599342076785331,45.0,0.04,0.07,0.05715000000000001,0.00695539359058853,6.0,-0.03,0.01,-0.0111,0.00563826214360418,32.0
