STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.76,0.97,5.58,-0.11,0.05,-0.01
2,8.75,0.95,5.59,-0.11,0.06,-0.01
3,8.73,0.95,5.60,-0.11,0.06,-0.01
4,8.74,0.93,5.57,-0.11,0.06,-0.01
5,8.72,0.91,5.59,-0.11,0.07,-0.02
6,8.71,0.93,5.55,-0.10,0.06,-0.02
7,8.72,0.96,5.55,-0.11,0.06,-0.01
8,8.75,0.91,5.60,-0.12,0.05,-0.01
9,8.74,0.91,5.57,-0.11,0.07,-0.01
10,8.72,0.97,5.68,-0.13,0.05,-0.02
11,8.71,0.82,5.41,-0.09,0.06,-0.01
12,8.67,0.93,5.63,-0.09,0.09,-0.02
13,8.70,1.05,5.71,-0.12,0.05,0.00
14,8.78,0.93,5.52,-0.12,0.03,0.00
15,8.83,0.91,5.65,-0.12,0.05,-0.01
16,8.76,0.99,5.57,-0.09,0.06,-0.02
17,8.64,0.97,5.55,-0.09,0.05,-0.02
18,8.66,0.93,5.58,-0.11,0.06,-0.01
19,8.76,0.96,5.63,-0.11,0.05,-0.00
20,8.82,0.95,5.59,-0.11,0.04,-0.01
21,8.76,0.92,5.54,-0.11,0.07,-0.01
22,8.69,0.92,5.59,-0.10,0.07,-0.02
23,8.68,0.96,5.60,-0.11,0.06,-0.01
24,8.76,0.93,5.60,-0.11,0.05,-0.01
25,8.76,0.93,5.60,-0.11,0.06,-0.01
26,8.75,0.97,5.61,-0.11,0.06,-0.01
27,8.68,0.94,5.58,-0.12,0.06,-0.01
28,8.72,0.97,5.59,-0.11,0.06,-0.01
29,8.73,0.96,5.59,-0.11,0.05,-0.02
30,8.74,0.95,5.61,-0.12,0.05,-0.02
31,8.74,0.94,5.57,-0.11,0.05,-0.01
32,8.73,0.94,5.62,-0.11,0.06,-0.02
33,8.72,0.92,5.57,-0.12,0.06,-0.02
34,8.72,0.95,5.57,-0.11,0.06,-0.02
35,8.71,0.96,5.60,-0.11,0.06,-0.01
36,8.72,0.95,5.62,-0.12,0.05,-0.01
37,8.76,0.94,5.56,-0.12,0.06,-0.01
38,8.73,0.98,5.64,-0.13,0.04,-0.01
39,8.72,0.80,5.43,-0.09,0.05,-0.01
40,8.67,0.93,5.63,-0.10,0.08,-0.01
41,8.69,1.02,5.69,-0.12,0.05,0.00
