STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.40,1.34,4.18,-0.11,0.06,-0.01
2,9.48,1.33,4.11,-0.11,0.06,-0.01
3,9.46,1.35,4.13,-0.11,0.06,-0.02
4,9.44,1.32,4.12,-0.10,0.06,-0.02
5,9.46,1.32,4.15,-0.12,0.06,-0.02
6,9.38,1.35,4.26,-0.14,0.05,-0.02
7,9.47,1.21,4.01,-0.11,0.05,-0.01
8,9.41,1.34,4.18,-0.09,0.07,-0.02
9,9.36,1.41,4.20,-0.09,0.05,0.00
10,9.44,1.36,4.10,-0.12,0.05,0.01
11,9.54,1.29,4.21,-0.11,0.05,-0.01
12,9.49,1.35,4.15,-0.10,0.05,-0.01
13,9.34,1.35,4.11,-0.10,0.06,-0.01
14,9.40,1.33,4.15,-0.11,0.05,-0.00
15,9.54,1.35,4.13,-0.12,0.04,-0.01
16,9.50,1.30,4.18,-0.12,0.05,-0.02
17,9.44,1.26,4.12,-0.10,0.07,-0.01
18,9.41,1.31,4.18,-0.07,0.06,-0.01
19,9.39,1.31,4.13,-0.11,0.06,-0.01
20,9.46,1.35,4.11,-0.11,0.05,-0.00
21,9.55,1.34,4.13,-0.11,0.05,-0.01
22,9.46,1.35,4.14,-0.11,0.07,-0.02
23,9.36,1.26,4.16,-0.12,0.06,-0.01
24,9.40,1.31,4.16,-0.12,0.05,-0.01
25,9.51,1.33,4.17,-0.11,0.05,-0.01
26,9.49,1.30,4.18,-0.11,0.05,-0.02
27,9.40,1.37,4.15,-0.11,0.06,-0.01
28,9.44,1.36,4.12,-0.11,0.05,-0.01
29,9.49,1.35,4.16,-0.11,0.05,-0.02
30,9.44,1.32,4.15,-0.11,0.06,-0.02
31,9.42,1.33,4.13,-0.11,0.06,-0.02
32,9.45,1.34,4.16,-0.11,0.06,-0.01
33,9.46,1.32,4.19,-0.11,0.06,-0.02
34,9.43,1.30,4.16,-0.11,0.06,-0.01
35,9.42,1.36,4.20,-0.12,0.06,-0.01
36,9.47,1.39,3.99,-0.11,0.04,0.00
37,9.43,1.27,4.09,-0.08,0.07,-0.01
38,9.40,1.37,4.20,-0.11,0.06,-0.01
39,9.43,1.37,4.18,-0.11,0.04,0.01
40,9.53,1.31,4.18,-0.13,0.05,-0.01
41,9.51,1.33,4.17,-0.10,0.04,-0.02
42,9.38,1.35,4.11,-0.11,0.06,-0.01
43,9.35,1.29,4.13,-0.11,0.05,-0.01
44,9.46,1.31,4.17,-0.11,0.05,-0.00
45,9.53,1.34,4.18,-0.12,0.05,-0.01
46,9.50,1.33,4.11,-0.11,0.06,-0.02
47,9.39,1.27,4.15,-0.10,0.08,-0.03
48,9.39,1.27,4.11,-0.11,0.05,-0.01
