STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.35,-0.19,4.62,-0.11,0.06,-0.01
2,9.33,-0.17,4.60,-0.11,0.05,-0.01
3,9.31,-0.13,4.55,-0.11,0.04,-0.01
4,9.31,-0.18,4.53,-0.11,0.05,-0.01
5,9.32,-0.17,4.57,-0.11,0.06,-0.01
6,9.31,-0.17,4.59,-0.11,0.06,-0.01
7,9.34,-0.16,4.57,-0.11,0.05,-0.01
8,9.29,-0.15,4.58,-0.11,0.06,-0.01
9,9.32,-0.16,4.60,-0.11,0.06,-0.01
10,9.33,-0.18,4.57,-0.11,0.05,-0.01
11,9.29,-0.14,4.57,-0.11,0.05,-0.01
12,9.30,-0.17,4.60,-0.11,0.06,-0.01
13,9.31,-0.18,4.55,-0.11,0.06,-0.01
14,9.30,-0.15,4.57,-0.11,0.05,-0.01
15,9.30,-0.15,4.55,-0.11,0.05,-0.01
16,9.32,-0.17,4.60,-0.11,0.05,-0.01
17,9.29,-0.16,4.58,-0.11,0.06,-0.01
18,9.31,-0.17,4.59,-0.11,0.06,-0.01
19,9.33,-0.16,4.62,-0.11,0.05,-0.01
20,9.30,-0.18,4.56,-0.11,0.05,-0.01
21,9.33,-0.16,4.57,-0.11,0.06,-0.01
22,9.32,-0.18,4.57,-0.11,0.05,-0.01
23,9.32,-0.15,4.57,-0.11,0.05,-0.02
24,9.31,-0.15,4.54,-0.11,0.06,-0.01
25,9.29,-0.17,4.56,-0.10,0.07,-0.01
26,9.29,-0.15,4.60,-0.11,0.06,-0.01
27,9.31,-0.13,4.61,-0.11,0.05,-0.00
28,9.35,-0.20,4.59,-0.11,0.05,-0.01
29,9.31,-0.16,4.54,-0.11,0.05,-0.01
30,9.28,-0.17,4.55,-0.11,0.06,-0.01
31,9.35,-0.19,4.64,-0.11,0.06,-0.01
32,9.32,-0.16,4.60,-0.11,0.04,-0.01
33,9.30,-0.16,4.53,-0.11,0.05,-0.01
34,9.32,-0.19,4.55,-0.11,0.06,-0.01
35,9.30,-0.17,4.58,-0.11,0.06,-0.01
36,9.33,-0.17,4.59,-0.11,0.06,-0.01
37,9.32,-0.19,4.56,-0.11,0.05,-0.01
38,9.30,-0.15,4.58,-0.11,0.05,-0.01
39,9.32,-0.16,4.58,-0.11,0.06,-0.01
40,9.34,-0.18,4.57,-0.11,0.05,-0.01
41,9.30,-0.15,4.60,-0.11,0.05,-0.01
42,9.31,-0.14,4.56,-0.11,0.05,-0.01
43,9.30,-0.19,4.56,-0.11,0.06,-0.01
44,9.32,-0.16,4.56,-0.11,0.05,-0.01
45,9.32,-0.17,4.58,-0.11,0.05,-0.01
46,9.32,-0.17,4.56,-0.11,0.06,-0.01
47,9.29,-0.18,4.58,-0.11,0.06,-0.01
48,9.31,-0.18,4.57,-0.11,0.05,-0.01
49,9.33,-0.16,4.59,-0.11,0.05,-0.01
50,9.29,-0.15,4.54,-0.11,0.05,-0.01
51,9.29,-0.16,4.56,-0.11,0.06,-0.01
52,9.33,-0.17,4.60,-0.11,0.06,-0.01
53,9.30,-0.15,4.64,-0.11,0.05,-0.01
54,9.31,-0.16,4.54,-0.11,0.05,-0.01
55,9.33,-0.21,4.53,-0.11,0.07,-0.02
56,9.31,-0.12,4.61,-0.11,0.06,-0.01
57,9.31,-0.17,4.57,-0.11,0.05,-0.00
58,9.37,-0.19,4.58,-0.11,0.05,-0.01
59,9.28,-0.14,4.55,-0.11,0.05,-0.01
60,9.28,-0.17,4.60,-0.11,0.06,-0.00
61,9.38,-0.19,4.61,-0.11,0.06,-0.01
62,9.32,-0.18,4.60,-0.11,0.05,-0.01
63,9.28,-0.14,4.54,-0.11,0.05,-0.01
64,9.31,-0.17,4.56,-0.11,0.06,-0.01
65,9.32,-0.19,4.59,-0.11,0.06,-0.01
66,9.32,-0.15,4.56,-0.11,0.05,-0.01
67,9.31,-0.16,4.56,-0.11,0.05,-0.01
68,9.31,-0.17,4.56,-0.11,0.06,-0.01
69,9.33,-0.19,4.59,-0.11,0.06,-0.01
70,9.31,-0.17,4.58,-0.11,0.05,-0.01
71,9.31,-0.18,4.57,-0.11,0.06,-0.01
72,9.33,-0.17,4.57,-0.11,0.05,-0.01
73,9.30,-0.17,4.56,-0.11,0.05,-0.01
74,9.32,-0.15,4.59,-0.11,0.06,-0.01
75,9.32,-0.16,4.57,-0.11,0.05,-0.01
76,9.29,-0.15,4.57,-0.11,0.05,-0.01
77,9.32,-0.17,4.55,-0.11,0.06,-0.01
78,9.33,-0.17,4.56,-0.11,0.05,-0.01
79,9.32,-0.16,4.55,-0.11,0.05,-0.01
80,9.30,-0.19,4.57,-0.11,0.06,-0.01
81,9.31,-0.16,4.57,-0.11,0.05,-0.01
82,9.32,-0.16,4.60,-0.11,0.06,-0.01
83,9.32,-0.17,4.60,-0.12,0.05,-0.01
84,9.31,-0.17,4.56,-0.11,0.05,-0.01
85,9.33,-0.18,4.59,-0.11,0.06,-0.01
86,9.29,-0.17,4.60,-0.11,0.06,-0.01
87,9.32,-0.16,4.58,-0.11,0.06,-0.00
88,9.34,-0.16,4.56,-0.11,0.05,-0.01
89,9.29,-0.17,4.56,-0.11,0.05,-0.01
90,9.31,-0.19,4.60,-0.11,0.07,-0.01
91,9.37,-0.21,4.61,-0.11,0.06,-0.01
92,9.31,-0.17,4.59,-0.11,0.05,-0.01
93,9.29,-0.19,4.55,-0.11,0.05,-0.01
94,9.31,-0.15,4.56,-0.11,0.06,-0.01
95,9.32,-0.17,4.60,-0.11,0.06,-0.01
96,9.33,-0.18,4.58,-0.11,0.05,-0.01
97,9.30,-0.16,4.57,-0.11,0.05,-0.02
98,9.28,-0.16,4.59,-0.11,0.06,-0.01
99,9.33,-0.18,4.62,-0.11,0.06,-0.01
100,9.33,-0.16,4.56,-0.11,0.05,-0.01
101,9.30,-0.16,4.56,-0.11,0.05,-0.01
102,9.31,-0.19,4.57,-0.11,0.06,-0.01
103,9.30,-0.17,4.60,-0.11,0.06,-0.01
104,9.30,-0.16,4.57,-0.11,0.05,-0.01
105,9.34,-0.18,4.61,-0.11,0.05,-0.01
106,9.32,-0.17,4.55,-0.11,0.06,-0.01
107,9.32,-0.19,4.57,-0.11,0.06,-0.01
108,9.32,-0.16,4.58,-0.11,0.05,-0.01
109,9.30,-0.17,4.58,-0.11,0.05,-0.01
110,9.32,-0.17,4.58,-0.11,0.06,-0.01
111,9.33,-0.18,4.59,-0.11,0.05,-0.01
112,9.31,-0.20,4.58,-0.11,0.06,-0.01
113,9.29,-0.11,4.59,-0.12,0.04,-0.01
114,9.33,-0.18,4.56,-0.10,0.06,-0.01
115,9.31,-0.18,4.59,-0.11,0.06,-0.02
116,9.29,-0.12,4.62,-0.11,0.06,-0.01
117,9.32,-0.18,4.58,-0.11,0.06,-0.00
118,9.31,-0.15,4.58,-0.11,0.05,-0.01
119,9.28,-0.17,4.54,-0.11,0.05,-0.01
120,9.29,-0.19,4.58,-0.11,0.06,-0.00
121,9.38,-0.19,4.60,-0.11,0.06,-0.01
122,9.29,-0.16,4.57,-0.11,0.04,-0.01
123,9.31,-0.18,4.56,-0.11,0.05,-0.01
124,9.31,-0.18,4.59,-0.11,0.06,-0.01
125,9.31,-0.18,4.62,-0.11,0.06,-0.01
126,9.33,-0.19,4.57,-0.11,0.05,-0.01
127,9.29,-0.18,4.56,-0.11,0.05,-0.01
128,9.29,-0.15,4.59,-0.11,0.06,-0.01
129,9.32,-0.19,4.61,-0.11,0.06,-0.01
130,9.31,-0.17,4.55,-0.11,0.05,-0.01
131,9.32,-0.17,4.59,-0.11,0.05,-0.01
132,9.30,-0.17,4.58,-0.11,0.05,-0.01
133,9.32,-0.16,4.56,-0.11,0.06,-0.01
