STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.80,0.78,5.49,-0.11,0.06,-0.01
2,8.83,0.78,5.54,-0.11,0.06,-0.01
3,8.79,0.75,5.54,-0.11,0.05,-0.01
4,8.77,0.77,5.51,-0.12,0.06,-0.01
5,8.79,0.79,5.51,-0.11,0.06,-0.01
6,8.81,0.79,5.50,-0.11,0.05,-0.01
7,8.82,0.79,5.53,-0.12,0.05,-0.01
8,8.79,0.78,5.48,-0.11,0.06,-0.01
9,8.79,0.78,5.51,-0.11,0.06,-0.01
10,8.80,0.80,5.51,-0.11,0.06,-0.02
11,8.76,0.79,5.50,-0.11,0.06,-0.02
12,8.79,0.79,5.54,-0.12,0.06,-0.01
13,8.79,0.78,5.49,-0.11,0.06,-0.01
14,8.77,0.77,5.52,-0.11,0.06,-0.01
15,8.77,0.78,5.53,-0.11,0.05,-0.01
16,8.79,0.78,5.52,-0.11,0.06,-0.01
17,8.76,0.80,5.65,-0.12,0.06,-0.01
18,8.82,0.79,5.37,-0.10,0.04,-0.01
19,8.78,0.73,5.43,-0.07,0.07,-0.01
20,8.75,0.85,5.70,-0.12,0.06,-0.01
21,8.80,0.81,5.53,-0.12,0.03,-0.00
22,8.86,0.73,5.51,-0.12,0.06,-0.01
23,8.78,0.79,5.50,-0.11,0.06,-0.01
24,8.74,0.79,5.49,-0.10,0.05,-0.02
25,8.74,0.75,5.48,-0.11,0.05,-0.01
26,8.79,0.77,5.57,-0.11,0.05,-0.00
27,8.89,0.80,5.51,-0.11,0.05,-0.01
28,8.83,0.81,5.46,-0.11,0.06,-0.01
29,8.75,0.76,5.48,-0.09,0.08,-0.02
30,8.74,0.75,5.55,-0.11,0.06,-0.02
31,8.80,0.77,5.54,-0.12,0.05,-0.01
32,8.84,0.77,5.51,-0.11,0.06,-0.01
33,8.81,0.80,5.50,-0.11,0.06,-0.01
34,8.76,0.77,5.52,-0.12,0.06,-0.01
35,8.78,0.76,5.54,-0.12,0.06,-0.01
36,8.80,0.78,5.51,-0.11,0.06,-0.01
37,8.80,0.78,5.54,-0.12,0.05,-0.01
38,8.80,0.79,5.52,-0.12,0.04,-0.01
39,8.83,0.79,5.56,-0.12,0.04,-0.01
40,8.81,0.78,5.53,-0.12,0.02,-0.01
41,8.82,0.77,5.52,-0.12,0.03,-0.01
42,8.78,0.79,5.55,-0.12,0.02,-0.01
43,8.79,0.78,5.52,-0.12,-0.00,-0.00
44,8.83,0.75,5.48,-0.13,-0.01,-0.01
45,8.86,0.73,5.43,-0.12,0.01,-0.01
46,8.82,0.75,5.45,-0.11,0.01,-0.01
47,8.82,0.76,5.40,-0.11,-0.01,-0.01
48,8.84,0.75,5.40,-0.12,0.00,-0.01
49,8.88,0.78,5.39,-0.12,0.01,-0.01
50,8.84,0.79,5.46,-0.13,0.02,-0.01
51,8.86,0.75,5.20,-0.11,0.00,0.00
52,8.83,0.72,5.25,-0.07,0.03,-0.01
53,8.82,0.81,5.51,-0.13,0.01,0.00
54,8.92,0.79,5.39,-0.13,-0.02,0.01
55,9.05,0.69,5.34,-0.13,0.00,-0.00
56,8.95,0.76,5.36,-0.11,0.02,-0.01
57,8.82,0.80,5.30,-0.11,0.01,-0.01
58,8.84,0.71,5.31,-0.12,0.01,-0.01
59,8.96,0.71,5.32,-0.12,0.02,-0.01
60,9.04,0.76,5.29,-0.12,0.01,-0.01
61,8.97,0.73,5.21,-0.11,0.02,-0.01
62,8.88,0.73,5.20,-0.09,0.04,-0.01
63,8.86,0.72,5.29,-0.11,0.02,-0.01
64,9.01,0.72,5.25,-0.11,0.01,-0.00
65,9.03,0.73,5.25,-0.10,0.02,-0.01
66,8.98,0.75,5.25,-0.10,0.03,-0.01
67,8.89,0.74,5.25,-0.11,0.01,-0.00
68,8.95,0.72,5.21,-0.12,0.01,-0.00
69,9.03,0.74,5.20,-0.12,0.02,-0.01
70,9.04,0.75,5.22,-0.11,0.02,-0.01
71,8.95,0.76,5.18,-0.11,0.02,-0.01
72,8.97,0.73,5.14,-0.12,0.03,-0.01
73,9.00,0.71,5.14,-0.11,0.03,-0.01
74,9.01,0.72,5.18,-0.11,0.03,-0.01
75,9.00,0.72,5.10,-0.11,0.04,-0.01
76,9.00,0.73,5.15,-0.12,0.04,-0.01
77,9.02,0.73,5.14,-0.12,0.04,-0.01
78,9.03,0.76,5.18,-0.14,0.03,-0.01
79,9.03,0.58,4.98,-0.09,0.05,-0.01
80,8.95,0.74,5.15,-0.10,0.06,-0.02
81,8.95,0.79,5.18,-0.12,0.02,0.00
82,9.05,0.73,5.07,-0.14,0.04,-0.00
83,9.11,0.69,5.10,-0.11,0.05,-0.01
84,9.03,0.75,5.09,-0.10,0.05,-0.01
85,8.92,0.72,5.07,-0.11,0.05,-0.01
86,8.97,0.71,5.15,-0.12,0.05,-0.01
87,9.06,0.72,5.17,-0.12,0.04,-0.01
88,9.12,0.73,5.12,-0.12,0.04,-0.01
89,9.02,0.67,5.10,-0.10,0.08,-0.01
90,8.94,0.70,5.07,-0.11,0.06,-0.01
91,8.97,0.68,5.09,-0.12,0.06,-0.01
92,9.07,0.71,5.14,-0.12,0.06,-0.01
93,9.09,0.75,5.14,-0.10,0.07,-0.01
94,9.02,0.74,5.10,-0.11,0.08,-0.01
95,8.94,0.70,5.13,-0.13,0.08,-0.01
96,9.01,0.72,5.15,-0.12,0.07,-0.01
97,9.06,0.70,5.11,-0.12,0.07,-0.01
98,9.03,0.72,5.15,-0.12,0.08,-0.01
99,8.97,0.70,5.13,-0.12,0.08,-0.01
100,8.97,0.71,5.15,-0.12,0.08,-0.01
101,9.00,0.70,5.17,-0.12,0.07,-0.02
102,9.02,0.67,5.17,-0.12,0.08,-0.02
103,9.01,0.72,5.19,-0.11,0.09,-0.02
104,8.97,0.76,5.27,-0.14,0.09,-0.01
105,8.98,0.59,5.09,-0.10,0.08,0.00
106,8.97,0.68,5.24,-0.09,0.07,-0.01
107,8.95,0.76,5.31,-0.11,0.05,-0.00
108,9.02,0.72,5.20,-0.12,0.05,0.00
109,9.05,0.68,5.15,-0.12,0.08,-0.00
110,9.00,0.71,5.22,-0.11,0.08,-0.01
111,8.91,0.73,5.19,-0.11,0.08,-0.01
112,8.94,0.67,5.18,-0.12,0.09,-0.01
113,8.97,0.70,5.24,-0.12,0.11,-0.01
114,9.01,0.70,5.26,-0.12,0.11,-0.01
115,8.97,0.67,5.15,-0.10,0.13,-0.02
116,8.90,0.67,5.23,-0.09,0.15,-0.02
117,8.86,0.65,5.38,-0.11,0.12,-0.02
118,8.94,0.68,5.36,-0.10,0.11,-0.02
119,8.98,0.71,5.35,-0.09,0.15,-0.02
120,8.88,0.74,5.36,-0.09,0.15,-0.03
121,8.83,0.73,5.38,-0.10,0.14,-0.02
122,8.83,0.72,5.39,-0.10,0.13,-0.02
123,8.89,0.72,5.43,-0.10,0.12,-0.02
124,8.85,0.74,5.47,-0.09,0.11,-0.02
125,8.84,0.77,5.44,-0.09,0.10,-0.02
126,8.83,0.77,5.46,-0.10,0.09,-0.02
127,8.82,0.74,5.48,-0.11,0.08,-0.02
128,8.83,0.72,5.46,-0.10,0.08,-0.02
129,8.80,0.76,5.48,-0.09,0.08,-0.02
130,8.81,0.74,5.48,-0.10,0.07,-0.01
131,8.80,0.74,5.48,-0.11,0.07,-0.01
132,8.82,0.77,5.52,-0.11,0.08,-0.01
133,8.83,0.80,5.46,-0.11,0.06,-0.01
134,8.75,0.67,5.40,-0.07,0.08,-0.02
135,8.75,0.79,5.55,-0.10,0.10,-0.01
136,8.73,0.86,5.63,-0.12,0.04,0.00
137,8.85,0.74,5.45,-0.12,0.03,0.01
138,8.89,0.74,5.54,-0.11,0.06,-0.01
139,8.82,0.82,5.49,-0.10,0.06,-0.01
140,8.76,0.73,5.46,-0.10,0.06,-0.01
141,8.78,0.74,5.53,-0.11,0.07,-0.01
142,8.83,0.77,5.51,-0.11,0.05,-0.01
