STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.08,0.92,4.88,-0.12,0.04,-0.00
2,9.15,0.91,4.88,-0.10,0.04,-0.00
3,9.17,0.94,4.92,-0.11,0.05,0.00
4,9.17,0.91,4.81,-0.11,0.04,0.01
5,9.15,0.88,4.79,-0.10,0.05,0.00
6,9.13,0.87,4.84,-0.10,0.05,0.01
7,9.17,0.88,4.78,-0.11,0.06,0.00
8,9.16,0.88,4.72,-0.12,0.08,0.02
9,9.02,0.96,5.00,-0.13,0.06,0.05
10,9.23,0.80,4.92,-0.12,0.03,0.02
11,9.30,0.83,4.90,-0.11,0.09,-0.01
12,9.11,0.90,4.98,-0.12,0.10,0.01
13,9.05,0.86,4.96,-0.11,0.06,0.01
14,9.15,0.89,4.85,-0.11,0.07,-0.01
15,9.17,0.87,4.84,-0.15,0.09,-0.00
16,9.08,0.86,5.03,-0.17,0.08,0.01
17,9.15,0.78,4.99,-0.14,0.06,0.01
18,9.17,0.79,4.90,-0.11,0.10,-0.01
19,9.11,0.84,4.93,-0.14,0.10,-0.00
20,9.05,0.81,4.97,-0.14,0.06,0.02
21,9.16,0.78,4.90,-0.13,0.06,0.01
22,9.10,0.81,5.01,-0.15,0.08,-0.00
23,9.13,0.67,4.77,-0.11,0.07,0.01
24,9.12,0.76,4.85,-0.09,0.09,-0.00
25,9.05,0.81,5.00,-0.11,0.08,0.01
26,9.06,0.82,4.88,-0.12,0.08,0.01
27,9.14,0.79,5.06,-0.14,0.07,0.02
28,9.20,0.78,5.02,-0.13,0.08,0.01
29,9.13,0.74,5.00,-0.12,0.10,-0.01
30,9.05,0.74,4.98,-0.11,0.11,-0.01
31,9.03,0.76,5.09,-0.10,0.09,-0.00
32,9.11,0.75,4.98,-0.12,0.09,-0.01
33,9.10,0.78,4.98,-0.12,0.10,-0.01
34,9.10,0.72,5.05,-0.11,0.11,-0.01
35,9.02,0.68,5.09,-0.12,0.11,-0.01
36,9.02,0.73,5.07,-0.14,0.13,-0.02
37,9.05,0.74,5.07,-0.13,0.13,-0.01
38,9.01,0.76,5.21,-0.14,0.10,0.00
39,9.07,0.68,5.11,-0.12,0.10,-0.01
40,9.04,0.68,5.13,-0.12,0.14,-0.02
41,8.96,0.71,5.15,-0.14,0.16,-0.02
42,8.93,0.76,5.23,-0.15,0.13,-0.01
43,8.97,0.75,5.20,-0.13,0.11,-0.01
44,9.00,0.72,5.24,-0.13,0.12,-0.02
45,8.95,0.74,5.29,-0.12,0.12,-0.02
46,8.94,0.77,5.28,-0.12,0.12,-0.01
47,8.94,0.73,5.27,-0.12,0.12,-0.02
48,8.91,0.72,5.26,-0.12,0.12,-0.02
49,8.93,0.72,5.27,-0.12,0.13,-0.01
50,8.92,0.76,5.35,-0.11,0.14,-0.02
51,8.91,0.74,5.38,-0.11,0.13,-0.02
52,8.85,0.71,5.42,-0.11,0.12,-0.02
53,8.88,0.71,5.44,-0.12,0.11,-0.01
54,8.91,0.73,5.32,-0.11,0.08,-0.01
55,8.84,0.60,5.20,-0.05,0.11,-0.02
56,8.79,0.77,5.48,-0.10,0.14,-0.02
57,8.74,0.86,5.57,-0.13,0.06,0.00
58,8.91,0.71,5.42,-0.13,0.05,0.01
59,8.95,0.68,5.48,-0.11,0.08,-0.01
60,8.85,0.75,5.44,-0.09,0.07,-0.02
61,8.76,0.73,5.38,-0.09,0.06,-0.02
62,8.81,0.72,5.43,-0.11,0.08,-0.01
63,8.89,0.69,5.45,-0.10,0.07,-0.01
64,8.89,0.70,5.48,-0.10,0.05,-0.02
65,8.88,0.72,5.42,-0.10,0.08,-0.03
66,8.80,0.73,5.44,-0.07,0.09,-0.02
67,8.75,0.79,5.49,-0.10,0.07,-0.02
68,8.80,0.79,5.46,-0.11,0.06,-0.01
69,8.85,0.75,5.45,-0.11,0.07,-0.01
70,8.83,0.73,5.50,-0.11,0.07,-0.01
71,8.79,0.75,5.49,-0.10,0.06,-0.02
72,8.81,0.78,5.45,-0.11,0.07,-0.01
73,8.86,0.77,5.46,-0.11,0.07,-0.01
74,8.91,0.77,5.48,-0.11,0.07,-0.02
75,8.85,0.76,5.46,-0.10,0.08,-0.03
76,8.72,0.75,5.47,-0.09,0.08,-0.03
77,8.70,0.76,5.49,-0.11,0.06,-0.02
78,8.77,0.77,5.51,-0.12,0.06,-0.01
79,8.83,0.77,5.53,-0.12,0.06,-0.01
80,8.83,0.77,5.49,-0.11,0.06,-0.01
81,8.80,0.78,5.46,-0.11,0.07,-0.01
82,8.79,0.77,5.47,-0.11,0.07,-0.01
83,8.78,0.79,5.52,-0.11,0.06,-0.01
84,8.82,0.78,5.52,-0.11,0.06,-0.02
85,8.80,0.78,5.51,-0.11,0.06,-0.01
86,8.76,0.83,5.53,-0.13,0.04,-0.01
87,8.79,0.64,5.35,-0.08,0.06,-0.01
88,8.75,0.79,5.55,-0.10,0.09,-0.02
89,8.74,0.86,5.61,-0.13,0.04,0.00
90,8.82,0.74,5.43,-0.12,0.03,0.00
91,8.89,0.71,5.53,-0.12,0.06,-0.01
92,8.81,0.79,5.52,-0.11,0.05,-0.02
93,8.74,0.79,5.47,-0.10,0.04,-0.02
94,8.76,0.75,5.48,-0.12,0.06,-0.01
95,8.85,0.77,5.54,-0.12,0.05,-0.00
96,8.90,0.78,5.50,-0.11,0.05,-0.01
97,8.81,0.76,5.45,-0.11,0.07,-0.02
98,8.78,0.76,5.47,-0.09,0.08,-0.01
99,8.74,0.75,5.52,-0.12,0.06,-0.02
100,8.82,0.76,5.49,-0.11,0.06,-0.01
101,8.82,0.78,5.51,-0.11,0.06,-0.01
102,8.81,0.77,5.54,-0.12,0.06,-0.01
103,8.77,0.74,5.49,-0.12,0.06,-0.01
104,8.78,0.75,5.51,-0.12,0.06,-0.01
105,8.80,0.79,5.51,-0.11,0.06,-0.01
106,8.83,0.79,5.50,-0.12,0.06,-0.01
107,8.80,0.78,5.52,-0.12,0.06,-0.01
108,8.80,0.77,5.48,-0.11,0.06,-0.01
109,8.81,0.74,5.51,-0.11,0.06,-0.02
110,8.80,0.77,5.52,-0.11,0.05,-0.02
111,8.74,0.82,5.56,-0.11,0.04,-0.00
112,8.81,0.81,5.58,-0.15,-0.00,0.00
113,8.85,0.72,5.44,-0.13,0.02,-0.00
114,8.82,0.70,5.49,-0.12,0.03,-0.01
115,8.74,0.73,5.51,-0.11,0.01,-0.01
116,8.77,0.73,5.53,-0.13,-0.03,-0.01
117,8.89,0.70,5.39,-0.12,-0.02,-0.00
118,8.88,0.76,5.54,-0.13,-0.02,-0.01
119,8.93,0.78,5.25,-0.10,-0.06,0.00
120,8.86,0.69,5.21,-0.06,0.00,-0.02
121,8.81,0.82,5.47,-0.11,0.01,-0.01
122,8.83,0.84,5.41,-0.14,-0.05,0.01
123,9.00,0.73,5.32,-0.12,-0.03,0.00
124,9.01,0.73,5.32,-0.12,-0.02,-0.01
125,8.91,0.76,5.26,-0.10,-0.01,-0.01
126,8.86,0.73,5.23,-0.11,-0.02,-0.01
127,8.92,0.71,5.22,-0.11,-0.02,-0.01
128,9.03,0.71,5.31,-0.11,-0.01,-0.01
129,9.02,0.70,5.18,-0.10,-0.01,-0.01
130,8.98,0.70,5.19,-0.09,0.01,-0.02
131,8.92,0.66,5.22,-0.09,0.00,-0.01
132,8.99,0.75,5.20,-0.10,-0.01,-0.02
133,9.05,0.77,5.17,-0.09,-0.01,-0.01
134,9.03,0.74,5.14,-0.09,0.00,-0.01
135,9.03,0.74,5.11,-0.09,-0.01,-0.02
136,9.02,0.72,5.13,-0.10,0.01,-0.02
137,9.03,0.77,5.15,-0.10,-0.01,-0.01
138,9.05,0.74,5.08,-0.10,-0.01,-0.02
139,9.05,0.78,5.06,-0.10,-0.00,-0.02
140,9.03,0.75,5.01,-0.10,0.00,-0.02
141,9.09,0.79,5.04,-0.10,-0.00,-0.02
142,9.06,0.78,4.99,-0.10,0.02,-0.02
143,9.08,0.77,5.00,-0.11,0.02,-0.02
144,9.11,0.76,4.98,-0.11,0.03,-0.02
145,9.09,0.78,5.00,-0.10,0.04,-0.02
146,9.04,0.78,5.00,-0.10,0.03,-0.01
147,9.09,0.78,4.97,-0.11,0.02,-0.01
148,9.17,0.81,4.96,-0.11,0.04,-0.01
149,9.13,0.84,5.04,-0.12,0.05,-0.01
150,9.06,0.69,4.78,-0.09,0.05,-0.00
151,9.01,0.79,4.92,-0.09,0.06,-0.01
152,9.04,0.81,5.09,-0.13,0.02,0.01
153,9.15,0.75,4.95,-0.13,0.03,-0.00
154,9.19,0.74,4.98,-0.11,0.04,-0.01
155,9.13,0.80,4.93,-0.10,0.05,-0.02
156,9.04,0.78,4.96,-0.11,0.04,-0.02
157,9.04,0.74,4.96,-0.11,0.04,-0.01
158,9.16,0.78,4.99,-0.11,0.04,-0.01
159,9.20,0.77,4.99,-0.12,0.04,-0.02
160,9.13,0.75,4.92,-0.10,0.06,-0.02
161,9.10,0.78,4.92,-0.10,0.05,-0.02
162,9.05,0.77,4.94,-0.10,0.04,-0.02
163,9.12,0.79,4.98,-0.10,0.03,-0.02
164,9.17,0.79,4.92,-0.10,0.05,-0.01
165,9.17,0.82,4.97,-0.11,0.06,-0.01
166,9.15,0.74,4.90,-0.11,0.05,-0.01
167,9.08,0.79,4.91,-0.11,0.06,-0.02
168,9.08,0.77,4.89,-0.11,0.05,-0.02
169,9.10,0.80,4.87,-0.12,0.05,-0.02
170,9.12,0.79,4.93,-0.12,0.05,-0.01
171,9.15,0.78,4.89,-0.11,0.05,-0.02
172,9.13,0.79,4.90,-0.12,0.07,-0.02
173,9.09,0.81,4.88,-0.12,0.06,-0.01
174,9.11,0.80,4.87,-0.11,0.06,-0.02
175,9.11,0.79,4.96,-0.12,0.06,-0.02
176,9.09,0.79,4.89,-0.11,0.05,-0.01
177,9.11,0.81,4.97,-0.13,0.04,-0.01
178,9.17,0.80,4.96,-0.14,0.04,-0.01
179,9.02,0.62,4.89,-0.08,0.07,-0.02
180,9.05,0.80,4.98,-0.11,0.05,-0.00
181,9.11,0.79,4.92,-0.12,0.03,0.01
182,9.25,0.75,4.84,-0.14,0.06,0.01
183,9.26,0.79,4.80,-0.15,0.11,0.00
184,9.01,0.83,4.86,-0.14,0.09,0.02
185,8.94,0.77,4.99,-0.14,0.06,0.02
186,9.17,0.71,5.04,-0.14,0.04,0.02
187,9.32,0.71,5.02,-0.11,0.08,-0.00
188,9.14,0.76,4.97,-0.10,0.08,-0.01
189,9.04,0.72,4.92,-0.09,0.09,-0.01
190,9.03,0.72,4.89,-0.11,0.07,-0.00
191,9.05,0.68,4.97,-0.12,0.06,-0.00
192,9.18,0.69,4.98,-0.12,0.07,-0.01
193,9.17,0.75,5.03,-0.11,0.09,-0.01
194,9.10,0.74,5.02,-0.11,0.10,-0.01
195,9.05,0.68,4.94,-0.13,0.11,-0.01
196,9.06,0.73,4.94,-0.13,0.11,-0.01
197,9.11,0.68,4.92,-0.14,0.13,-0.01
198,9.08,0.68,4.87,-0.16,0.19,-0.03
199,9.00,0.72,5.10,-0.17,0.19,-0.02
200,9.00,0.71,5.16,-0.17,0.16,-0.01
