STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.82,0.66,5.48,-0.11,0.06,-0.01
2,8.84,0.65,5.47,-0.11,0.05,-0.01
3,8.83,0.65,5.45,-0.11,0.06,-0.01
4,8.80,0.65,5.58,-0.13,0.05,-0.02
5,8.82,0.55,5.33,-0.10,0.05,-0.01
6,8.81,0.64,5.43,-0.08,0.08,-0.01
7,8.77,0.72,5.62,-0.12,0.06,-0.01
8,8.85,0.65,5.47,-0.12,0.02,-0.00
9,8.89,0.58,5.48,-0.12,0.06,-0.01
10,8.86,0.67,5.50,-0.11,0.06,-0.01
11,8.77,0.66,5.43,-0.10,0.05,-0.02
12,8.77,0.61,5.45,-0.11,0.06,-0.01
13,8.84,0.63,5.52,-0.12,0.05,-0.01
14,8.91,0.65,5.50,-0.11,0.05,-0.01
15,8.85,0.63,5.40,-0.11,0.06,-0.02
16,8.78,0.62,5.44,-0.09,0.08,-0.02
17,8.74,0.64,5.50,-0.12,0.05,-0.02
18,8.85,0.63,5.49,-0.11,0.05,-0.01
19,8.86,0.66,5.46,-0.11,0.06,-0.01
20,8.83,0.68,5.49,-0.11,0.06,-0.01
21,8.79,0.60,5.46,-0.12,0.06,-0.01
22,8.83,0.65,5.48,-0.12,0.06,-0.01
23,8.86,0.64,5.47,-0.11,0.06,-0.01
24,8.84,0.67,5.49,-0.11,0.06,-0.02
25,8.81,0.65,5.46,-0.11,0.06,-0.01
26,8.81,0.65,5.45,-0.11,0.06,-0.01
27,8.81,0.65,5.48,-0.11,0.05,-0.02
28,8.80,0.65,5.51,-0.11,0.06,-0.01
29,8.81,0.64,5.50,-0.12,0.06,-0.01
30,8.83,0.65,5.45,-0.11,0.06,-0.01
31,8.79,0.64,5.47,-0.11,0.06,-0.01
32,8.82,0.63,5.48,-0.11,0.05,-0.01
33,8.83,0.65,5.45,-0.11,0.06,-0.01
34,8.81,0.68,5.57,-0.13,0.05,-0.02
35,8.82,0.54,5.31,-0.10,0.05,-0.01
36,8.79,0.64,5.49,-0.09,0.08,-0.01
37,8.80,0.72,5.61,-0.13,0.04,-0.00
38,8.85,0.64,5.43,-0.12,0.03,-0.00
39,8.88,0.61,5.50,-0.12,0.06,-0.01
40,8.82,0.68,5.47,-0.11,0.05,-0.01
41,8.72,0.67,5.43,-0.10,0.05,-0.01
42,8.80,0.61,5.48,-0.12,0.06,-0.01
43,8.89,0.65,5.54,-0.11,0.05,-0.01
44,8.89,0.65,5.50,-0.11,0.05,-0.01
45,8.78,0.63,5.42,-0.10,0.07,-0.02
46,8.77,0.63,5.48,-0.10,0.07,-0.01
47,8.77,0.63,5.50,-0.12,0.05,-0.02
48,8.88,0.61,5.48,-0.11,0.05,-0.01
49,8.85,0.67,5.47,-0.10,0.06,-0.01
50,8.82,0.65,5.48,-0.11,0.06,-0.01
51,8.77,0.62,5.47,-0.12,0.06,-0.01
52,8.79,0.63,5.52,-0.12,0.06,-0.01
53,8.85,0.64,5.51,-0.11,0.05,-0.01
54,8.85,0.67,5.51,-0.11,0.06,-0.01
55,8.82,0.67,5.48,-0.11,0.06,-0.01
56,8.81,0.65,5.46,-0.11,0.05,-0.01
57,8.83,0.64,5.49,-0.12,0.04,-0.01
58,8.83,0.65,5.50,-0.12,0.03,-0.01
59,8.84,0.64,5.50,-0.12,0.03,-0.01
60,8.83,0.66,5.46,-0.12,0.04,-0.01
61,8.80,0.63,5.44,-0.11,0.03,-0.01
62,8.83,0.62,5.45,-0.12,0.03,-0.01
63,8.85,0.67,5.48,-0.12,0.02,-0.01
64,8.87,0.63,5.45,-0.12,0.03,-0.01
65,8.88,0.69,5.42,-0.12,0.01,-0.01
66,8.78,0.57,5.29,-0.09,0.03,-0.01
67,8.82,0.64,5.44,-0.13,0.04,-0.01
68,8.85,0.69,5.49,-0.13,0.01,0.00
69,8.94,0.60,5.35,-0.13,0.01,0.00
70,8.97,0.59,5.39,-0.12,0.03,-0.01
71,8.86,0.68,5.36,-0.10,0.02,-0.01
72,8.84,0.62,5.32,-0.11,0.02,-0.01
