STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.60,1.10,5.62,-0.10,0.05,-0.01
2,8.64,1.08,5.68,-0.12,0.05,-0.00
3,8.72,1.08,5.69,-0.12,0.05,-0.01
4,8.75,1.07,5.59,-0.11,0.05,-0.01
5,8.66,1.07,5.60,-0.09,0.08,-0.02
6,8.57,1.12,5.82,-0.12,0.06,-0.01
7,8.72,1.08,5.61,-0.14,0.03,-0.01
8,8.75,1.06,5.65,-0.11,0.06,-0.01
9,8.65,1.08,5.67,-0.11,0.05,-0.01
10,8.64,1.11,5.67,-0.13,0.02,-0.01
11,8.70,1.07,5.65,-0.14,0.03,-0.01
12,8.73,1.06,5.63,-0.12,0.03,-0.01
13,8.69,1.07,5.63,-0.13,0.03,-0.01
14,8.68,1.11,5.58,-0.13,0.02,-0.01
15,8.72,1.07,5.57,-0.13,0.03,-0.01
16,8.76,1.09,5.58,-0.12,0.03,-0.01
17,8.74,1.08,5.57,-0.12,0.03,-0.02
18,8.67,1.11,5.57,-0.13,0.02,-0.02
19,8.69,1.06,5.67,-0.15,0.03,-0.02
20,8.79,1.01,5.52,-0.10,0.03,-0.00
21,8.69,1.02,5.51,-0.07,0.06,-0.00
22,8.64,1.09,5.65,-0.12,0.04,0.00
23,8.74,1.14,5.56,-0.14,-0.01,-0.00
24,8.86,1.01,5.54,-0.14,0.01,-0.00
25,8.82,0.97,5.59,-0.11,0.04,-0.01
26,8.71,1.06,5.50,-0.10,0.04,-0.01
27,8.70,1.09,5.45,-0.12,0.02,-0.01
28,8.73,1.04,5.52,-0.13,0.02,-0.01
29,8.79,1.05,5.54,-0.13,0.03,-0.01
30,8.85,1.04,5.46,-0.11,0.03,-0.00
31,8.80,1.00,5.43,-0.09,0.05,-0.02
32,8.67,1.02,5.53,-0.12,0.04,-0.02
33,8.77,1.02,5.52,-0.12,0.03,-0.00
34,8.84,1.01,5.49,-0.12,0.04,-0.01
35,8.80,1.02,5.45,-0.11,0.05,-0.01
36,8.75,1.03,5.47,-0.12,0.05,-0.01
37,8.74,1.04,5.48,-0.13,0.05,-0.01
38,8.78,1.02,5.48,-0.12,0.04,-0.01
39,8.83,1.02,5.48,-0.12,0.04,-0.01
40,8.82,1.07,5.43,-0.11,0.05,-0.02
41,8.77,1.05,5.45,-0.11,0.05,-0.01
42,8.77,1.02,5.47,-0.11,0.03,-0.01
43,8.83,1.05,5.45,-0.12,0.03,-0.02
44,8.83,1.05,5.48,-0.12,0.04,-0.01
45,8.84,1.08,5.37,-0.12,0.02,-0.01
46,8.76,0.89,5.37,-0.08,0.04,-0.02
47,8.76,1.06,5.49,-0.10,0.04,-0.01
48,8.80,1.09,5.47,-0.11,0.01,0.00
49,8.88,1.02,5.38,-0.12,0.03,-0.00
50,8.89,1.01,5.41,-0.11,0.03,-0.01
51,8.79,1.07,5.33,-0.10,0.04,-0.02
52,8.75,1.03,5.39,-0.11,0.04,-0.02
53,8.80,1.03,5.42,-0.12,0.05,-0.01
54,8.88,1.04,5.48,-0.13,0.04,-0.00
55,8.94,1.02,5.27,-0.10,0.05,-0.01
56,8.81,1.00,5.33,-0.10,0.07,-0.02
57,8.71,1.03,5.37,-0.11,0.06,-0.01
58,8.83,1.02,5.40,-0.11,0.05,-0.01
59,8.93,1.02,5.44,-0.11,0.05,-0.01
60,8.89,1.02,5.38,-0.10,0.07,-0.02
61,8.79,1.04,5.38,-0.11,0.07,-0.01
