STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.84,1.38,2.97,-0.11,0.05,-0.01
2,9.87,1.34,2.95,-0.12,0.06,-0.01
3,9.84,1.31,2.98,-0.11,0.07,-0.01
4,9.80,1.33,2.98,-0.12,0.06,-0.00
5,9.85,1.32,3.00,-0.12,0.05,-0.00
6,9.90,1.33,2.98,-0.11,0.06,-0.01
7,9.86,1.33,3.00,-0.11,0.06,-0.01
8,9.83,1.38,2.94,-0.12,0.06,-0.01
9,9.88,1.35,2.99,-0.12,0.06,-0.01
10,9.87,1.34,2.98,-0.12,0.06,-0.01
11,9.86,1.33,3.02,-0.11,0.06,-0.02
12,9.86,1.35,3.00,-0.11,0.06,-0.01
13,9.85,1.35,2.97,-0.11,0.06,-0.02
14,9.84,1.34,2.97,-0.11,0.06,-0.02
15,9.84,1.35,3.01,-0.11,0.06,-0.01
16,9.88,1.34,3.02,-0.12,0.06,-0.01
17,9.84,1.30,2.98,-0.12,0.07,-0.02
18,9.80,1.37,2.94,-0.12,0.05,-0.01
19,9.81,1.22,2.85,-0.11,0.07,-0.01
20,9.85,1.43,3.13,-0.13,0.06,-0.02
21,9.92,1.44,3.05,-0.09,0.04,-0.01
22,9.91,1.33,3.04,-0.08,0.05,-0.01
23,9.87,1.33,3.04,-0.09,0.04,-0.02
24,9.78,1.35,2.92,-0.10,0.04,-0.01
25,9.72,1.29,2.92,-0.11,0.04,-0.00
26,9.80,1.29,2.94,-0.13,0.06,0.00
27,9.93,1.32,3.03,-0.14,0.06,0.00
28,10.01,1.36,3.00,-0.12,0.07,-0.02
29,9.89,1.38,3.04,-0.09,0.07,-0.04
30,9.79,1.35,3.02,-0.10,0.06,-0.03
31,9.75,1.43,3.03,-0.11,0.06,-0.02
32,9.87,1.36,2.96,-0.11,0.04,-0.01
33,9.87,1.27,2.98,-0.11,0.05,-0.00
34,9.84,1.29,2.97,-0.11,0.06,-0.00
35,9.84,1.32,3.01,-0.12,0.06,0.00
36,9.88,1.32,3.01,-0.12,0.06,-0.01
37,9.89,1.36,3.00,-0.12,0.07,-0.02
38,9.82,1.39,2.97,-0.13,0.06,-0.02
39,9.85,1.38,3.01,-0.12,0.06,-0.02
