STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.43,1.27,3.97,-0.10,0.06,-0.02
2,9.44,1.40,4.10,-0.10,0.06,-0.01
3,9.46,1.44,4.05,-0.12,0.04,0.01
4,9.52,1.37,4.02,-0.12,0.05,-0.01
5,9.56,1.37,4.07,-0.11,0.05,-0.02
6,9.45,1.42,4.02,-0.11,0.06,-0.01
7,9.35,1.38,4.03,-0.12,0.04,-0.00
8,9.49,1.36,4.02,-0.11,0.04,0.00
9,9.62,1.43,4.06,-0.12,0.05,0.00
10,9.64,1.39,3.93,-0.10,0.07,-0.01
11,9.45,1.37,4.01,-0.10,0.08,-0.03
12,9.39,1.35,3.98,-0.11,0.06,-0.02
13,9.48,1.37,4.08,-0.11,0.06,-0.02
14,9.54,1.39,4.07,-0.11,0.05,-0.01
15,9.52,1.36,4.06,-0.11,0.06,-0.02
16,9.46,1.36,4.06,-0.11,0.06,-0.01
17,9.45,1.35,4.01,-0.11,0.06,-0.01
18,9.49,1.39,4.00,-0.11,0.05,-0.01
19,9.49,1.40,4.05,-0.12,0.05,-0.01
20,9.50,1.38,4.06,-0.11,0.05,-0.01
21,9.50,1.39,4.05,-0.11,0.06,-0.02
22,9.46,1.40,4.04,-0.11,0.06,-0.02
23,9.45,1.39,4.02,-0.11,0.05,-0.02
24,9.49,1.41,4.02,-0.11,0.06,-0.02
25,9.50,1.41,4.04,-0.12,0.06,-0.02
26,9.51,1.38,4.01,-0.11,0.06,-0.02
27,9.50,1.39,4.01,-0.11,0.06,-0.02
28,9.44,1.39,4.04,-0.11,0.06,-0.02
29,9.48,1.39,4.05,-0.12,0.06,-0.01
30,9.49,1.41,4.08,-0.13,0.05,-0.01
31,9.48,1.25,3.95,-0.11,0.06,-0.01
32,9.46,1.40,4.10,-0.09,0.07,-0.01
33,9.43,1.46,4.08,-0.11,0.04,0.01
34,9.52,1.38,4.00,-0.12,0.05,-0.00
35,9.56,1.39,4.06,-0.11,0.04,-0.01
36,9.49,1.44,4.00,-0.11,0.05,-0.01
37,9.40,1.42,4.05,-0.11,0.05,-0.01
38,9.46,1.33,4.07,-0.10,0.04,-0.01
39,9.54,1.39,4.07,-0.11,0.05,-0.01
40,9.51,1.39,3.99,-0.11,0.05,-0.01
41,9.48,1.37,4.02,-0.11,0.07,-0.02
42,9.49,1.37,3.99,-0.10,0.05,-0.01
43,9.44,1.37,4.04,-0.11,0.07,-0.02
44,9.50,1.39,4.03,-0.11,0.05,-0.01
45,9.53,1.40,4.06,-0.11,0.06,-0.01
46,9.46,1.35,4.07,-0.11,0.06,-0.01
47,9.42,1.36,4.08,-0.11,0.06,-0.01
48,9.50,1.39,4.04,-0.11,0.05,-0.01
49,9.52,1.41,4.05,-0.11,0.05,-0.01
50,9.50,1.39,4.02,-0.11,0.05,-0.02
51,9.46,1.40,4.04,-0.11,0.05,-0.01
52,9.50,1.39,4.03,-0.11,0.05,-0.02
53,9.48,1.40,4.03,-0.11,0.06,-0.02
54,9.47,1.39,4.05,-0.12,0.06,-0.01
55,9.54,1.37,4.02,-0.12,0.06,-0.01
56,9.50,1.38,4.01,-0.11,0.07,-0.02
57,9.47,1.39,4.03,-0.11,0.06,-0.02
58,9.44,1.39,4.05,-0.12,0.05,-0.02
59,9.46,1.38,4.06,-0.13,0.05,-0.01
60,9.47,1.40,4.11,-0.13,0.05,-0.01
61,9.54,1.36,3.89,-0.11,0.05,-0.00
62,9.49,1.36,3.96,-0.08,0.07,-0.02
63,9.43,1.44,4.10,-0.11,0.04,-0.00
64,9.46,1.39,4.01,-0.12,0.04,0.00
65,9.58,1.35,4.07,-0.12,0.04,-0.01
66,9.57,1.42,4.03,-0.11,0.05,-0.02
67,9.42,1.39,4.02,-0.11,0.06,-0.01
68,9.42,1.34,4.00,-0.11,0.05,-0.01
69,9.52,1.36,4.03,-0.11,0.05,-0.01
70,9.55,1.40,4.05,-0.12,0.06,-0.01
71,9.52,1.36,3.98,-0.11,0.07,-0.02
72,9.49,1.39,4.01,-0.09,0.07,-0.01
73,9.39,1.36,4.03,-0.11,0.06,-0.02
74,9.50,1.40,4.04,-0.10,0.06,-0.01
75,9.54,1.41,4.04,-0.10,0.05,-0.01
76,9.52,1.38,4.06,-0.11,0.06,-0.02
77,9.45,1.33,4.05,-0.11,0.06,-0.01
78,9.46,1.36,4.03,-0.11,0.05,-0.01
79,9.54,1.40,3.99,-0.11,0.06,-0.01
80,9.51,1.37,4.02,-0.12,0.06,-0.01
81,9.49,1.39,3.98,-0.11,0.06,-0.01
82,9.49,1.37,4.03,-0.12,0.06,-0.01
83,9.51,1.36,4.04,-0.12,0.06,-0.02
84,9.51,1.37,4.04,-0.11,0.06,-0.01
85,9.50,1.38,4.00,-0.11,0.06,-0.01
86,9.50,1.39,4.04,-0.11,0.06,-0.02
87,9.50,1.37,4.02,-0.11,0.06,-0.02
88,9.45,1.36,4.04,-0.11,0.06,-0.02
89,9.45,1.39,4.05,-0.11,0.06,-0.01
90,9.46,1.41,4.04,-0.12,0.05,-0.01
91,9.55,1.40,4.07,-0.11,0.05,-0.01
92,9.50,1.45,4.09,-0.12,0.05,-0.02
93,9.45,1.27,3.94,-0.10,0.05,-0.01
94,9.45,1.38,4.06,-0.09,0.06,-0.02
95,9.44,1.44,4.07,-0.11,0.04,0.01
96,9.52,1.37,4.03,-0.12,0.05,0.00
97,9.60,1.36,4.06,-0.11,0.05,-0.02
98,9.51,1.43,4.02,-0.11,0.06,-0.01
99,9.39,1.37,4.02,-0.11,0.06,-0.01
100,9.46,1.35,4.00,-0.11,0.05,-0.01
101,9.56,1.41,4.07,-0.11,0.05,-0.01
102,9.55,1.40,4.05,-0.11,0.06,-0.01
103,9.48,1.36,4.01,-0.11,0.08,-0.02
104,9.46,1.37,4.00,-0.10,0.05,-0.01
105,9.42,1.38,4.04,-0.11,0.07,-0.01
106,9.50,1.41,4.03,-0.11,0.05,-0.01
107,9.55,1.40,4.04,-0.11,0.06,-0.01
108,9.51,1.37,4.06,-0.11,0.07,-0.02
109,9.44,1.34,4.03,-0.11,0.07,-0.01
110,9.46,1.39,4.03,-0.11,0.05,-0.01
111,9.49,1.38,4.02,-0.11,0.05,-0.01
112,9.52,1.39,4.03,-0.11,0.06,-0.01
113,9.51,1.38,4.02,-0.11,0.07,-0.01
114,9.48,1.42,4.03,-0.11,0.06,-0.02
115,9.44,1.41,4.04,-0.12,0.06,-0.01
116,9.46,1.38,4.08,-0.12,0.06,-0.01
117,9.49,1.41,4.03,-0.11,0.07,-0.01
118,9.52,1.40,4.03,-0.11,0.06,-0.01
119,9.47,1.41,4.03,-0.11,0.07,-0.02
120,9.41,1.41,4.05,-0.12,0.06,-0.01
121,9.44,1.35,4.07,-0.11,0.05,-0.01
122,9.49,1.36,4.07,-0.11,0.05,-0.01
123,9.49,1.40,4.09,-0.12,0.05,-0.01
124,9.47,1.43,4.08,-0.12,0.04,-0.01
125,9.47,1.22,3.98,-0.11,0.05,-0.01
126,9.45,1.37,4.07,-0.10,0.06,-0.01
127,9.46,1.43,4.06,-0.11,0.04,0.00
128,9.52,1.37,4.06,-0.12,0.05,-0.01
129,9.60,1.38,4.06,-0.11,0.04,-0.02
130,9.49,1.40,4.01,-0.11,0.06,-0.02
131,9.39,1.38,4.04,-0.11,0.05,-0.02
132,9.41,1.36,4.01,-0.11,0.04,-0.01
133,9.55,1.41,4.05,-0.10,0.05,-0.01
134,9.53,1.41,3.99,-0.11,0.06,-0.01
135,9.49,1.42,4.00,-0.10,0.08,-0.03
136,9.44,1.39,4.02,-0.10,0.06,-0.01
137,9.42,1.38,4.08,-0.11,0.07,-0.02
138,9.52,1.39,4.07,-0.11,0.05,-0.01
139,9.52,1.40,4.06,-0.11,0.07,-0.01
140,9.46,1.38,4.06,-0.11,0.07,-0.02
141,9.41,1.37,4.02,-0.11,0.06,-0.01
142,9.50,1.39,4.05,-0.12,0.05,-0.01
143,9.50,1.38,4.07,-0.12,0.05,-0.01
144,9.49,1.37,4.05,-0.11,0.06,-0.01
145,9.45,1.41,4.05,-0.11,0.05,-0.01
146,9.46,1.40,4.01,-0.11,0.05,-0.01
147,9.48,1.40,4.06,-0.11,0.05,-0.01
148,9.48,1.42,4.03,-0.11,0.05,-0.01
149,9.48,1.40,4.03,-0.12,0.05,-0.01
150,9.54,1.40,4.07,-0.11,0.06,-0.01
151,9.47,1.38,4.03,-0.11,0.07,-0.02
152,9.45,1.41,4.05,-0.11,0.06,-0.01
153,9.48,1.36,4.07,-0.11,0.05,-0.01
154,9.51,1.37,4.07,-0.11,0.06,-0.01
155,9.48,1.42,4.07,-0.11,0.06,-0.02
156,9.48,1.43,3.99,-0.12,0.04,-0.01
157,9.43,1.30,3.93,-0.10,0.06,-0.02
158,9.43,1.40,4.10,-0.11,0.05,-0.01
159,9.47,1.43,4.07,-0.12,0.04,0.01
160,9.54,1.40,4.07,-0.12,0.05,-0.01
161,9.59,1.40,4.05,-0.10,0.05,-0.02
162,9.44,1.43,4.03,-0.11,0.06,-0.02
163,9.41,1.37,4.01,-0.12,0.05,-0.01
164,9.51,1.36,4.04,-0.11,0.05,-0.00
165,9.55,1.40,4.07,-0.11,0.05,-0.01
166,9.54,1.40,4.00,-0.11,0.06,-0.01
167,9.44,1.37,4.04,-0.10,0.08,-0.02
168,9.41,1.36,4.01,-0.11,0.06,-0.01
169,9.44,1.36,4.07,-0.11,0.06,-0.01
170,9.57,1.38,4.05,-0.11,0.05,-0.01
171,9.53,1.40,4.04,-0.10,0.07,-0.02
172,9.42,1.38,4.05,-0.11,0.06,-0.02
173,9.40,1.38,4.09,-0.11,0.06,-0.01
174,9.45,1.39,4.06,-0.12,0.05,-0.01
175,9.51,1.37,4.05,-0.12,0.06,-0.01
176,9.51,1.39,4.05,-0.11,0.06,-0.01
177,9.47,1.40,4.03,-0.11,0.06,-0.01
178,9.46,1.37,4.03,-0.11,0.06,-0.02
179,9.45,1.37,4.05,-0.12,0.06,-0.01
180,9.47,1.36,4.05,-0.12,0.05,-0.01
181,9.51,1.40,4.07,-0.11,0.05,-0.01
182,9.48,1.39,4.06,-0.11,0.06,-0.02
183,9.47,1.39,4.07,-0.11,0.06,-0.01
