STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.39,1.37,4.06,-0.09,0.07,-0.01
2,9.46,1.47,4.02,-0.12,0.04,0.01
3,9.56,1.37,3.99,-0.11,0.05,0.01
4,9.64,1.41,4.06,-0.11,0.05,-0.02
5,9.51,1.46,3.98,-0.12,0.06,-0.02
6,9.37,1.39,4.02,-0.12,0.06,-0.02
7,9.46,1.35,3.99,-0.11,0.06,-0.01
8,9.53,1.43,4.05,-0.11,0.05,-0.01
9,9.57,1.42,3.95,-0.11,0.06,-0.01
10,9.50,1.42,4.00,-0.10,0.07,-0.02
11,9.47,1.39,3.96,-0.10,0.07,-0.01
12,9.49,1.43,4.01,-0.11,0.06,-0.02
13,9.53,1.43,3.98,-0.11,0.05,-0.01
14,9.52,1.43,4.03,-0.11,0.07,-0.01
15,9.50,1.38,4.01,-0.12,0.07,-0.01
16,9.45,1.40,4.05,-0.11,0.07,-0.01
17,9.50,1.42,4.02,-0.11,0.06,-0.01
18,9.48,1.43,4.03,-0.11,0.06,-0.01
19,9.49,1.41,4.06,-0.12,0.06,-0.01
20,9.50,1.42,4.01,-0.11,0.06,-0.01
21,9.49,1.41,4.03,-0.11,0.06,-0.02
22,9.48,1.42,4.04,-0.11,0.06,-0.02
23,9.47,1.42,4.06,-0.12,0.06,-0.01
24,9.49,1.39,4.04,-0.12,0.06,-0.01
25,9.50,1.42,4.04,-0.11,0.06,-0.01
26,9.51,1.39,4.00,-0.11,0.06,-0.01
27,9.46,1.41,4.04,-0.11,0.06,-0.02
28,9.48,1.41,4.03,-0.11,0.05,-0.02
29,9.47,1.43,4.02,-0.12,0.06,-0.01
30,9.48,1.47,4.05,-0.12,0.05,-0.01
31,9.48,1.30,3.96,-0.11,0.05,-0.01
32,9.45,1.42,4.11,-0.09,0.07,-0.02
33,9.46,1.50,4.04,-0.12,0.04,0.01
34,9.54,1.40,4.00,-0.12,0.06,0.00
35,9.57,1.44,4.03,-0.11,0.05,-0.02
36,9.50,1.46,4.00,-0.11,0.06,-0.02
37,9.41,1.40,4.00,-0.12,0.06,-0.01
38,9.46,1.36,4.02,-0.11,0.06,-0.01
39,9.53,1.40,4.09,-0.11,0.05,-0.02
40,9.51,1.40,3.96,-0.11,0.06,-0.01
41,9.43,1.42,4.04,-0.10,0.07,-0.02
42,9.42,1.41,4.01,-0.11,0.05,-0.01
43,9.45,1.43,4.05,-0.11,0.05,-0.01
44,9.53,1.43,4.00,-0.11,0.04,-0.00
45,9.56,1.42,4.00,-0.11,0.06,-0.01
46,9.50,1.40,4.04,-0.12,0.06,-0.01
47,9.49,1.38,4.02,-0.11,0.06,-0.00
48,9.52,1.40,3.99,-0.11,0.06,-0.01
49,9.48,1.41,4.02,-0.11,0.06,-0.02
50,9.46,1.41,4.06,-0.12,0.06,-0.02
51,9.46,1.39,4.03,-0.11,0.05,-0.01
52,9.50,1.40,4.04,-0.11,0.05,-0.01
53,9.47,1.42,4.05,-0.11,0.06,-0.01
54,9.48,1.41,4.05,-0.12,0.06,-0.01
55,9.47,1.41,4.00,-0.12,0.06,-0.01
56,9.47,1.42,4.03,-0.11,0.06,-0.01
57,9.49,1.41,4.08,-0.11,0.05,-0.01
58,9.50,1.38,4.06,-0.11,0.05,-0.01
59,9.48,1.41,4.07,-0.12,0.06,-0.02
60,9.50,1.44,3.94,-0.11,0.04,-0.01
61,9.47,1.35,3.87,-0.09,0.07,-0.02
62,9.42,1.43,4.11,-0.11,0.05,-0.01
63,9.50,1.39,4.03,-0.12,0.04,0.01
64,9.58,1.37,4.05,-0.12,0.05,-0.01
65,9.56,1.43,4.02,-0.11,0.05,-0.02
66,9.42,1.41,4.01,-0.12,0.06,-0.01
67,9.40,1.36,4.01,-0.12,0.06,-0.01
68,9.49,1.37,4.06,-0.11,0.05,-0.01
69,9.56,1.41,4.01,-0.11,0.05,-0.01
70,9.50,1.37,4.04,-0.11,0.07,-0.02
71,9.45,1.44,4.03,-0.10,0.06,-0.01
72,9.41,1.40,4.01,-0.12,0.07,-0.01
73,9.46,1.39,4.05,-0.11,0.05,-0.02
74,9.51,1.36,4.06,-0.12,0.05,-0.01
75,9.50,1.36,4.08,-0.11,0.07,-0.01
76,9.48,1.44,4.05,-0.11,0.06,-0.01
77,9.48,1.43,4.04,-0.12,0.05,-0.01
78,9.50,1.37,4.05,-0.12,0.05,-0.01
79,9.50,1.39,4.03,-0.11,0.06,-0.01
80,9.48,1.41,4.03,-0.11,0.06,-0.01
81,9.48,1.43,4.05,-0.12,0.05,-0.01
82,9.50,1.38,4.03,-0.12,0.05,-0.02
83,9.48,1.40,4.03,-0.11,0.06,-0.02
84,9.50,1.39,4.02,-0.11,0.06,-0.01
85,9.46,1.39,4.03,-0.11,0.06,-0.01
86,9.48,1.34,4.05,-0.11,0.05,-0.02
87,9.48,1.35,4.05,-0.11,0.05,-0.02
88,9.50,1.44,4.06,-0.11,0.06,-0.02
89,9.52,1.52,4.05,-0.12,0.04,-0.01
90,9.45,1.30,3.94,-0.11,0.06,-0.01
91,9.39,1.40,4.10,-0.11,0.06,-0.01
92,9.42,1.43,4.05,-0.12,0.04,0.02
93,9.55,1.36,4.01,-0.11,0.06,0.00
94,9.60,1.44,4.06,-0.10,0.05,-0.02
95,9.50,1.46,4.02,-0.11,0.06,-0.02
96,9.40,1.41,4.02,-0.12,0.06,-0.02
97,9.43,1.33,4.05,-0.11,0.06,-0.01
98,9.50,1.37,4.08,-0.11,0.05,-0.01
99,9.50,1.36,3.99,-0.11,0.07,-0.01
100,9.46,1.40,4.06,-0.11,0.06,-0.00
101,9.45,1.38,4.03,-0.11,0.06,0.00
102,9.50,1.41,4.04,-0.11,0.06,-0.01
103,9.49,1.42,4.05,-0.11,0.06,-0.01
104,9.47,1.41,4.06,-0.12,0.06,-0.01
105,9.47,1.35,4.05,-0.11,0.06,-0.01
106,9.50,1.36,4.05,-0.11,0.06,-0.01
107,9.51,1.39,4.04,-0.11,0.06,-0.02
108,9.47,1.39,4.06,-0.12,0.06,-0.02
109,9.44,1.38,4.05,-0.12,0.05,-0.01
110,9.48,1.37,4.06,-0.11,0.05,-0.01
111,9.50,1.35,4.06,-0.11,0.06,-0.01
112,9.48,1.39,4.07,-0.11,0.06,-0.02
113,9.46,1.39,4.02,-0.11,0.06,-0.02
114,9.48,1.38,4.04,-0.11,0.06,-0.01
115,9.47,1.36,4.05,-0.11,0.06,-0.01
116,9.47,1.39,4.07,-0.11,0.05,-0.02
117,9.46,1.41,4.12,-0.12,0.05,-0.02
118,9.51,1.33,3.92,-0.11,0.05,-0.01
119,9.49,1.36,3.98,-0.07,0.08,-0.02
120,9.42,1.48,4.14,-0.11,0.04,-0.01
121,9.46,1.38,4.03,-0.12,0.05,0.00
122,9.58,1.36,4.07,-0.11,0.05,-0.01
123,9.57,1.41,4.00,-0.11,0.05,-0.02
124,9.43,1.40,4.00,-0.11,0.06,-0.01
125,9.40,1.38,3.99,-0.11,0.05,-0.01
126,9.51,1.41,4.09,-0.11,0.05,-0.00
127,9.58,1.43,3.96,-0.11,0.06,-0.01
128,9.46,1.40,4.05,-0.11,0.08,-0.02
129,9.45,1.35,3.98,-0.11,0.06,-0.01
130,9.45,1.38,4.06,-0.11,0.06,-0.01
131,9.52,1.42,4.06,-0.11,0.05,-0.01
132,9.49,1.40,4.07,-0.11,0.06,-0.01
133,9.46,1.37,4.10,-0.12,0.06,-0.01
134,9.45,1.37,4.10,-0.12,0.05,0.00
135,9.50,1.36,4.04,-0.11,0.05,-0.00
136,9.51,1.39,4.04,-0.11,0.06,-0.01
137,9.48,1.39,4.00,-0.11,0.05,-0.01
138,9.49,1.41,4.01,-0.11,0.06,-0.01
139,9.47,1.39,4.04,-0.11,0.05,-0.02
140,9.48,1.36,4.07,-0.12,0.06,-0.01
141,9.47,1.36,4.02,-0.11,0.06,-0.02
142,9.45,1.39,4.06,-0.11,0.06,-0.01
143,9.48,1.36,4.07,-0.11,0.05,-0.01
144,9.51,1.38,4.06,-0.11,0.05,-0.02
145,9.49,1.41,4.05,-0.12,0.07,-0.02
146,9.46,1.41,3.96,-0.12,0.05,-0.01
147,9.44,1.31,3.90,-0.09,0.06,-0.02
148,9.41,1.44,4.13,-0.11,0.05,-0.01
149,9.45,1.43,4.03,-0.12,0.04,0.01
150,9.58,1.38,4.05,-0.12,0.05,-0.01
151,9.58,1.41,4.04,-0.11,0.04,-0.02
152,9.41,1.39,4.04,-0.11,0.06,-0.02
153,9.39,1.36,4.02,-0.11,0.05,-0.01
154,9.50,1.40,4.06,-0.10,0.05,-0.01
155,9.56,1.47,4.01,-0.11,0.04,-0.01
156,9.48,1.36,4.06,-0.11,0.08,-0.02
157,9.45,1.37,4.01,-0.11,0.06,-0.01
158,9.46,1.37,4.05,-0.11,0.06,-0.01
159,9.50,1.40,4.05,-0.11,0.06,-0.01
160,9.50,1.42,4.04,-0.11,0.06,-0.01
161,9.48,1.39,4.09,-0.12,0.07,-0.01
162,9.47,1.36,4.04,-0.12,0.06,-0.00
163,9.50,1.39,4.04,-0.11,0.06,-0.01
164,9.50,1.40,4.03,-0.11,0.06,-0.01
165,9.47,1.37,4.04,-0.12,0.06,-0.01
166,9.45,1.38,4.06,-0.12,0.05,-0.01
167,9.48,1.37,4.05,-0.11,0.05,-0.02
168,9.48,1.39,4.06,-0.11,0.06,-0.02
169,9.47,1.39,4.04,-0.11,0.06,-0.01
170,9.46,1.38,4.04,-0.12,0.06,-0.01
171,9.49,1.36,4.05,-0.11,0.06,-0.01
172,9.47,1.36,4.06,-0.11,0.06,-0.01
173,9.49,1.40,4.06,-0.11,0.06,-0.01
174,9.50,1.41,4.09,-0.12,0.06,-0.02
175,9.49,1.43,4.03,-0.12,0.04,-0.01
176,9.44,1.29,3.92,-0.10,0.06,-0.02
177,9.39,1.43,4.14,-0.11,0.05,-0.01
178,9.50,1.43,4.04,-0.12,0.04,0.01
179,9.57,1.38,4.06,-0.12,0.06,-0.01
180,9.57,1.40,4.03,-0.11,0.05,-0.02
181,9.47,1.42,4.01,-0.11,0.06,-0.02
182,9.39,1.37,4.01,-0.12,0.06,-0.01
183,9.47,1.40,4.07,-0.11,0.05,-0.01
184,9.55,1.41,4.09,-0.12,0.04,-0.01
185,9.52,1.38,4.03,-0.11,0.07,-0.01
186,9.49,1.40,4.01,-0.10,0.06,-0.01
187,9.41,1.37,4.02,-0.11,0.06,-0.01
188,9.49,1.39,4.05,-0.11,0.05,-0.01
189,9.58,1.40,4.05,-0.11,0.05,-0.01
190,9.57,1.39,4.02,-0.11,0.07,-0.02
191,9.45,1.37,4.01,-0.10,0.07,-0.02
192,9.40,1.38,4.06,-0.11,0.05,-0.02
193,9.48,1.37,4.08,-0.11,0.05,-0.02
194,9.50,1.33,4.03,-0.10,0.06,-0.02
195,9.44,1.39,4.04,-0.11,0.06,-0.03
196,9.47,1.37,4.06,-0.11,0.05,-0.02
197,9.50,1.37,4.07,-0.11,0.06,-0.02
198,9.47,1.40,4.03,-0.11,0.06,-0.02
199,9.50,1.43,4.03,-0.11,0.06,-0.02
200,9.50,1.43,4.03,-0.11,0.06,-0.02
