STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.75,0.68,5.48,-0.11,0.04,-0.01
2,8.78,0.66,5.52,-0.12,0.04,-0.01
3,8.85,0.70,5.51,-0.12,0.03,-0.01
4,8.86,0.68,5.43,-0.11,0.03,-0.01
5,8.81,0.67,5.45,-0.11,0.05,-0.02
6,8.77,0.66,5.50,-0.11,0.05,-0.01
7,8.82,0.69,5.46,-0.12,0.03,-0.01
8,8.87,0.67,5.48,-0.12,0.04,-0.01
9,8.86,0.70,5.47,-0.11,0.04,-0.01
10,8.80,0.70,5.48,-0.11,0.03,-0.00
11,8.82,0.65,5.45,-0.12,0.02,-0.00
12,8.85,0.65,5.49,-0.12,0.02,-0.00
13,8.88,0.67,5.43,-0.12,0.01,-0.01
14,8.87,0.67,5.40,-0.11,0.01,-0.01
15,8.83,0.69,5.38,-0.12,0.01,-0.01
16,8.85,0.69,5.43,-0.12,0.00,-0.01
17,8.90,0.67,5.39,-0.11,0.00,-0.01
18,8.88,0.67,5.40,-0.11,0.01,-0.01
19,8.88,0.67,5.39,-0.11,-0.01,-0.01
20,8.90,0.66,5.33,-0.11,-0.01,-0.01
21,8.91,0.68,5.38,-0.11,-0.01,-0.01
22,8.92,0.70,5.33,-0.12,-0.06,-0.01
23,8.92,0.52,5.20,-0.08,-0.02,-0.01
24,8.92,0.70,5.26,-0.09,-0.01,-0.01
25,8.93,0.77,5.32,-0.12,-0.02,-0.00
26,9.04,0.71,5.15,-0.13,-0.01,0.01
27,9.06,0.62,5.17,-0.11,0.02,-0.01
28,8.97,0.69,5.14,-0.11,0.02,-0.01
29,8.93,0.68,5.18,-0.11,0.02,-0.01
30,8.94,0.62,5.17,-0.12,0.03,-0.01
31,9.01,0.67,5.26,-0.12,0.03,-0.01
32,9.02,0.67,5.12,-0.12,0.02,-0.01
33,8.98,0.59,5.09,-0.10,0.06,-0.01
34,8.93,0.63,5.12,-0.11,0.04,-0.01
35,9.01,0.63,5.14,-0.12,0.04,-0.01
36,9.08,0.63,5.19,-0.12,0.05,-0.01
37,9.04,0.67,5.16,-0.10,0.07,-0.01
38,8.94,0.66,5.16,-0.11,0.07,-0.01
39,8.93,0.62,5.15,-0.13,0.06,-0.01
40,9.02,0.63,5.17,-0.12,0.06,-0.01
41,9.05,0.66,5.17,-0.11,0.06,-0.02
42,9.00,0.65,5.16,-0.11,0.07,-0.02
43,8.95,0.66,5.15,-0.12,0.08,-0.02
44,8.99,0.62,5.15,-0.12,0.08,-0.02
45,9.01,0.64,5.17,-0.11,0.08,-0.02
46,8.99,0.65,5.16,-0.11,0.08,-0.02
47,8.95,0.64,5.19,-0.12,0.08,-0.01
48,8.99,0.68,5.24,-0.13,0.09,-0.01
49,9.02,0.65,5.07,-0.12,0.08,-0.01
50,8.89,0.55,5.12,-0.08,0.11,-0.03
51,8.91,0.68,5.23,-0.12,0.13,-0.02
52,8.91,0.71,5.31,-0.14,0.10,-0.01
53,9.00,0.64,5.30,-0.14,0.09,0.00
54,9.03,0.61,5.32,-0.11,0.09,-0.01
55,8.94,0.68,5.29,-0.11,0.10,-0.02
56,8.85,0.67,5.25,-0.11,0.11,-0.02
57,8.90,0.65,5.34,-0.11,0.12,-0.01
58,8.94,0.66,5.41,-0.11,0.11,-0.01
59,8.96,0.68,5.32,-0.10,0.09,-0.01
60,8.94,0.61,5.26,-0.09,0.13,-0.02
61,8.83,0.64,5.37,-0.09,0.14,-0.02
62,8.84,0.65,5.39,-0.10,0.13,-0.02
63,8.90,0.66,5.42,-0.09,0.14,-0.02
64,8.88,0.67,5.47,-0.09,0.13,-0.02
65,8.85,0.67,5.52,-0.10,0.11,-0.02
66,8.83,0.66,5.49,-0.10,0.10,-0.02
67,8.80,0.66,5.49,-0.10,0.09,-0.01
68,8.81,0.66,5.53,-0.10,0.08,-0.02
69,8.83,0.68,5.48,-0.10,0.07,-0.02
70,8.82,0.69,5.49,-0.10,0.06,-0.01
71,8.82,0.69,5.49,-0.11,0.06,-0.01
72,8.82,0.69,5.51,-0.11,0.06,-0.02
73,8.83,0.68,5.46,-0.10,0.07,-0.02
74,8.78,0.70,5.47,-0.10,0.06,-0.01
75,8.82,0.70,5.52,-0.11,0.05,-0.01
76,8.85,0.67,5.50,-0.11,0.06,-0.01
77,8.82,0.70,5.57,-0.12,0.06,-0.01
78,8.84,0.69,5.38,-0.10,0.04,-0.01
79,8.79,0.66,5.40,-0.07,0.07,-0.01
80,8.77,0.74,5.61,-0.12,0.08,-0.01
81,8.77,0.76,5.58,-0.12,0.03,0.00
82,8.88,0.63,5.44,-0.12,0.05,0.00
83,8.86,0.69,5.53,-0.12,0.06,-0.01
84,8.79,0.71,5.48,-0.10,0.05,-0.01
85,8.75,0.66,5.43,-0.10,0.05,-0.02
86,8.79,0.68,5.55,-0.12,0.06,-0.01
87,8.87,0.71,5.52,-0.12,0.05,-0.01
88,8.86,0.67,5.48,-0.11,0.05,-0.01
89,8.81,0.65,5.41,-0.09,0.08,-0.02
90,8.74,0.67,5.54,-0.11,0.07,-0.02
91,8.83,0.68,5.49,-0.12,0.06,-0.01
92,8.86,0.69,5.47,-0.11,0.06,-0.01
93,8.82,0.71,5.51,-0.11,0.07,-0.01
94,8.77,0.68,5.49,-0.11,0.06,-0.01
95,8.75,0.68,5.51,-0.12,0.06,-0.01
96,8.81,0.70,5.51,-0.11,0.06,-0.01
97,8.84,0.70,5.51,-0.11,0.06,-0.02
98,8.81,0.74,5.48,-0.11,0.05,-0.02
99,8.76,0.70,5.49,-0.11,0.06,-0.01
100,8.79,0.68,5.49,-0.12,0.05,-0.01
101,8.81,0.68,5.53,-0.11,0.05,-0.01
102,8.82,0.68,5.51,-0.11,0.06,-0.01
103,8.78,0.68,5.45,-0.11,0.06,-0.01
104,8.83,0.68,5.51,-0.11,0.06,-0.01
105,8.82,0.67,5.50,-0.11,0.06,-0.02
106,8.80,0.67,5.53,-0.11,0.06,-0.02
107,8.81,0.71,5.54,-0.12,0.06,-0.01
108,8.81,0.73,5.45,-0.11,0.04,-0.01
109,8.76,0.61,5.41,-0.07,0.06,-0.02
110,8.74,0.72,5.61,-0.12,0.08,-0.01
111,8.74,0.76,5.54,-0.13,0.03,0.00
112,8.90,0.64,5.45,-0.12,0.05,-0.00
113,8.86,0.67,5.54,-0.12,0.05,-0.01
