STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.74,0.76,5.69,-0.12,0.05,-0.01
2,8.81,0.75,5.50,-0.11,0.02,0.01
3,8.87,0.68,5.51,-0.12,0.05,-0.00
4,8.82,0.75,5.48,-0.12,0.05,-0.01
5,8.75,0.70,5.48,-0.10,0.05,-0.02
6,8.79,0.67,5.47,-0.12,0.06,-0.02
7,8.81,0.68,5.56,-0.12,0.05,-0.01
8,8.85,0.68,5.52,-0.11,0.04,-0.01
9,8.79,0.66,5.49,-0.11,0.07,-0.02
10,8.78,0.67,5.52,-0.10,0.06,-0.01
11,8.78,0.69,5.50,-0.12,0.05,-0.02
12,8.84,0.68,5.52,-0.12,0.06,-0.01
13,8.81,0.69,5.52,-0.11,0.06,-0.01
14,8.78,0.70,5.52,-0.12,0.06,-0.01
15,8.78,0.68,5.49,-0.12,0.06,-0.01
16,8.81,0.70,5.49,-0.12,0.06,-0.01
17,8.81,0.69,5.51,-0.11,0.06,-0.02
18,8.82,0.72,5.51,-0.12,0.06,-0.02
19,8.81,0.72,5.51,-0.11,0.06,-0.01
20,8.78,0.67,5.53,-0.11,0.06,-0.01
21,8.77,0.69,5.52,-0.12,0.06,-0.02
22,8.80,0.68,5.45,-0.12,0.06,-0.01
23,8.83,0.70,5.51,-0.11,0.06,-0.02
24,8.81,0.70,5.55,-0.11,0.05,-0.02
25,8.80,0.68,5.52,-0.12,0.05,-0.01
26,8.77,0.72,5.65,-0.12,0.04,-0.01
27,8.84,0.72,5.43,-0.12,0.00,-0.01
28,8.77,0.60,5.38,-0.07,0.04,-0.02
29,8.74,0.74,5.64,-0.12,0.03,-0.00
30,8.77,0.74,5.54,-0.13,-0.02,0.01
31,8.92,0.65,5.54,-0.12,-0.03,0.00
32,8.94,0.68,5.46,-0.11,-0.05,-0.00
33,8.89,0.73,5.35,-0.08,-0.02,-0.02
34,8.80,0.68,5.40,-0.10,-0.02,-0.02
35,8.85,0.68,5.38,-0.10,-0.01,-0.00
36,8.90,0.69,5.40,-0.11,-0.03,-0.00
37,8.98,0.68,5.25,-0.12,-0.02,-0.01
38,8.94,0.65,5.28,-0.08,0.02,-0.01
39,8.83,0.70,5.35,-0.11,0.01,-0.01
40,8.92,0.70,5.26,-0.11,-0.01,-0.00
41,8.98,0.68,5.26,-0.11,-0.00,-0.01
42,8.95,0.68,5.28,-0.11,0.02,-0.01
43,8.93,0.67,5.26,-0.11,0.01,-0.01
44,8.92,0.68,5.27,-0.12,0.01,-0.00
45,8.99,0.68,5.24,-0.11,0.01,-0.01
46,9.00,0.68,5.20,-0.12,0.01,-0.01
47,8.95,0.68,5.21,-0.12,0.02,-0.01
48,8.95,0.68,5.16,-0.12,0.04,-0.01
49,8.96,0.67,5.18,-0.12,0.04,-0.01
50,8.94,0.67,5.16,-0.12,0.04,-0.01
51,8.98,0.67,5.19,-0.13,0.05,-0.02
52,8.96,0.67,5.20,-0.14,0.06,-0.01
53,9.00,0.69,5.10,-0.14,0.05,-0.01
54,8.89,0.51,5.08,-0.08,0.08,-0.02
55,8.92,0.70,5.25,-0.12,0.08,-0.02
56,8.95,0.74,5.22,-0.12,0.05,-0.00
57,9.07,0.66,5.18,-0.12,0.08,-0.01
58,9.02,0.66,5.23,-0.11,0.10,-0.02
59,8.92,0.73,5.21,-0.11,0.09,-0.02
60,8.86,0.67,5.22,-0.12,0.09,-0.01
61,8.95,0.64,5.27,-0.11,0.09,-0.01
62,9.01,0.66,5.32,-0.11,0.09,-0.01
63,9.03,0.69,5.20,-0.10,0.10,-0.02
64,8.96,0.67,5.22,-0.10,0.12,-0.02
65,8.86,0.68,5.24,-0.10,0.13,-0.02
66,8.90,0.71,5.32,-0.11,0.11,-0.02
67,8.97,0.69,5.31,-0.10,0.14,-0.02
68,8.94,0.70,5.31,-0.10,0.17,-0.02
69,8.85,0.70,5.38,-0.11,0.17,-0.02
70,8.80,0.69,5.45,-0.12,0.16,-0.01
71,8.85,0.69,5.47,-0.11,0.14,-0.01
72,8.85,0.72,5.52,-0.11,0.11,-0.01
73,8.83,0.72,5.51,-0.11,0.09,-0.00
74,8.87,0.72,5.47,-0.11,0.10,-0.01
75,8.83,0.72,5.49,-0.11,0.10,-0.01
76,8.81,0.70,5.52,-0.11,0.08,-0.01
77,8.82,0.68,5.49,-0.11,0.08,-0.01
78,8.80,0.68,5.48,-0.10,0.09,-0.01
79,8.82,0.73,5.53,-0.09,0.08,-0.01
80,8.78,0.54,5.38,-0.04,0.10,-0.01
81,8.73,0.70,5.56,-0.08,0.11,-0.00
82,8.74,0.78,5.69,-0.11,0.05,0.01
83,8.87,0.70,5.52,-0.11,0.03,0.01
84,8.89,0.66,5.59,-0.11,0.06,-0.00
85,8.83,0.76,5.53,-0.10,0.06,-0.01
86,8.74,0.71,5.45,-0.10,0.05,-0.02
87,8.74,0.71,5.53,-0.11,0.06,-0.02
88,8.83,0.70,5.58,-0.12,0.05,-0.01
89,8.85,0.70,5.52,-0.11,0.05,-0.01
90,8.78,0.67,5.47,-0.10,0.07,-0.02
91,8.73,0.68,5.57,-0.10,0.08,-0.01
92,8.81,0.71,5.55,-0.11,0.07,-0.01
93,8.85,0.70,5.54,-0.11,0.07,-0.01
94,8.81,0.70,5.54,-0.10,0.08,-0.02
95,8.74,0.73,5.53,-0.11,0.07,-0.02
96,8.73,0.71,5.53,-0.12,0.07,-0.01
97,8.76,0.73,5.55,-0.11,0.06,-0.01
98,8.80,0.74,5.54,-0.11,0.06,-0.01
99,8.78,0.75,5.56,-0.11,0.06,-0.02
100,8.76,0.72,5.53,-0.11,0.06,-0.01
101,8.78,0.71,5.54,-0.12,0.06,-0.02
102,8.79,0.71,5.54,-0.11,0.06,-0.02
103,8.76,0.72,5.53,-0.10,0.06,-0.02
104,8.75,0.71,5.57,-0.11,0.06,-0.01
105,8.78,0.69,5.56,-0.12,0.06,-0.01
106,8.75,0.73,5.64,-0.13,0.06,-0.01
107,8.83,0.70,5.39,-0.10,0.05,-0.01
108,8.75,0.68,5.46,-0.07,0.08,-0.02
109,8.71,0.78,5.67,-0.12,0.06,-0.01
110,8.74,0.75,5.56,-0.12,0.03,0.00
111,8.86,0.68,5.58,-0.12,0.05,-0.01
112,8.82,0.72,5.56,-0.11,0.06,-0.01
113,8.74,0.76,5.52,-0.10,0.05,-0.02
114,8.71,0.69,5.53,-0.11,0.06,-0.01
115,8.76,0.70,5.61,-0.12,0.05,-0.01
116,8.85,0.71,5.58,-0.11,0.04,-0.01
117,8.80,0.72,5.53,-0.11,0.06,-0.02
118,8.76,0.71,5.54,-0.10,0.07,-0.01
119,8.73,0.70,5.58,-0.11,0.06,-0.02
120,8.80,0.70,5.53,-0.12,0.05,-0.01
121,8.81,0.73,5.54,-0.11,0.06,-0.01
122,8.78,0.72,5.56,-0.11,0.06,-0.01
123,8.76,0.70,5.55,-0.12,0.06,-0.01
124,8.77,0.69,5.57,-0.12,0.05,-0.01
125,8.82,0.71,5.55,-0.11,0.05,-0.01
126,8.78,0.73,5.57,-0.12,0.05,-0.01
127,8.77,0.72,5.55,-0.13,0.04,-0.01
128,8.80,0.68,5.56,-0.14,0.03,-0.01
129,8.81,0.70,5.54,-0.13,0.03,-0.02
130,8.77,0.70,5.52,-0.13,0.04,-0.02
131,8.77,0.72,5.49,-0.12,0.03,-0.01
132,8.80,0.68,5.50,-0.12,0.04,-0.01
133,8.81,0.69,5.54,-0.12,0.04,-0.01
134,8.79,0.68,5.60,-0.12,0.03,-0.01
135,8.84,0.73,5.43,-0.12,0.01,-0.01
136,8.78,0.62,5.39,-0.07,0.04,-0.01
137,8.75,0.72,5.58,-0.12,0.04,-0.00
138,8.80,0.77,5.58,-0.14,-0.01,0.01
139,8.95,0.66,5.47,-0.13,-0.01,-0.00
140,8.88,0.65,5.51,-0.11,0.00,-0.01
141,8.78,0.70,5.42,-0.10,-0.01,-0.01
142,8.79,0.69,5.39,-0.10,-0.02,-0.01
143,8.86,0.64,5.46,-0.11,-0.00,-0.00
144,8.94,0.67,5.44,-0.12,-0.02,-0.00
145,8.94,0.69,5.35,-0.11,-0.00,-0.01
146,8.88,0.66,5.30,-0.08,0.01,-0.01
147,8.82,0.68,5.38,-0.10,0.00,-0.02
148,8.91,0.68,5.35,-0.11,-0.01,-0.01
149,8.94,0.67,5.33,-0.11,-0.00,-0.00
150,8.97,0.69,5.31,-0.10,0.00,-0.01
151,8.93,0.68,5.30,-0.11,0.00,-0.01
152,8.91,0.69,5.28,-0.11,0.01,-0.01
153,8.93,0.71,5.28,-0.11,0.00,-0.01
154,8.97,0.69,5.26,-0.11,0.00,-0.01
155,9.00,0.70,5.22,-0.11,0.01,-0.01
156,8.94,0.70,5.25,-0.12,0.02,-0.01
157,8.96,0.69,5.21,-0.11,0.01,-0.01
158,9.01,0.65,5.19,-0.11,0.02,-0.01
159,8.95,0.68,5.23,-0.11,0.02,-0.01
160,8.97,0.66,5.18,-0.11,0.02,-0.01
161,8.98,0.67,5.19,-0.11,0.02,-0.01
162,8.99,0.68,5.20,-0.13,0.02,-0.01
163,9.05,0.70,5.01,-0.12,0.01,-0.01
164,8.86,0.58,5.16,-0.07,0.03,-0.02
165,8.93,0.70,5.26,-0.12,0.02,-0.01
166,9.03,0.70,5.13,-0.13,0.01,-0.01
167,9.09,0.65,5.08,-0.12,0.05,-0.01
168,9.01,0.69,5.09,-0.10,0.05,-0.02
169,8.95,0.73,5.07,-0.11,0.05,-0.01
170,8.96,0.67,5.02,-0.12,0.05,-0.01
171,9.04,0.66,5.17,-0.13,0.07,-0.01
172,9.10,0.68,5.20,-0.13,0.07,-0.01
173,9.06,0.65,5.08,-0.10,0.08,-0.01
174,8.99,0.65,5.13,-0.09,0.10,-0.02
175,8.92,0.62,5.19,-0.11,0.07,-0.01
176,9.04,0.65,5.14,-0.11,0.06,-0.01
177,9.06,0.69,5.20,-0.11,0.08,-0.01
178,9.00,0.71,5.16,-0.11,0.09,-0.01
179,8.94,0.66,5.21,-0.11,0.09,-0.01
180,8.96,0.66,5.22,-0.12,0.07,-0.01
181,9.00,0.65,5.16,-0.12,0.07,-0.01
182,9.01,0.69,5.27,-0.12,0.06,-0.01
183,9.03,0.68,5.21,-0.11,0.06,-0.01
184,8.97,0.69,5.22,-0.10,0.06,-0.01
185,8.94,0.69,5.25,-0.11,0.05,-0.01
186,8.95,0.68,5.19,-0.11,0.04,-0.01
187,8.99,0.66,5.19,-0.11,0.05,-0.01
188,8.97,0.67,5.16,-0.11,0.06,-0.01
189,8.99,0.73,5.20,-0.14,0.05,-0.01
190,8.99,0.52,5.06,-0.09,0.09,-0.01
191,8.99,0.68,5.11,-0.11,0.12,-0.01
192,8.91,0.73,5.28,-0.13,0.12,-0.01
193,8.94,0.71,5.32,-0.14,0.06,0.01
194,9.11,0.60,5.24,-0.12,0.07,0.00
195,9.05,0.68,5.22,-0.11,0.09,-0.02
196,8.91,0.67,5.19,-0.10,0.10,-0.02
197,8.87,0.65,5.18,-0.11,0.12,-0.02
198,8.90,0.70,5.32,-0.12,0.12,-0.01
199,8.99,0.68,5.32,-0.12,0.09,-0.01
200,9.01,0.63,5.22,-0.10,0.14,-0.02
