STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.00,1.51,5.16,-0.12,0.05,-0.01
2,8.96,1.54,5.15,-0.11,0.05,-0.01
3,8.87,1.53,5.13,-0.10,0.05,-0.02
4,8.82,1.52,5.13,-0.11,0.06,-0.01
5,8.94,1.55,5.19,-0.11,0.05,-0.00
6,9.00,1.55,5.19,-0.12,0.05,-0.01
7,8.91,1.53,5.13,-0.11,0.07,-0.02
8,8.87,1.55,5.11,-0.10,0.06,-0.01
9,8.86,1.53,5.15,-0.12,0.05,-0.01
10,8.94,1.57,5.16,-0.11,0.05,-0.01
11,8.95,1.56,5.16,-0.11,0.06,-0.01
12,8.93,1.53,5.15,-0.11,0.06,-0.01
13,8.90,1.54,5.15,-0.12,0.06,-0.01
14,8.90,1.55,5.17,-0.12,0.06,-0.01
15,8.96,1.56,5.12,-0.11,0.06,-0.01
16,8.94,1.56,5.16,-0.11,0.05,-0.02
17,8.89,1.56,5.20,-0.11,0.06,-0.02
18,8.90,1.55,5.14,-0.11,0.06,-0.01
19,8.92,1.57,5.15,-0.11,0.06,-0.02
20,8.91,1.52,5.14,-0.11,0.06,-0.01
21,8.90,1.51,5.14,-0.12,0.06,-0.01
22,8.92,1.54,5.14,-0.11,0.07,-0.01
23,8.93,1.56,5.16,-0.11,0.06,-0.01
24,8.90,1.55,5.16,-0.11,0.05,-0.02
25,8.93,1.56,5.15,-0.11,0.06,-0.01
26,8.91,1.59,5.25,-0.12,0.05,-0.01
27,8.90,1.47,5.02,-0.09,0.05,-0.00
28,8.87,1.56,5.20,-0.10,0.07,-0.02
29,8.92,1.64,5.20,-0.11,0.05,-0.00
30,8.92,1.58,5.11,-0.13,0.04,0.01
31,8.96,1.52,5.19,-0.12,0.06,-0.01
32,8.94,1.56,5.15,-0.11,0.05,-0.01
33,8.87,1.55,5.11,-0.10,0.05,-0.02
34,8.86,1.53,5.19,-0.11,0.06,-0.01
35,8.94,1.55,5.18,-0.11,0.05,-0.01
36,8.97,1.57,5.16,-0.11,0.05,-0.01
37,8.89,1.51,5.13,-0.11,0.07,-0.02
38,8.89,1.53,5.09,-0.10,0.06,-0.01
39,8.88,1.55,5.15,-0.12,0.06,-0.01
40,8.95,1.57,5.16,-0.11,0.05,-0.01
41,8.96,1.55,5.18,-0.11,0.06,-0.01
42,8.91,1.57,5.17,-0.11,0.06,-0.01
43,8.89,1.52,5.15,-0.12,0.06,-0.01
44,8.88,1.56,5.16,-0.11,0.06,-0.01
45,8.95,1.58,5.13,-0.11,0.06,-0.01
46,8.92,1.57,5.15,-0.12,0.05,-0.01
47,8.89,1.56,5.15,-0.12,0.05,-0.01
48,8.93,1.54,5.17,-0.11,0.05,-0.01
49,8.92,1.56,5.13,-0.11,0.06,-0.02
50,8.88,1.54,5.13,-0.11,0.06,-0.02
51,8.91,1.54,5.14,-0.11,0.06,-0.01
52,8.94,1.53,5.16,-0.11,0.06,-0.01
53,8.92,1.53,5.18,-0.11,0.05,-0.01
54,8.91,1.55,5.13,-0.11,0.06,-0.01
55,8.89,1.58,5.19,-0.13,0.05,-0.01
56,8.89,1.42,5.04,-0.09,0.06,-0.00
57,8.91,1.57,5.20,-0.10,0.08,-0.02
58,8.90,1.64,5.21,-0.11,0.04,-0.00
59,8.92,1.57,5.10,-0.12,0.04,0.00
60,8.98,1.51,5.16,-0.12,0.05,-0.01
61,8.96,1.55,5.13,-0.11,0.05,-0.01
62,8.87,1.54,5.12,-0.10,0.05,-0.02
63,8.85,1.53,5.14,-0.11,0.06,-0.01
64,8.95,1.58,5.18,-0.12,0.05,-0.01
65,8.98,1.55,5.16,-0.11,0.05,-0.01
66,8.89,1.50,5.17,-0.11,0.07,-0.02
67,8.86,1.53,5.11,-0.10,0.06,-0.01
68,8.91,1.57,5.14,-0.12,0.06,-0.01
69,8.99,1.56,5.12,-0.11,0.05,-0.01
