STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.83,0.87,5.41,-0.10,0.10,-0.01
2,8.86,0.87,5.43,-0.11,0.09,-0.01
3,8.87,0.81,5.42,-0.11,0.09,-0.02
4,8.82,0.85,5.44,-0.10,0.09,-0.02
5,8.79,0.91,5.54,-0.13,0.07,-0.02
6,8.81,0.75,5.38,-0.09,0.09,-0.01
7,8.80,0.89,5.46,-0.08,0.09,-0.01
8,8.75,0.93,5.55,-0.11,0.07,-0.00
9,8.81,0.88,5.51,-0.12,0.04,0.01
10,8.88,0.80,5.50,-0.12,0.06,-0.00
11,8.84,0.85,5.50,-0.11,0.06,-0.01
12,8.78,0.86,5.44,-0.10,0.06,-0.01
13,8.77,0.85,5.44,-0.10,0.07,-0.01
14,8.83,0.85,5.46,-0.11,0.08,-0.01
15,8.86,0.86,5.51,-0.12,0.07,-0.01
16,8.84,0.85,5.42,-0.10,0.08,-0.01
17,8.81,0.82,5.43,-0.09,0.10,-0.02
18,8.71,0.84,5.55,-0.10,0.09,-0.02
19,8.76,0.86,5.49,-0.11,0.07,-0.01
20,8.84,0.88,5.53,-0.11,0.08,-0.01
21,8.81,0.89,5.51,-0.10,0.08,-0.02
22,8.74,0.86,5.53,-0.11,0.08,-0.02
23,8.74,0.85,5.56,-0.11,0.07,-0.01
24,8.81,0.86,5.56,-0.11,0.06,-0.01
25,8.82,0.87,5.54,-0.11,0.06,-0.01
26,8.81,0.90,5.54,-0.11,0.06,-0.01
27,8.74,0.91,5.52,-0.11,0.06,-0.01
28,8.76,0.87,5.53,-0.11,0.06,-0.02
29,8.78,0.85,5.54,-0.11,0.06,-0.02
30,8.79,0.88,5.53,-0.11,0.06,-0.02
31,8.76,0.88,5.54,-0.11,0.06,-0.01
32,8.75,0.87,5.53,-0.11,0.06,-0.01
33,8.76,0.87,5.54,-0.11,0.06,-0.01
34,8.76,0.86,5.54,-0.11,0.06,-0.01
35,8.76,0.85,5.55,-0.11,0.07,-0.01
36,8.75,0.87,5.56,-0.11,0.07,-0.01
37,8.76,0.89,5.52,-0.11,0.06,-0.01
38,8.79,0.85,5.53,-0.11,0.05,-0.02
39,8.77,0.87,5.57,-0.11,0.06,-0.02
40,8.72,0.87,5.68,-0.13,0.06,-0.01
41,8.78,0.82,5.41,-0.09,0.05,-0.01
42,8.71,0.84,5.51,-0.08,0.07,-0.01
43,8.70,0.92,5.70,-0.12,0.06,-0.00
44,8.76,0.90,5.56,-0.12,0.02,0.00
45,8.86,0.85,5.54,-0.12,0.05,-0.01
46,8.81,0.90,5.58,-0.11,0.05,-0.02
47,8.71,0.90,5.50,-0.10,0.05,-0.02
48,8.70,0.87,5.51,-0.11,0.05,-0.01
49,8.78,0.88,5.57,-0.11,0.05,-0.00
50,8.86,0.88,5.53,-0.11,0.05,-0.01
51,8.78,0.87,5.54,-0.11,0.05,-0.01
52,8.73,0.84,5.47,-0.10,0.08,-0.02
53,8.70,0.84,5.61,-0.10,0.07,-0.01
54,8.75,0.87,5.55,-0.11,0.06,-0.02
55,8.79,0.89,5.54,-0.10,0.06,-0.01
56,8.76,0.91,5.55,-0.11,0.07,-0.01
57,8.73,0.91,5.57,-0.12,0.06,-0.01
58,8.74,0.86,5.54,-0.12,0.05,-0.01
59,8.80,0.87,5.57,-0.12,0.04,-0.01
60,8.77,0.87,5.60,-0.12,0.04,-0.01
61,8.75,0.91,5.61,-0.13,0.03,-0.01
62,8.75,0.89,5.54,-0.12,0.01,-0.01
63,8.79,0.87,5.52,-0.12,-0.00,-0.01
64,8.80,0.86,5.46,-0.12,0.01,-0.01
65,8.78,0.86,5.48,-0.12,0.03,-0.01
66,8.79,0.88,5.48,-0.12,0.04,-0.01
67,8.77,0.87,5.50,-0.12,0.03,-0.01
68,8.79,0.85,5.54,-0.12,0.02,-0.01
69,8.85,0.82,5.45,-0.12,0.03,-0.01
70,8.83,0.89,5.48,-0.11,0.04,-0.02
71,8.78,0.88,5.46,-0.12,0.03,-0.01
72,8.81,0.85,5.44,-0.13,0.02,-0.01
73,8.83,0.87,5.48,-0.12,0.02,-0.01
74,8.84,0.91,5.44,-0.14,0.00,-0.01
75,8.81,0.75,5.35,-0.10,0.03,-0.01
76,8.78,0.84,5.42,-0.09,0.05,-0.01
77,8.79,0.93,5.50,-0.13,0.01,0.00
78,8.91,0.87,5.35,-0.14,0.01,0.01
79,8.96,0.80,5.44,-0.12,0.03,-0.01
80,8.82,0.84,5.40,-0.11,0.04,-0.02
81,8.75,0.87,5.39,-0.12,0.02,-0.01
82,8.85,0.83,5.35,-0.13,0.02,-0.01
83,8.95,0.83,5.43,-0.12,0.03,-0.01
84,8.95,0.83,5.40,-0.12,0.02,-0.01
85,8.90,0.84,5.28,-0.11,0.03,-0.01
86,8.83,0.78,5.30,-0.09,0.04,-0.01
87,8.83,0.80,5.40,-0.11,0.03,-0.02
88,8.93,0.84,5.37,-0.11,0.04,-0.01
89,8.92,0.83,5.34,-0.12,0.04,-0.01
90,8.88,0.82,5.31,-0.11,0.05,-0.01
91,8.84,0.82,5.31,-0.12,0.06,-0.01
92,8.84,0.83,5.31,-0.12,0.06,-0.01
93,8.89,0.82,5.31,-0.12,0.05,-0.01
94,8.90,0.83,5.33,-0.12,0.04,-0.01
95,8.92,0.82,5.32,-0.11,0.06,-0.02
96,8.85,0.83,5.33,-0.11,0.06,-0.02
