STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.98,0.95,5.26,-0.11,0.08,-0.01
2,8.91,0.89,5.24,-0.11,0.08,-0.01
3,8.86,0.88,5.29,-0.12,0.08,-0.01
4,8.93,0.90,5.27,-0.12,0.07,-0.01
5,8.95,0.90,5.29,-0.12,0.08,-0.01
6,8.92,0.90,5.25,-0.12,0.08,-0.01
7,8.90,0.91,5.31,-0.12,0.08,-0.01
8,8.90,0.87,5.27,-0.11,0.08,-0.02
9,8.89,0.87,5.30,-0.11,0.09,-0.02
10,8.91,0.91,5.34,-0.10,0.10,-0.02
11,8.91,0.90,5.32,-0.10,0.09,-0.01
12,8.92,0.88,5.32,-0.11,0.09,-0.01
13,8.87,0.91,5.36,-0.11,0.09,-0.01
14,8.87,0.98,5.40,-0.13,0.08,-0.02
15,8.85,0.78,5.25,-0.08,0.09,-0.02
16,8.83,0.91,5.36,-0.10,0.11,-0.02
17,8.81,0.98,5.44,-0.10,0.10,-0.01
18,8.85,0.93,5.36,-0.12,0.09,-0.00
19,8.94,0.89,5.38,-0.12,0.09,-0.00
20,8.87,0.91,5.39,-0.09,0.10,-0.01
21,8.78,0.94,5.43,-0.10,0.10,-0.02
22,8.80,0.89,5.40,-0.10,0.10,-0.01
23,8.85,0.90,5.47,-0.10,0.12,-0.01
24,8.85,0.91,5.48,-0.11,0.10,-0.02
25,8.84,0.91,5.40,-0.10,0.11,-0.02
26,8.79,0.89,5.42,-0.07,0.13,-0.02
27,8.71,0.93,5.54,-0.09,0.12,-0.02
28,8.81,0.93,5.52,-0.09,0.11,-0.02
29,8.84,0.94,5.55,-0.09,0.12,-0.01
30,8.81,0.94,5.57,-0.09,0.11,-0.02
31,8.73,0.96,5.56,-0.10,0.10,-0.02
32,8.72,0.95,5.58,-0.10,0.08,-0.01
33,8.75,0.93,5.59,-0.10,0.08,-0.01
34,8.75,0.95,5.58,-0.10,0.07,-0.02
35,8.74,0.95,5.55,-0.10,0.07,-0.01
36,8.71,0.95,5.57,-0.10,0.07,-0.01
37,8.73,0.96,5.60,-0.11,0.06,-0.01
38,8.74,0.96,5.62,-0.11,0.06,-0.01
39,8.75,0.95,5.57,-0.11,0.06,-0.01
40,8.73,0.94,5.56,-0.11,0.06,-0.01
41,8.73,0.97,5.55,-0.11,0.06,-0.01
42,8.75,0.97,5.59,-0.11,0.06,-0.01
43,8.75,0.94,5.58,-0.11,0.06,-0.01
44,8.71,0.92,5.59,-0.11,0.06,-0.01
45,8.69,0.99,5.70,-0.13,0.05,-0.01
46,8.76,0.88,5.43,-0.09,0.05,-0.00
47,8.74,0.92,5.55,-0.08,0.08,-0.01
48,8.71,1.05,5.73,-0.12,0.06,-0.00
49,8.74,0.98,5.57,-0.12,0.02,0.00
50,8.80,0.88,5.58,-0.12,0.06,-0.00
51,8.78,0.97,5.58,-0.11,0.06,-0.01
52,8.70,0.99,5.53,-0.09,0.05,-0.02
53,8.65,0.94,5.52,-0.11,0.06,-0.01
54,8.71,0.95,5.62,-0.12,0.05,0.00
55,8.83,0.92,5.57,-0.12,0.04,0.00
56,8.80,0.94,5.55,-0.11,0.05,-0.01
57,8.74,0.94,5.54,-0.09,0.07,-0.02
58,8.65,0.92,5.62,-0.11,0.06,-0.02
59,8.70,0.95,5.57,-0.11,0.05,-0.01
60,8.81,0.95,5.55,-0.11,0.06,-0.01
61,8.79,0.97,5.58,-0.11,0.07,-0.01
62,8.74,0.94,5.57,-0.11,0.06,-0.01
63,8.70,0.94,5.59,-0.12,0.06,-0.01
64,8.78,0.94,5.59,-0.11,0.06,-0.01
65,8.77,0.97,5.59,-0.11,0.06,-0.02
66,8.74,0.99,5.57,-0.11,0.06,-0.02
67,8.71,0.96,5.54,-0.11,0.06,-0.01
68,8.75,0.97,5.59,-0.11,0.06,-0.02
69,8.74,0.96,5.59,-0.11,0.06,-0.02
70,8.71,0.96,5.58,-0.11,0.06,-0.01
71,8.70,0.96,5.59,-0.12,0.05,-0.01
72,8.74,0.94,5.56,-0.12,0.05,-0.01
73,8.75,0.93,5.56,-0.11,0.06,-0.01
74,8.72,0.98,5.58,-0.10,0.06,-0.02
75,8.72,0.96,5.57,-0.11,0.05,-0.01
76,8.75,0.97,5.60,-0.12,0.06,-0.01
77,8.75,0.97,5.69,-0.12,0.06,-0.02
78,8.74,0.95,5.43,-0.09,0.05,-0.01
79,8.68,0.93,5.50,-0.08,0.07,-0.02
80,8.67,1.02,5.73,-0.13,0.06,-0.00
81,8.75,0.97,5.59,-0.12,0.03,0.00
82,8.83,0.89,5.57,-0.12,0.05,-0.01
83,8.75,0.94,5.61,-0.11,0.05,-0.02
84,8.66,1.00,5.54,-0.10,0.05,-0.02
85,8.64,0.94,5.55,-0.11,0.05,-0.01
86,8.73,0.93,5.59,-0.12,0.05,-0.01
