STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.64,0.98,5.67,-0.11,0.07,-0.02
2,8.72,1.01,5.62,-0.11,0.06,-0.01
3,8.78,1.00,5.59,-0.10,0.07,-0.01
4,8.77,1.00,5.62,-0.10,0.07,-0.02
5,8.69,1.02,5.58,-0.11,0.07,-0.02
6,8.68,0.97,5.62,-0.11,0.07,-0.01
7,8.72,1.01,5.62,-0.11,0.06,-0.01
8,8.73,1.02,5.60,-0.11,0.06,-0.02
9,8.71,1.01,5.58,-0.11,0.06,-0.01
10,8.69,1.01,5.62,-0.11,0.06,-0.01
11,8.71,0.99,5.64,-0.11,0.05,-0.01
12,8.73,1.00,5.61,-0.11,0.05,-0.02
13,8.72,1.01,5.60,-0.11,0.06,-0.02
14,8.68,1.01,5.59,-0.11,0.07,-0.01
15,8.70,1.01,5.60,-0.10,0.06,-0.01
16,8.74,0.99,5.62,-0.11,0.06,-0.01
17,8.72,1.02,5.61,-0.11,0.06,-0.02
18,8.71,1.05,5.73,-0.13,0.06,-0.02
19,8.73,0.97,5.50,-0.09,0.05,-0.01
20,8.66,0.99,5.56,-0.08,0.08,-0.02
21,8.65,1.08,5.74,-0.12,0.06,-0.01
22,8.70,1.06,5.65,-0.12,0.03,0.00
23,8.81,0.93,5.63,-0.12,0.05,-0.00
24,8.77,1.00,5.61,-0.11,0.05,-0.02
25,8.66,1.03,5.57,-0.10,0.05,-0.02
26,8.64,1.00,5.58,-0.11,0.04,-0.01
27,8.72,1.02,5.66,-0.12,0.05,-0.01
28,8.79,1.01,5.65,-0.12,0.03,-0.01
29,8.73,1.00,5.58,-0.12,0.03,-0.01
30,8.67,1.00,5.57,-0.11,0.05,-0.01
31,8.69,1.00,5.66,-0.12,0.03,-0.01
32,8.75,1.00,5.60,-0.13,0.02,-0.01
33,8.77,1.00,5.58,-0.13,0.02,-0.01
34,8.75,0.99,5.57,-0.13,0.03,-0.01
35,8.71,0.99,5.55,-0.13,0.03,-0.01
36,8.70,1.00,5.57,-0.13,0.02,-0.01
37,8.78,0.98,5.56,-0.13,0.02,-0.01
38,8.79,0.99,5.55,-0.12,0.02,-0.01
39,8.77,0.98,5.50,-0.12,0.01,-0.01
40,8.77,1.01,5.53,-0.12,0.01,-0.01
41,8.80,0.96,5.49,-0.12,0.01,-0.01
42,8.78,0.96,5.52,-0.12,0.01,-0.01
43,8.77,0.98,5.51,-0.12,0.01,-0.01
44,8.79,0.96,5.45,-0.11,0.02,-0.01
45,8.79,0.96,5.46,-0.11,0.01,-0.01
