STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.99,0.68,5.24,-0.11,0.01,-0.01
2,9.06,0.64,5.16,-0.13,0.01,-0.00
3,9.09,0.56,5.10,-0.11,0.03,-0.01
4,9.04,0.63,5.09,-0.11,0.04,-0.01
5,8.94,0.60,5.09,-0.12,0.03,-0.01
6,8.97,0.57,5.09,-0.13,0.05,-0.01
7,9.05,0.62,5.13,-0.13,0.05,-0.01
8,9.06,0.58,5.09,-0.12,0.05,-0.01
9,9.02,0.56,5.04,-0.11,0.08,-0.02
10,8.98,0.57,5.11,-0.11,0.08,-0.02
11,8.97,0.58,5.11,-0.12,0.07,-0.01
12,9.05,0.60,5.16,-0.12,0.08,-0.01
13,9.08,0.62,5.14,-0.11,0.08,-0.01
14,8.98,0.60,5.16,-0.11,0.10,-0.02
15,8.92,0.58,5.18,-0.11,0.09,-0.01
16,8.98,0.63,5.14,-0.13,0.09,-0.01
17,9.03,0.64,5.16,-0.13,0.08,-0.01
18,9.03,0.60,5.14,-0.12,0.09,-0.02
19,9.00,0.58,5.18,-0.11,0.10,-0.02
20,8.96,0.57,5.22,-0.10,0.10,-0.02
21,8.92,0.57,5.28,-0.09,0.09,-0.02
22,8.97,0.61,5.21,-0.10,0.08,-0.02
23,9.02,0.67,5.18,-0.11,0.10,-0.02
24,8.97,0.66,5.25,-0.13,0.11,-0.01
25,8.97,0.63,5.08,-0.12,0.09,-0.01
26,8.94,0.53,5.15,-0.08,0.12,-0.02
27,8.93,0.61,5.27,-0.12,0.16,-0.02
28,8.86,0.67,5.40,-0.12,0.13,-0.01
29,8.93,0.65,5.36,-0.14,0.12,-0.00
30,8.98,0.58,5.39,-0.12,0.13,-0.01
31,8.93,0.65,5.42,-0.11,0.12,-0.01
32,8.83,0.61,5.40,-0.10,0.10,-0.02
33,8.82,0.58,5.43,-0.10,0.11,-0.01
34,8.87,0.62,5.45,-0.12,0.09,-0.01
35,8.91,0.66,5.39,-0.11,0.06,-0.01
36,8.91,0.57,5.35,-0.10,0.09,-0.02
37,8.84,0.57,5.49,-0.09,0.10,-0.01
38,8.81,0.63,5.49,-0.11,0.07,-0.01
39,8.87,0.62,5.41,-0.11,0.07,-0.01
40,8.87,0.64,5.44,-0.11,0.08,-0.01
41,8.84,0.63,5.47,-0.11,0.07,-0.01
42,8.84,0.60,5.46,-0.12,0.06,-0.01
43,8.87,0.59,5.45,-0.11,0.06,-0.01
44,8.87,0.60,5.48,-0.11,0.06,-0.01
45,8.83,0.64,5.46,-0.11,0.05,-0.01
46,8.84,0.65,5.40,-0.11,0.05,-0.01
47,8.86,0.62,5.44,-0.11,0.05,-0.01
48,8.85,0.61,5.46,-0.11,0.05,-0.02
49,8.86,0.61,5.43,-0.11,0.06,-0.02
50,8.84,0.63,5.45,-0.11,0.07,-0.01
51,8.81,0.64,5.46,-0.11,0.06,-0.01
52,8.86,0.62,5.44,-0.11,0.05,-0.01
53,8.85,0.61,5.44,-0.12,0.06,-0.01
54,8.84,0.64,5.53,-0.12,0.06,-0.01
55,8.85,0.64,5.33,-0.10,0.05,-0.01
56,8.79,0.59,5.35,-0.07,0.07,-0.01
57,8.78,0.66,5.55,-0.12,0.08,-0.01
58,8.82,0.68,5.54,-0.13,0.03,0.00
59,8.94,0.56,5.38,-0.12,0.05,-0.00
60,8.90,0.61,5.46,-0.11,0.06,-0.01
61,8.82,0.66,5.41,-0.10,0.05,-0.01
62,8.80,0.62,5.38,-0.10,0.05,-0.02
63,8.84,0.62,5.48,-0.12,0.06,-0.01
64,8.90,0.64,5.43,-0.12,0.04,-0.01
65,8.89,0.62,5.42,-0.11,0.05,-0.01
66,8.86,0.60,5.38,-0.09,0.08,-0.02
67,8.78,0.61,5.53,-0.11,0.08,-0.02
68,8.83,0.58,5.45,-0.12,0.06,-0.02
69,8.86,0.61,5.45,-0.11,0.06,-0.01
70,8.83,0.63,5.48,-0.12,0.06,-0.01
71,8.84,0.60,5.46,-0.11,0.06,-0.01
72,8.82,0.60,5.45,-0.12,0.06,-0.01
73,8.83,0.62,5.43,-0.12,0.05,-0.01
74,8.88,0.62,5.45,-0.11,0.06,-0.01
75,8.87,0.64,5.47,-0.11,0.05,-0.02
76,8.82,0.61,5.45,-0.11,0.06,-0.01
77,8.84,0.62,5.45,-0.11,0.06,-0.01
78,8.85,0.63,5.46,-0.11,0.05,-0.01
79,8.85,0.63,5.47,-0.11,0.05,-0.01
80,8.84,0.63,5.47,-0.11,0.06,-0.01
81,8.82,0.62,5.46,-0.11,0.06,-0.01
82,8.84,0.60,5.44,-0.11,0.06,-0.02
83,8.82,0.62,5.45,-0.11,0.06,-0.02
84,8.83,0.61,5.47,-0.11,0.05,-0.01
85,8.85,0.62,5.46,-0.12,0.05,-0.01
86,8.87,0.64,5.46,-0.11,0.06,-0.02
87,8.83,0.67,5.52,-0.12,0.04,-0.01
88,8.80,0.50,5.32,-0.09,0.06,-0.01
89,8.83,0.64,5.48,-0.10,0.08,-0.01
90,8.81,0.69,5.55,-0.12,0.04,-0.00
91,8.89,0.59,5.41,-0.11,0.03,0.00
92,8.95,0.57,5.48,-0.12,0.05,-0.01
93,8.84,0.67,5.44,-0.11,0.04,-0.01
94,8.80,0.67,5.43,-0.10,0.03,-0.02
95,8.82,0.59,5.42,-0.11,0.04,-0.01
96,8.85,0.58,5.55,-0.11,0.02,0.00
97,8.89,0.58,5.52,-0.11,0.01,-0.00
98,8.87,0.60,5.40,-0.12,0.01,-0.01
99,8.90,0.57,5.37,-0.07,0.04,-0.01
100,8.80,0.61,5.46,-0.11,0.02,-0.02
101,8.88,0.62,5.40,-0.11,0.00,-0.01
102,8.97,0.60,5.38,-0.11,0.00,-0.01
103,8.94,0.60,5.37,-0.11,0.02,-0.01
104,8.84,0.59,5.37,-0.10,0.02,-0.01
105,8.83,0.65,5.35,-0.11,0.01,-0.01
106,8.94,0.64,5.32,-0.12,-0.01,-0.00
107,9.00,0.62,5.32,-0.11,0.00,-0.02
108,8.93,0.62,5.33,-0.10,0.01,-0.02
109,8.89,0.63,5.30,-0.10,0.01,-0.01
110,8.91,0.62,5.27,-0.11,0.01,-0.01
111,8.95,0.64,5.27,-0.12,0.01,-0.01
112,8.97,0.64,5.24,-0.12,0.01,-0.01
113,8.98,0.62,5.23,-0.11,0.01,-0.01
114,8.96,0.64,5.27,-0.11,0.02,-0.01
115,8.97,0.60,5.24,-0.10,0.01,-0.01
116,8.99,0.60,5.20,-0.10,0.02,-0.01
117,8.95,0.65,5.27,-0.12,0.02,-0.01
118,9.00,0.66,5.15,-0.13,0.00,-0.00
