STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.66,0.68,5.70,-0.11,0.06,-0.01
2,8.84,0.70,5.52,-0.14,0.03,-0.01
3,8.87,0.66,5.53,-0.09,0.05,-0.01
4,8.73,0.71,5.57,-0.12,0.02,-0.00
5,8.80,0.72,5.46,-0.12,0.02,-0.01
6,8.83,0.72,5.59,-0.12,0.03,-0.01
7,8.83,0.71,5.50,-0.10,-0.02,-0.00
8,8.87,0.72,5.44,-0.10,-0.00,-0.02
9,8.83,0.73,5.42,-0.12,0.00,-0.01
10,8.79,0.70,5.42,-0.11,0.00,-0.01
11,8.84,0.68,5.43,-0.11,0.00,-0.01
12,8.88,0.68,5.46,-0.11,-0.00,-0.01
13,8.87,0.73,5.53,-0.11,0.00,-0.01
14,8.90,0.75,5.28,-0.10,-0.02,-0.00
15,8.81,0.67,5.23,-0.07,-0.00,-0.01
16,8.83,0.73,5.51,-0.12,0.01,-0.01
17,8.90,0.77,5.40,-0.13,-0.04,0.00
18,9.05,0.65,5.32,-0.11,-0.01,-0.00
19,9.00,0.71,5.29,-0.10,0.01,-0.02
20,8.89,0.76,5.26,-0.09,0.01,-0.01
21,8.86,0.72,5.21,-0.10,-0.00,-0.01
22,8.94,0.67,5.32,-0.12,0.01,-0.01
23,9.03,0.69,5.27,-0.12,0.00,-0.01
24,9.04,0.66,5.15,-0.11,0.04,-0.02
25,8.88,0.68,5.19,-0.10,0.05,-0.02
26,8.85,0.69,5.23,-0.12,0.05,-0.01
27,8.96,0.68,5.22,-0.13,0.05,-0.00
28,9.01,0.70,5.20,-0.12,0.05,-0.01
29,8.96,0.70,5.19,-0.12,0.06,-0.02
30,8.89,0.71,5.17,-0.12,0.07,-0.01
31,8.92,0.69,5.18,-0.12,0.08,-0.01
32,8.97,0.71,5.22,-0.12,0.07,-0.02
33,9.00,0.72,5.19,-0.12,0.08,-0.02
34,8.93,0.75,5.22,-0.12,0.08,-0.02
35,8.91,0.68,5.24,-0.11,0.10,-0.02
36,8.92,0.68,5.30,-0.11,0.11,-0.02
37,8.89,0.71,5.38,-0.13,0.11,-0.01
38,8.95,0.61,5.07,-0.10,0.10,0.00
39,8.94,0.68,5.23,-0.08,0.14,-0.02
40,8.90,0.73,5.37,-0.10,0.15,-0.02
41,8.85,0.74,5.35,-0.13,0.13,-0.01
42,8.93,0.68,5.37,-0.13,0.15,-0.00
43,8.92,0.72,5.44,-0.12,0.15,-0.01
44,8.83,0.75,5.46,-0.11,0.13,-0.01
45,8.78,0.69,5.45,-0.10,0.12,-0.01
46,8.83,0.69,5.56,-0.11,0.12,-0.01
47,8.89,0.73,5.46,-0.11,0.08,-0.01
48,8.88,0.66,5.41,-0.10,0.10,-0.02
49,8.74,0.69,5.51,-0.09,0.10,-0.02
50,8.73,0.67,5.52,-0.12,0.07,-0.02
51,8.83,0.68,5.57,-0.11,0.08,-0.01
52,8.84,0.69,5.54,-0.10,0.08,-0.01
53,8.77,0.71,5.54,-0.10,0.07,-0.01
54,8.75,0.69,5.52,-0.12,0.06,-0.01
55,8.81,0.71,5.50,-0.11,0.06,-0.00
56,8.85,0.72,5.56,-0.11,0.06,-0.00
57,8.81,0.77,5.52,-0.11,0.05,-0.01
58,8.79,0.74,5.44,-0.11,0.06,-0.01
59,8.81,0.70,5.51,-0.11,0.06,-0.02
60,8.83,0.68,5.53,-0.11,0.05,-0.02
61,8.81,0.68,5.55,-0.11,0.07,-0.02
62,8.77,0.73,5.62,-0.12,0.07,-0.02
63,8.82,0.72,5.35,-0.10,0.04,-0.01
64,8.74,0.65,5.42,-0.07,0.07,-0.02
65,8.72,0.74,5.69,-0.12,0.07,-0.01
66,8.78,0.75,5.59,-0.13,0.02,0.01
67,8.91,0.65,5.47,-0.12,0.05,-0.00
68,8.84,0.72,5.50,-0.11,0.05,-0.02
69,8.74,0.73,5.46,-0.10,0.05,-0.02
70,8.76,0.69,5.51,-0.11,0.05,-0.02
71,8.85,0.72,5.50,-0.11,0.05,-0.01
72,8.87,0.76,5.52,-0.11,0.03,-0.02
73,8.87,0.68,5.49,-0.11,0.05,-0.03
74,8.74,0.65,5.54,-0.08,0.09,-0.03
75,8.66,0.69,5.55,-0.12,0.06,-0.02
76,8.77,0.65,5.53,-0.12,0.05,-0.00
77,8.86,0.68,5.53,-0.11,0.06,-0.01
78,8.80,0.73,5.51,-0.11,0.07,-0.00
79,8.75,0.70,5.51,-0.12,0.07,-0.00
80,8.79,0.69,5.52,-0.12,0.06,-0.00
81,8.81,0.70,5.49,-0.11,0.06,-0.01
82,8.78,0.71,5.55,-0.11,0.05,-0.02
83,8.76,0.75,5.51,-0.11,0.05,-0.01
84,8.81,0.72,5.49,-0.12,0.06,-0.01
85,8.83,0.70,5.53,-0.11,0.06,-0.02
86,8.79,0.72,5.52,-0.10,0.05,-0.02
87,8.76,0.69,5.53,-0.12,0.05,-0.02
88,8.80,0.70,5.54,-0.12,0.06,-0.01
89,8.83,0.74,5.47,-0.11,0.04,-0.01
90,8.75,0.58,5.39,-0.07,0.06,-0.02
91,8.73,0.73,5.62,-0.12,0.07,-0.01
92,8.79,0.80,5.54,-0.14,0.03,0.00
93,8.91,0.68,5.43,-0.12,0.05,-0.00
94,8.86,0.73,5.55,-0.12,0.06,-0.01
95,8.76,0.73,5.51,-0.10,0.06,-0.02
96,8.72,0.69,5.49,-0.11,0.06,-0.01
97,8.73,0.67,5.56,-0.12,0.06,-0.00
98,8.87,0.69,5.55,-0.13,0.04,-0.00
99,8.92,0.71,5.45,-0.11,0.06,-0.01
100,8.78,0.68,5.51,-0.08,0.08,-0.02
101,8.70,0.68,5.60,-0.11,0.05,-0.02
102,8.79,0.69,5.61,-0.12,0.01,-0.01
103,8.87,0.68,5.53,-0.11,0.02,-0.01
104,8.83,0.68,5.51,-0.11,0.02,-0.00
105,8.80,0.68,5.49,-0.10,0.01,-0.00
