STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.82,1.39,5.39,-0.11,0.06,-0.02
2,8.82,1.43,5.41,-0.11,0.05,-0.02
3,8.81,1.44,5.34,-0.11,0.05,-0.02
4,8.81,1.47,5.33,-0.11,0.05,-0.02
5,8.79,1.44,5.35,-0.11,0.05,-0.02
6,8.79,1.41,5.38,-0.12,0.05,-0.01
7,8.83,1.40,5.41,-0.12,0.06,-0.01
8,8.81,1.38,5.36,-0.11,0.07,-0.01
9,8.80,1.42,5.34,-0.11,0.06,-0.01
10,8.80,1.43,5.36,-0.12,0.05,-0.01
11,8.83,1.41,5.36,-0.12,0.06,-0.01
12,8.85,1.41,5.46,-0.12,0.07,-0.01
13,8.83,1.42,5.23,-0.10,0.05,-0.01
14,8.74,1.39,5.34,-0.08,0.07,-0.02
15,8.72,1.44,5.46,-0.12,0.07,-0.01
16,8.76,1.41,5.42,-0.12,0.03,0.01
17,8.87,1.37,5.37,-0.12,0.05,-0.00
18,8.89,1.42,5.42,-0.11,0.05,-0.02
19,8.78,1.40,5.35,-0.10,0.05,-0.02
20,8.75,1.39,5.35,-0.10,0.06,-0.01
21,8.80,1.41,5.41,-0.12,0.05,-0.01
22,8.85,1.46,5.39,-0.12,0.05,-0.01
23,8.86,1.43,5.32,-0.10,0.06,-0.01
24,8.79,1.41,5.33,-0.10,0.07,-0.02
25,8.77,1.39,5.37,-0.11,0.06,-0.01
26,8.83,1.41,5.39,-0.11,0.06,-0.01
27,8.85,1.39,5.35,-0.10,0.06,-0.01
28,8.81,1.40,5.38,-0.11,0.06,-0.01
29,8.78,1.43,5.40,-0.11,0.06,-0.01
30,8.80,1.42,5.39,-0.12,0.06,-0.01
31,8.83,1.42,5.35,-0.11,0.06,-0.01
32,8.82,1.40,5.38,-0.12,0.06,-0.01
33,8.77,1.42,5.37,-0.11,0.05,-0.01
34,8.79,1.41,5.34,-0.11,0.05,-0.01
35,8.79,1.41,5.36,-0.12,0.05,-0.01
36,8.83,1.42,5.41,-0.11,0.05,-0.01
37,8.82,1.39,5.35,-0.12,0.06,-0.01
38,8.79,1.40,5.37,-0.11,0.07,-0.02
39,8.79,1.41,5.37,-0.10,0.06,-0.01
40,8.81,1.41,5.35,-0.12,0.05,-0.01
41,8.82,1.41,5.40,-0.11,0.06,-0.01
42,8.80,1.41,5.46,-0.12,0.06,-0.01
43,8.82,1.42,5.23,-0.11,0.05,-0.01
44,8.76,1.40,5.35,-0.08,0.07,-0.01
45,8.78,1.48,5.48,-0.12,0.07,-0.02
46,8.80,1.45,5.41,-0.12,0.03,0.00
47,8.83,1.38,5.36,-0.12,0.05,-0.01
48,8.83,1.39,5.41,-0.11,0.05,-0.01
49,8.77,1.44,5.33,-0.10,0.05,-0.01
50,8.76,1.40,5.33,-0.10,0.05,-0.01
51,8.81,1.41,5.43,-0.12,0.05,-0.01
52,8.88,1.42,5.40,-0.12,0.05,-0.01
53,8.86,1.42,5.34,-0.10,0.06,-0.01
54,8.79,1.40,5.36,-0.10,0.07,-0.02
55,8.76,1.40,5.38,-0.11,0.06,-0.01
56,8.82,1.42,5.37,-0.11,0.06,-0.01
57,8.85,1.43,5.37,-0.11,0.06,-0.01
