STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.70,0.98,5.60,-0.11,0.05,-0.02
2,8.66,0.92,5.63,-0.11,0.06,-0.02
3,8.67,0.93,5.65,-0.12,0.06,-0.01
4,8.68,0.92,5.62,-0.12,0.05,-0.00
5,8.73,0.97,5.62,-0.12,0.05,-0.00
6,8.75,0.97,5.61,-0.12,0.05,-0.00
7,8.73,0.94,5.62,-0.13,0.04,-0.01
8,8.74,0.91,5.62,-0.13,0.04,-0.01
9,8.72,0.94,5.60,-0.12,0.03,-0.01
10,8.74,0.93,5.60,-0.11,0.03,-0.01
11,8.72,0.97,5.65,-0.12,0.01,-0.01
12,8.71,0.97,5.65,-0.14,0.00,-0.01
13,8.79,0.93,5.48,-0.12,-0.00,-0.00
14,8.74,0.85,5.41,-0.09,0.03,-0.02
15,8.67,0.95,5.59,-0.11,0.04,-0.01
16,8.71,1.01,5.59,-0.14,-0.01,0.00
17,8.85,0.91,5.50,-0.14,-0.00,0.00
18,8.90,0.88,5.54,-0.12,0.01,-0.01
19,8.78,0.93,5.48,-0.10,0.02,-0.02
20,8.69,0.93,5.43,-0.11,0.02,-0.01
21,8.73,0.93,5.51,-0.13,0.02,-0.00
22,8.88,0.91,5.51,-0.13,0.00,-0.00
23,8.92,0.88,5.38,-0.12,0.02,-0.01
24,8.82,0.86,5.41,-0.08,0.05,-0.02
25,8.70,0.93,5.51,-0.12,0.03,-0.01
26,8.82,0.91,5.43,-0.12,0.01,-0.00
27,8.91,0.90,5.42,-0.12,0.02,-0.01
28,8.88,0.92,5.45,-0.12,0.03,-0.01
29,8.82,0.90,5.40,-0.12,0.02,-0.01
30,8.81,0.90,5.40,-0.13,0.02,-0.00
31,8.86,0.90,5.40,-0.12,0.02,-0.01
32,8.90,0.90,5.39,-0.12,0.02,-0.01
33,8.87,0.91,5.36,-0.12,0.03,-0.01
34,8.86,0.90,5.37,-0.12,0.03,-0.01
35,8.87,0.87,5.37,-0.12,0.03,-0.01
36,8.88,0.88,5.37,-0.12,0.03,-0.01
37,8.88,0.89,5.36,-0.12,0.03,-0.01
38,8.89,0.91,5.38,-0.13,0.03,-0.01
39,8.93,0.90,5.23,-0.12,0.02,-0.00
40,8.83,0.78,5.23,-0.07,0.03,-0.02
41,8.85,0.90,5.41,-0.11,0.04,-0.01
42,8.87,0.94,5.35,-0.13,0.01,-0.00
43,8.98,0.86,5.29,-0.13,0.03,-0.00
44,8.94,0.85,5.30,-0.11,0.05,-0.01
45,8.83,0.91,5.24,-0.11,0.05,-0.01
46,8.80,0.88,5.23,-0.12,0.05,-0.01
47,8.86,0.86,5.30,-0.13,0.05,-0.00
48,9.00,0.86,5.36,-0.12,0.04,-0.01
49,9.00,0.86,5.22,-0.10,0.07,-0.02
50,8.84,0.86,5.29,-0.09,0.08,-0.02
51,8.78,0.87,5.31,-0.12,0.06,-0.01
52,8.95,0.85,5.32,-0.12,0.06,-0.01
53,8.99,0.86,5.32,-0.11,0.07,-0.01
54,8.93,0.90,5.30,-0.10,0.09,-0.02
55,8.81,0.88,5.31,-0.12,0.08,-0.01
56,8.86,0.86,5.34,-0.13,0.08,-0.00
57,8.97,0.86,5.36,-0.12,0.09,-0.01
58,8.94,0.89,5.35,-0.11,0.09,-0.02
59,8.87,0.91,5.32,-0.11,0.10,-0.02
60,8.85,0.88,5.35,-0.10,0.11,-0.02
61,8.86,0.86,5.38,-0.10,0.12,-0.03
62,8.87,0.84,5.40,-0.09,0.13,-0.03
63,8.82,0.91,5.38,-0.10,0.15,-0.02
64,8.83,0.98,5.35,-0.12,0.12,-0.01
65,8.76,0.79,5.30,-0.07,0.14,-0.02
66,8.75,0.88,5.51,-0.08,0.17,-0.02
67,8.67,0.86,5.66,-0.08,0.12,-0.01
68,8.74,0.76,5.63,-0.11,0.07,0.00
69,8.86,0.70,5.63,-0.10,0.06,0.00
70,8.88,1.04,5.54,-0.05,0.08,0.03
71,8.81,1.21,5.41,-0.06,0.08,0.02
72,8.69,1.14,5.52,-0.10,0.09,-0.01
73,8.70,0.95,5.66,-0.12,0.08,-0.01
74,8.85,0.84,5.59,-0.13,0.07,-0.01
75,8.91,0.80,5.45,-0.09,0.10,-0.02
76,8.76,0.89,5.56,-0.07,0.11,-0.04
77,8.69,0.98,5.56,-0.10,0.08,-0.05
78,8.72,1.00,5.58,-0.11,0.08,-0.03
79,8.71,1.00,5.62,-0.10,0.09,-0.01
80,8.68,0.94,5.65,-0.11,0.08,-0.00
81,8.67,0.90,5.61,-0.12,0.07,-0.00
82,8.73,0.89,5.61,-0.11,0.07,-0.00
83,8.77,0.93,5.59,-0.11,0.06,-0.01
84,8.76,0.96,5.57,-0.11,0.06,-0.01
85,8.72,0.90,5.59,-0.10,0.06,-0.02
86,8.67,0.92,5.59,-0.10,0.07,-0.02
87,8.72,0.92,5.56,-0.09,0.07,-0.01
88,8.72,0.99,5.63,-0.06,0.07,-0.00
89,8.73,0.93,5.61,-0.07,0.07,-0.01
90,8.75,0.95,5.57,-0.08,0.08,-0.01
91,8.71,1.02,5.68,-0.10,0.07,-0.01
92,8.71,0.85,5.54,-0.07,0.07,-0.01
93,8.69,0.97,5.64,-0.07,0.10,-0.02
94,8.66,1.09,5.77,-0.10,0.07,-0.01
95,8.71,1.00,5.58,-0.11,0.04,-0.00
96,8.78,0.94,5.65,-0.12,0.06,-0.01
97,8.69,1.00,5.63,-0.10,0.06,-0.02
98,8.66,1.00,5.58,-0.09,0.06,-0.02
99,8.62,0.98,5.64,-0.10,0.08,-0.01
100,8.71,1.00,5.71,-0.12,0.06,-0.01
101,8.76,0.98,5.67,-0.11,0.05,-0.01
102,8.73,0.93,5.55,-0.10,0.07,-0.02
103,8.61,0.98,5.65,-0.08,0.08,-0.02
104,8.62,1.00,5.64,-0.10,0.06,-0.01
105,8.71,1.00,5.66,-0.10,0.06,-0.01
106,8.71,0.99,5.66,-0.10,0.07,-0.01
107,8.69,0.99,5.66,-0.11,0.06,-0.01
108,8.65,1.00,5.64,-0.11,0.06,-0.01
109,8.68,1.01,5.66,-0.11,0.06,-0.01
110,8.67,0.99,5.67,-0.11,0.06,-0.02
111,8.67,1.01,5.70,-0.11,0.06,-0.02
112,8.68,1.01,5.65,-0.11,0.06,-0.01
113,8.71,1.01,5.62,-0.11,0.06,-0.01
114,8.67,1.02,5.66,-0.11,0.06,-0.02
115,8.67,1.01,5.68,-0.11,0.05,-0.02
116,8.68,0.99,5.64,-0.12,0.05,-0.02
117,8.69,0.99,5.66,-0.12,0.05,-0.01
118,8.67,0.99,5.70,-0.11,0.05,-0.02
119,8.66,0.99,5.66,-0.12,0.05,-0.01
120,8.67,1.02,5.65,-0.13,0.05,-0.01
121,8.69,1.07,5.73,-0.15,0.03,-0.01
122,8.73,0.91,5.50,-0.12,0.03,-0.01
123,8.64,1.00,5.67,-0.12,0.06,-0.01
124,8.68,1.08,5.76,-0.16,0.03,-0.00
125,8.73,0.98,5.65,-0.17,-0.00,-0.00
126,8.78,0.91,5.71,-0.17,0.00,-0.01
127,8.71,0.95,5.65,-0.15,-0.00,-0.01
128,8.68,1.00,5.56,-0.13,-0.01,-0.01
129,8.67,0.94,5.54,-0.13,0.02,-0.01
130,8.73,0.95,5.60,-0.14,0.01,0.00
131,8.82,0.95,5.62,-0.14,0.00,-0.00
132,8.82,0.91,5.47,-0.14,0.01,-0.01
133,8.73,0.89,5.60,-0.12,0.02,-0.02
134,8.70,0.90,5.57,-0.13,0.00,-0.02
135,8.80,0.93,5.49,-0.13,0.00,-0.01
136,8.82,0.92,5.48,-0.12,0.03,-0.02
137,8.76,0.94,5.55,-0.12,0.02,-0.01
138,8.75,0.91,5.51,-0.13,0.02,-0.01
139,8.80,0.92,5.51,-0.12,0.02,-0.00
140,8.82,0.91,5.50,-0.11,0.02,-0.00
141,8.83,0.92,5.47,-0.13,0.01,-0.01
142,8.82,0.94,5.40,-0.13,0.01,-0.01
143,8.82,0.92,5.42,-0.14,0.01,-0.01
144,8.85,0.89,5.44,-0.13,0.02,-0.01
145,8.82,0.89,5.48,-0.12,0.02,-0.02
146,8.82,0.88,5.44,-0.11,0.02,-0.01
147,8.83,0.88,5.47,-0.12,0.03,-0.01
148,8.81,0.90,5.40,-0.12,0.02,-0.01
149,8.85,0.93,5.41,-0.14,0.00,-0.00
150,8.86,0.77,5.27,-0.11,0.01,-0.01
151,8.89,0.91,5.35,-0.11,0.03,-0.02
152,8.84,0.98,5.49,-0.13,0.00,-0.02
153,8.89,0.87,5.39,-0.13,0.01,-0.01
154,8.95,0.79,5.44,-0.10,0.03,-0.01
155,8.84,0.91,5.36,-0.09,0.03,-0.01
156,8.78,0.94,5.29,-0.09,0.01,-0.01
157,8.84,0.90,5.30,-0.11,0.02,-0.00
158,8.96,0.93,5.36,-0.11,0.03,0.00
159,9.01,0.93,5.23,-0.11,0.01,-0.00
160,8.95,0.80,5.25,-0.11,0.03,-0.02
161,8.82,0.86,5.35,-0.11,0.04,-0.02
162,8.83,0.88,5.32,-0.12,0.03,-0.01
163,8.94,0.91,5.31,-0.13,0.04,-0.01
164,8.94,0.93,5.27,-0.12,0.06,-0.02
165,8.87,0.94,5.34,-0.12,0.05,-0.01
166,8.84,0.89,5.28,-0.13,0.05,0.00
167,8.94,0.88,5.29,-0.13,0.04,-0.00
168,8.96,0.90,5.26,-0.12,0.04,-0.01
169,8.93,0.88,5.25,-0.11,0.05,-0.02
170,8.89,0.87,5.24,-0.12,0.05,-0.01
171,8.89,0.85,5.23,-0.12,0.06,-0.02
172,8.89,0.86,5.27,-0.11,0.06,-0.02
173,8.89,0.87,5.28,-0.11,0.06,-0.01
174,8.91,0.84,5.29,-0.11,0.06,-0.01
175,8.92,0.89,5.34,-0.12,0.06,-0.01
176,8.96,0.89,5.14,-0.12,0.04,-0.00
177,8.83,0.78,5.22,-0.07,0.07,-0.02
178,8.87,0.91,5.35,-0.11,0.07,-0.01
179,8.90,0.91,5.33,-0.12,0.04,0.00
180,9.01,0.84,5.26,-0.13,0.07,-0.00
181,8.98,0.85,5.30,-0.11,0.08,-0.02
182,8.85,0.91,5.28,-0.10,0.08,-0.02
183,8.83,0.89,5.26,-0.11,0.07,-0.01
184,8.90,0.85,5.34,-0.11,0.08,-0.01
185,8.97,0.86,5.35,-0.11,0.09,-0.01
186,8.98,0.89,5.25,-0.10,0.10,-0.01
187,8.87,0.87,5.18,-0.08,0.15,-0.02
188,8.78,0.88,5.29,-0.10,0.16,-0.02
189,8.81,0.90,5.35,-0.11,0.16,-0.02
190,8.87,0.91,5.46,-0.10,0.15,-0.01
191,8.85,0.90,5.51,-0.10,0.14,-0.01
192,8.81,0.88,5.53,-0.10,0.14,-0.01
193,8.81,0.89,5.54,-0.10,0.13,-0.01
194,8.81,0.90,5.49,-0.09,0.12,-0.02
195,8.78,0.91,5.54,-0.10,0.11,-0.02
196,8.77,0.92,5.55,-0.11,0.09,-0.02
197,8.78,0.90,5.59,-0.10,0.09,-0.01
198,8.79,0.91,5.54,-0.10,0.09,-0.02
199,8.77,0.92,5.57,-0.09,0.09,-0.02
200,8.72,0.93,5.56,-0.09,0.08,-0.01
