STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.86,0.56,5.37,-0.11,0.01,-0.01
2,8.86,0.60,5.41,-0.11,0.01,-0.01
3,8.87,0.57,5.38,-0.11,0.01,-0.01
4,8.90,0.57,5.41,-0.12,0.01,-0.01
5,8.88,0.58,5.44,-0.12,0.01,-0.01
6,8.94,0.58,5.24,-0.11,-0.00,-0.00
7,8.87,0.55,5.24,-0.06,0.03,-0.01
8,8.86,0.63,5.47,-0.12,0.02,-0.01
9,8.91,0.64,5.38,-0.13,-0.03,0.01
10,9.06,0.52,5.30,-0.12,-0.00,-0.00
11,9.00,0.58,5.30,-0.11,0.01,-0.01
12,8.87,0.60,5.28,-0.09,0.00,-0.01
13,8.92,0.54,5.22,-0.11,0.00,-0.01
14,8.98,0.55,5.30,-0.12,0.02,-0.01
15,9.04,0.55,5.23,-0.12,0.00,-0.01
16,9.01,0.53,5.17,-0.10,0.03,-0.02
17,8.94,0.55,5.20,-0.09,0.04,-0.01
18,8.92,0.58,5.21,-0.11,0.03,-0.01
19,9.03,0.56,5.18,-0.12,0.02,-0.01
20,9.05,0.57,5.21,-0.11,0.03,-0.01
21,8.97,0.56,5.20,-0.11,0.04,-0.01
22,8.96,0.58,5.19,-0.11,0.04,-0.01
23,9.00,0.57,5.21,-0.12,0.02,-0.00
24,9.05,0.57,5.17,-0.11,0.02,-0.01
25,9.06,0.56,5.16,-0.11,0.02,-0.02
26,9.00,0.58,5.10,-0.11,0.04,-0.02
27,8.97,0.57,5.18,-0.11,0.03,-0.01
28,9.01,0.55,5.16,-0.12,0.02,-0.02
29,9.04,0.57,5.15,-0.11,0.04,-0.02
30,8.99,0.59,5.19,-0.13,0.04,-0.01
31,9.05,0.54,4.87,-0.11,0.03,-0.00
32,8.93,0.48,4.98,-0.08,0.06,-0.02
33,8.94,0.61,5.19,-0.13,0.05,-0.01
34,9.04,0.57,5.10,-0.14,0.02,0.00
35,9.18,0.52,5.11,-0.12,0.06,-0.01
36,9.03,0.58,5.12,-0.10,0.07,-0.02
37,8.93,0.57,5.10,-0.11,0.07,-0.01
38,8.95,0.55,5.13,-0.13,0.06,-0.01
39,9.09,0.53,5.19,-0.12,0.07,-0.01
40,9.10,0.57,5.09,-0.10,0.06,-0.01
41,9.03,0.52,5.08,-0.10,0.10,-0.02
42,8.95,0.54,5.12,-0.11,0.09,-0.01
43,8.95,0.54,5.20,-0.11,0.07,-0.01
44,9.07,0.54,5.20,-0.11,0.08,-0.01
45,9.07,0.58,5.20,-0.10,0.09,-0.01
46,8.98,0.58,5.21,-0.11,0.10,-0.02
47,8.95,0.55,5.18,-0.12,0.09,-0.01
48,8.96,0.55,5.19,-0.13,0.10,-0.01
49,8.99,0.57,5.20,-0.12,0.09,-0.02
50,8.99,0.57,5.17,-0.12,0.11,-0.02
51,8.94,0.57,5.19,-0.11,0.13,-0.02
52,8.92,0.59,5.25,-0.11,0.11,-0.02
53,8.96,0.54,5.23,-0.11,0.12,-0.02
54,8.99,0.56,5.25,-0.11,0.13,-0.02
55,8.94,0.61,5.38,-0.13,0.14,-0.02
56,8.93,0.51,5.15,-0.09,0.14,-0.01
57,8.88,0.56,5.31,-0.06,0.16,-0.02
58,8.81,0.63,5.53,-0.11,0.14,-0.01
59,8.86,0.60,5.47,-0.13,0.06,0.01
60,9.02,0.53,5.43,-0.12,0.08,0.00
61,8.94,0.61,5.43,-0.10,0.08,-0.01
62,8.81,0.60,5.39,-0.09,0.07,-0.02
63,8.82,0.53,5.34,-0.10,0.08,-0.01
64,8.85,0.56,5.47,-0.12,0.07,-0.01
65,8.92,0.56,5.42,-0.10,0.04,-0.01
66,8.91,0.53,5.35,-0.10,0.07,-0.02
67,8.83,0.54,5.42,-0.08,0.09,-0.01
68,8.80,0.58,5.45,-0.11,0.06,-0.02
69,8.92,0.59,5.40,-0.10,0.07,-0.01
70,8.90,0.59,5.41,-0.10,0.08,-0.02
71,8.84,0.62,5.44,-0.10,0.07,-0.02
72,8.81,0.57,5.44,-0.11,0.07,-0.01
73,8.84,0.59,5.44,-0.11,0.07,-0.01
74,8.88,0.60,5.45,-0.11,0.07,-0.02
75,8.86,0.61,5.46,-0.11,0.06,-0.02
76,8.84,0.61,5.43,-0.11,0.06,-0.01
77,8.85,0.60,5.44,-0.12,0.07,-0.02
78,8.87,0.57,5.45,-0.10,0.07,-0.02
79,8.81,0.57,5.46,-0.10,0.07,-0.02
80,8.82,0.59,5.47,-0.12,0.06,-0.01
81,8.83,0.61,5.52,-0.12,0.07,-0.01
82,8.86,0.63,5.39,-0.11,0.05,-0.01
83,8.78,0.52,5.33,-0.06,0.07,-0.02
84,8.78,0.65,5.58,-0.12,0.08,-0.01
85,8.82,0.65,5.57,-0.14,0.02,0.00
86,8.94,0.54,5.38,-0.11,0.04,-0.00
87,8.88,0.61,5.47,-0.11,0.06,-0.01
88,8.80,0.66,5.43,-0.10,0.04,-0.01
89,8.81,0.55,5.42,-0.11,0.05,-0.01
90,8.85,0.58,5.50,-0.12,0.05,-0.01
91,8.92,0.59,5.47,-0.11,0.05,-0.01
92,8.89,0.58,5.40,-0.11,0.06,-0.01
93,8.81,0.60,5.44,-0.09,0.08,-0.01
94,8.78,0.60,5.47,-0.11,0.06,-0.02
95,8.86,0.58,5.45,-0.12,0.06,-0.01
96,8.90,0.61,5.46,-0.11,0.06,-0.01
97,8.82,0.62,5.47,-0.11,0.06,-0.01
98,8.79,0.59,5.45,-0.12,0.06,-0.01
99,8.80,0.61,5.47,-0.12,0.06,-0.01
100,8.88,0.61,5.46,-0.11,0.05,-0.01
101,8.83,0.61,5.47,-0.11,0.05,-0.01
102,8.83,0.59,5.46,-0.12,0.05,-0.01
103,8.83,0.58,5.46,-0.12,0.06,-0.01
104,8.85,0.59,5.46,-0.11,0.06,-0.01
105,8.84,0.59,5.47,-0.11,0.05,-0.02
106,8.84,0.58,5.46,-0.12,0.06,-0.01
107,8.85,0.58,5.43,-0.11,0.06,-0.01
108,8.83,0.64,5.48,-0.13,0.04,-0.01
109,8.81,0.47,5.28,-0.09,0.06,-0.01
110,8.81,0.60,5.49,-0.10,0.08,-0.01
111,8.80,0.69,5.58,-0.13,0.03,-0.00
112,8.87,0.59,5.39,-0.12,0.03,-0.00
113,8.90,0.56,5.49,-0.12,0.06,-0.01
114,8.82,0.63,5.45,-0.10,0.05,-0.01
115,8.79,0.60,5.39,-0.10,0.05,-0.02
116,8.76,0.57,5.48,-0.12,0.06,-0.01
117,8.89,0.60,5.51,-0.12,0.04,-0.01
118,8.91,0.61,5.42,-0.11,0.05,-0.01
119,8.85,0.57,5.40,-0.09,0.08,-0.02
120,8.76,0.57,5.52,-0.12,0.06,-0.02
121,8.86,0.59,5.43,-0.12,0.05,-0.01
122,8.87,0.60,5.44,-0.11,0.06,-0.01
123,8.86,0.61,5.44,-0.11,0.06,-0.01
124,8.80,0.58,5.45,-0.12,0.05,-0.01
125,8.85,0.56,5.46,-0.12,0.05,-0.01
126,8.88,0.58,5.47,-0.11,0.04,-0.02
127,8.85,0.60,5.46,-0.12,0.04,-0.02
128,8.84,0.59,5.47,-0.12,0.04,-0.01
129,8.84,0.58,5.43,-0.12,0.04,-0.01
