STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.38,1.36,4.14,-0.11,0.05,-0.01
2,9.33,1.32,4.13,-0.11,0.05,-0.01
3,9.46,1.29,4.18,-0.11,0.05,-0.00
4,9.52,1.36,4.20,-0.11,0.05,-0.01
5,9.49,1.33,4.12,-0.11,0.05,-0.01
6,9.40,1.27,4.14,-0.11,0.07,-0.02
7,9.42,1.28,4.12,-0.10,0.06,-0.01
8,9.40,1.33,4.17,-0.12,0.06,-0.02
9,9.50,1.33,4.18,-0.11,0.06,-0.01
10,9.49,1.33,4.19,-0.11,0.06,-0.01
11,9.41,1.33,4.14,-0.11,0.06,-0.01
12,9.39,1.29,4.16,-0.11,0.06,-0.01
13,9.46,1.32,4.17,-0.11,0.06,-0.01
14,9.48,1.30,4.17,-0.11,0.05,-0.01
15,9.46,1.32,4.17,-0.12,0.05,-0.01
16,9.44,1.32,4.17,-0.11,0.06,-0.01
17,9.42,1.33,4.18,-0.11,0.05,-0.02
18,9.40,1.34,4.19,-0.11,0.05,-0.01
19,9.41,1.32,4.19,-0.12,0.05,-0.01
20,9.47,1.34,4.17,-0.12,0.05,-0.01
21,9.48,1.30,4.14,-0.10,0.06,-0.01
22,9.44,1.32,4.13,-0.10,0.06,-0.02
23,9.41,1.33,4.14,-0.11,0.06,-0.02
24,9.44,1.27,4.16,-0.12,0.06,-0.01
25,9.49,1.29,4.17,-0.11,0.06,-0.01
26,9.44,1.35,4.21,-0.11,0.06,-0.02
27,9.40,1.39,4.19,-0.13,0.03,-0.01
28,9.43,1.14,4.05,-0.10,0.06,-0.00
29,9.46,1.34,4.22,-0.10,0.07,-0.02
30,9.40,1.39,4.18,-0.10,0.05,0.00
31,9.47,1.33,4.13,-0.13,0.05,-0.00
32,9.55,1.27,4.18,-0.11,0.05,-0.02
33,9.45,1.35,4.14,-0.10,0.06,-0.02
34,9.30,1.34,4.13,-0.11,0.06,-0.02
35,9.39,1.31,4.14,-0.11,0.05,-0.01
36,9.52,1.32,4.23,-0.12,0.05,-0.01
37,9.50,1.33,4.15,-0.11,0.05,-0.01
38,9.42,1.26,4.16,-0.11,0.08,-0.02
39,9.40,1.30,4.13,-0.09,0.06,-0.01
40,9.38,1.30,4.16,-0.12,0.06,-0.02
41,9.48,1.33,4.17,-0.10,0.06,-0.01
42,9.50,1.34,4.18,-0.11,0.07,-0.01
43,9.43,1.34,4.18,-0.10,0.07,-0.02
44,9.36,1.27,4.16,-0.11,0.06,-0.02
45,9.39,1.31,4.18,-0.12,0.05,-0.01
46,9.46,1.34,4.17,-0.12,0.05,-0.01
47,9.48,1.32,4.18,-0.11,0.05,-0.01
48,9.46,1.33,4.17,-0.11,0.05,-0.01
49,9.46,1.33,4.14,-0.11,0.05,-0.02
50,9.44,1.33,4.15,-0.11,0.06,-0.02
51,9.43,1.32,4.16,-0.11,0.06,-0.02
52,9.45,1.33,4.18,-0.12,0.06,-0.01
53,9.46,1.32,4.19,-0.11,0.06,-0.01
54,9.46,1.33,4.15,-0.11,0.07,-0.02
55,9.41,1.35,4.15,-0.11,0.07,-0.02
56,9.42,1.34,4.18,-0.11,0.06,-0.01
57,9.47,1.33,4.17,-0.11,0.05,-0.02
58,9.43,1.36,4.23,-0.12,0.06,-0.02
59,9.42,1.39,4.08,-0.11,0.04,-0.01
60,9.39,1.21,4.06,-0.08,0.06,-0.02
61,9.36,1.39,4.22,-0.11,0.05,-0.01
62,9.46,1.36,4.19,-0.11,0.04,0.01
63,9.52,1.32,4.18,-0.12,0.05,-0.01
64,9.55,1.29,4.18,-0.10,0.04,-0.02
65,9.38,1.34,4.11,-0.11,0.05,-0.02
66,9.35,1.34,4.10,-0.11,0.05,-0.01
67,9.49,1.30,4.17,-0.11,0.05,-0.01
68,9.51,1.35,4.22,-0.11,0.05,-0.01
69,9.50,1.36,4.13,-0.11,0.06,-0.01
70,9.41,1.30,4.17,-0.11,0.08,-0.02
71,9.37,1.31,4.14,-0.11,0.06,-0.01
72,9.34,1.34,4.20,-0.11,0.06,-0.02
73,9.46,1.32,4.18,-0.11,0.05,-0.01
74,9.49,1.34,4.18,-0.11,0.06,-0.01
75,9.46,1.32,4.18,-0.11,0.06,-0.01
76,9.39,1.32,4.17,-0.11,0.06,-0.01
77,9.45,1.32,4.18,-0.12,0.05,-0.01
78,9.49,1.32,4.16,-0.12,0.06,-0.01
79,9.47,1.34,4.19,-0.11,0.06,-0.01
80,9.42,1.33,4.15,-0.11,0.06,-0.01
81,9.44,1.33,4.17,-0.12,0.05,-0.01
82,9.44,1.32,4.19,-0.11,0.06,-0.02
83,9.44,1.34,4.17,-0.11,0.06,-0.02
