STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.70,1.01,5.61,-0.11,0.06,-0.01
2,8.71,1.00,5.61,-0.11,0.06,-0.01
3,8.68,1.02,5.62,-0.11,0.05,-0.01
4,8.68,1.03,5.62,-0.11,0.05,-0.01
5,8.71,1.04,5.65,-0.12,0.06,-0.01
6,8.69,1.02,5.59,-0.11,0.06,-0.01
7,8.70,1.03,5.63,-0.11,0.07,-0.01
8,8.69,1.02,5.63,-0.11,0.06,-0.02
9,8.71,1.01,5.62,-0.11,0.05,-0.02
10,8.69,1.04,5.61,-0.11,0.06,-0.02
11,8.70,1.12,5.67,-0.13,0.04,-0.02
12,8.67,0.90,5.43,-0.09,0.06,-0.01
13,8.64,1.04,5.70,-0.11,0.08,-0.02
14,8.67,1.13,5.68,-0.13,0.04,0.00
15,8.72,1.02,5.56,-0.12,0.04,0.00
16,8.77,1.00,5.66,-0.12,0.05,-0.01
17,8.70,1.05,5.61,-0.10,0.05,-0.02
18,8.63,1.04,5.60,-0.10,0.05,-0.01
19,8.63,1.02,5.64,-0.12,0.06,-0.01
20,8.77,1.03,5.63,-0.12,0.04,-0.00
21,8.79,1.03,5.61,-0.11,0.04,-0.01
22,8.70,1.02,5.59,-0.11,0.06,-0.02
23,8.60,1.00,5.64,-0.10,0.07,-0.01
24,8.66,1.05,5.60,-0.12,0.05,-0.01
25,8.79,1.03,5.63,-0.12,0.05,-0.01
26,8.77,1.02,5.63,-0.11,0.06,-0.01
27,8.70,1.02,5.63,-0.11,0.06,-0.01
28,8.65,1.02,5.63,-0.12,0.06,-0.01
29,8.66,1.05,5.66,-0.13,0.05,-0.01
30,8.77,1.05,5.67,-0.13,0.03,-0.01
31,8.75,1.04,5.68,-0.13,0.03,-0.01
32,8.71,1.04,5.56,-0.13,0.03,-0.01
33,8.67,1.02,5.60,-0.13,0.02,-0.01
34,8.72,1.00,5.63,-0.13,0.01,-0.02
