STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.50,1.60,3.78,-0.09,0.04,0.00
2,9.47,1.55,3.94,-0.08,0.07,-0.01
3,9.50,1.70,4.03,-0.11,0.04,0.00
4,9.53,1.61,3.88,-0.13,0.05,0.01
5,9.59,1.55,3.96,-0.12,0.05,-0.01
6,9.56,1.58,3.90,-0.10,0.05,-0.02
7,9.47,1.56,3.90,-0.11,0.05,-0.01
8,9.44,1.57,3.91,-0.11,0.06,-0.01
9,9.50,1.58,3.97,-0.11,0.05,-0.01
10,9.62,1.59,3.95,-0.11,0.05,-0.01
11,9.58,1.53,3.88,-0.11,0.08,-0.02
12,9.43,1.58,3.91,-0.09,0.06,-0.02
13,9.42,1.58,3.90,-0.12,0.06,-0.01
14,9.53,1.58,3.94,-0.11,0.05,-0.02
15,9.56,1.59,3.93,-0.11,0.06,-0.02
16,9.48,1.62,3.96,-0.11,0.06,-0.01
17,9.43,1.60,3.92,-0.11,0.06,-0.01
18,9.48,1.58,3.90,-0.12,0.05,-0.01
19,9.56,1.56,3.93,-0.10,0.06,-0.01
20,9.53,1.60,3.92,-0.10,0.05,-0.01
21,9.52,1.63,3.91,-0.10,0.05,-0.02
22,9.50,1.60,3.92,-0.11,0.05,-0.02
23,9.48,1.59,3.95,-0.12,0.05,-0.02
24,9.50,1.59,3.95,-0.11,0.06,-0.01
25,9.49,1.59,3.91,-0.11,0.06,-0.01
26,9.52,1.62,3.92,-0.11,0.07,-0.01
27,9.51,1.56,3.94,-0.12,0.06,-0.01
28,9.50,1.56,3.89,-0.12,0.06,-0.01
29,9.50,1.60,3.94,-0.11,0.06,-0.01
30,9.49,1.67,3.85,-0.11,0.04,-0.01
31,9.48,1.48,3.81,-0.08,0.06,-0.01
32,9.45,1.67,4.03,-0.12,0.06,-0.02
33,9.53,1.62,3.88,-0.12,0.05,0.01
34,9.57,1.56,3.92,-0.13,0.06,-0.01
35,9.54,1.55,3.93,-0.10,0.05,-0.01
36,9.48,1.59,3.90,-0.11,0.06,-0.01
37,9.41,1.57,3.88,-0.11,0.05,-0.01
38,9.48,1.55,3.95,-0.11,0.05,-0.01
39,9.59,1.59,3.97,-0.11,0.05,-0.01
40,9.59,1.55,3.88,-0.10,0.07,-0.01
41,9.45,1.61,3.95,-0.10,0.07,-0.02
42,9.44,1.58,3.89,-0.11,0.06,-0.01
43,9.54,1.57,3.91,-0.11,0.05,-0.02
44,9.57,1.56,3.92,-0.10,0.06,-0.01
45,9.54,1.61,3.93,-0.11,0.06,-0.01
46,9.47,1.60,3.88,-0.11,0.06,-0.01
47,9.48,1.57,3.91,-0.12,0.06,-0.01
48,9.50,1.55,3.90,-0.11,0.05,-0.01
49,9.52,1.59,3.90,-0.09,0.04,-0.02
50,9.54,1.61,3.92,-0.09,0.05,-0.02
51,9.51,1.60,3.91,-0.11,0.05,-0.02
52,9.48,1.60,3.90,-0.11,0.05,-0.02
53,9.47,1.59,3.93,-0.11,0.06,-0.02
54,9.52,1.60,3.91,-0.11,0.06,-0.01
55,9.50,1.58,3.89,-0.11,0.06,-0.01
56,9.49,1.58,3.89,-0.11,0.06,-0.01
57,9.50,1.58,3.94,-0.11,0.05,-0.01
58,9.52,1.60,3.90,-0.11,0.06,-0.02
59,9.53,1.61,3.89,-0.11,0.06,-0.01
60,9.50,1.68,3.90,-0.12,0.04,-0.01
61,9.47,1.45,3.75,-0.08,0.06,-0.01
62,9.42,1.67,4.03,-0.12,0.06,-0.02
63,9.52,1.67,3.87,-0.12,0.04,0.01
64,9.61,1.56,3.93,-0.13,0.06,-0.01
65,9.59,1.58,3.96,-0.10,0.05,-0.02
66,9.47,1.61,3.85,-0.11,0.05,-0.01
67,9.39,1.60,3.86,-0.11,0.05,-0.01
68,9.47,1.56,3.95,-0.11,0.05,-0.01
69,9.61,1.60,3.96,-0.12,0.04,-0.01
70,9.61,1.58,3.90,-0.10,0.06,-0.01
71,9.44,1.60,3.94,-0.10,0.07,-0.02
72,9.43,1.58,3.86,-0.10,0.05,-0.01
73,9.50,1.61,3.95,-0.12,0.05,-0.02
74,9.58,1.57,3.90,-0.10,0.06,-0.01
75,9.55,1.58,3.92,-0.11,0.06,-0.01
76,9.46,1.60,3.89,-0.11,0.06,-0.01
77,9.49,1.59,3.89,-0.10,0.05,-0.01
78,9.52,1.59,3.91,-0.10,0.05,-0.02
79,9.54,1.58,3.93,-0.10,0.06,-0.02
80,9.48,1.60,3.89,-0.11,0.05,-0.01
81,9.45,1.62,3.90,-0.12,0.06,-0.01
82,9.51,1.62,3.93,-0.10,0.05,-0.01
83,9.57,1.61,3.91,-0.11,0.06,-0.01
84,9.50,1.64,3.88,-0.12,0.06,-0.01
85,9.50,1.62,3.86,-0.13,0.07,-0.01
86,9.50,1.60,3.88,-0.12,0.07,-0.01
87,9.50,1.56,3.93,-0.12,0.06,-0.01
88,9.52,1.56,3.93,-0.11,0.06,-0.01
89,9.55,1.59,3.90,-0.11,0.06,-0.02
90,9.48,1.63,3.97,-0.12,0.05,-0.03
91,9.49,1.48,3.78,-0.09,0.06,-0.00
92,9.44,1.58,4.02,-0.09,0.07,-0.03
93,9.49,1.73,3.96,-0.10,0.04,-0.00
94,9.50,1.58,3.89,-0.14,0.05,0.01
95,9.60,1.54,3.97,-0.11,0.04,-0.01
96,9.56,1.61,3.86,-0.10,0.05,-0.01
97,9.43,1.62,3.88,-0.11,0.05,-0.01
98,9.42,1.58,3.89,-0.11,0.05,-0.01
99,9.55,1.58,3.96,-0.11,0.04,-0.01
100,9.62,1.59,3.90,-0.11,0.05,-0.01
101,9.48,1.56,3.86,-0.11,0.07,-0.02
102,9.42,1.61,3.87,-0.09,0.05,-0.01
103,9.49,1.57,3.92,-0.13,0.06,-0.01
104,9.58,1.59,3.93,-0.10,0.05,-0.01
105,9.58,1.59,3.93,-0.11,0.06,-0.01
106,9.48,1.62,3.93,-0.11,0.06,-0.01
107,9.42,1.58,3.91,-0.12,0.06,-0.01
108,9.50,1.57,3.94,-0.11,0.06,-0.01
109,9.57,1.60,3.90,-0.11,0.06,-0.01
110,9.50,1.61,3.89,-0.12,0.05,-0.01
111,9.49,1.61,3.91,-0.12,0.06,-0.01
112,9.51,1.59,3.93,-0.12,0.06,-0.01
113,9.49,1.58,3.91,-0.12,0.06,-0.01
114,9.51,1.59,3.92,-0.12,0.06,-0.01
115,9.56,1.54,3.91,-0.11,0.06,-0.01
116,9.52,1.58,3.95,-0.11,0.06,-0.02
117,9.47,1.59,3.93,-0.10,0.06,-0.02
118,9.49,1.57,3.91,-0.11,0.06,-0.02
119,9.50,1.58,3.95,-0.11,0.06,-0.02
120,9.49,1.59,4.01,-0.12,0.05,-0.02
121,9.52,1.58,3.79,-0.09,0.05,0.00
122,9.43,1.55,3.95,-0.09,0.07,-0.02
123,9.47,1.71,4.03,-0.11,0.04,-0.00
124,9.56,1.59,3.89,-0.13,0.05,0.01
125,9.59,1.54,3.97,-0.12,0.05,-0.01
126,9.53,1.60,3.93,-0.10,0.05,-0.01
127,9.44,1.59,3.87,-0.11,0.05,-0.01
128,9.43,1.57,3.89,-0.11,0.06,-0.01
129,9.53,1.57,3.97,-0.11,0.05,-0.01
130,9.63,1.59,3.96,-0.11,0.05,-0.01
131,9.54,1.52,3.87,-0.11,0.07,-0.02
132,9.45,1.60,3.91,-0.09,0.06,-0.01
133,9.47,1.57,3.90,-0.12,0.06,-0.01
134,9.53,1.57,3.91,-0.11,0.05,-0.02
135,9.55,1.58,3.93,-0.11,0.06,-0.01
136,9.48,1.59,3.91,-0.11,0.06,-0.02
137,9.50,1.59,3.88,-0.11,0.06,-0.01
138,9.51,1.57,3.92,-0.12,0.06,-0.02
139,9.52,1.59,3.91,-0.11,0.06,-0.02
140,9.50,1.59,3.91,-0.11,0.05,-0.01
141,9.50,1.59,3.90,-0.11,0.05,-0.01
142,9.53,1.58,3.90,-0.11,0.05,-0.01
143,9.50,1.59,3.92,-0.11,0.06,-0.02
144,9.49,1.62,3.90,-0.11,0.06,-0.01
145,9.50,1.59,3.89,-0.12,0.06,-0.01
146,9.48,1.56,3.91,-0.11,0.06,-0.01
147,9.51,1.58,3.91,-0.10,0.06,-0.01
148,9.53,1.59,3.89,-0.11,0.06,-0.02
149,9.51,1.61,3.92,-0.12,0.06,-0.02
150,9.48,1.60,3.98,-0.13,0.05,-0.02
151,9.50,1.48,3.77,-0.08,0.05,0.00
152,9.47,1.59,3.96,-0.09,0.06,-0.03
153,9.45,1.71,3.96,-0.10,0.04,-0.00
154,9.55,1.60,3.90,-0.14,0.05,0.01
155,9.59,1.58,3.97,-0.11,0.05,-0.01
156,9.51,1.60,3.87,-0.10,0.05,-0.01
157,9.41,1.62,3.87,-0.12,0.05,-0.01
158,9.43,1.56,3.92,-0.11,0.06,-0.01
159,9.56,1.58,3.96,-0.11,0.04,-0.01
160,9.62,1.60,3.90,-0.11,0.05,-0.01
161,9.48,1.54,3.88,-0.12,0.08,-0.02
162,9.42,1.60,3.87,-0.09,0.05,-0.01
163,9.50,1.59,3.92,-0.12,0.06,-0.02
164,9.56,1.56,3.91,-0.10,0.05,-0.01
165,9.58,1.58,3.92,-0.11,0.06,-0.01
166,9.50,1.62,3.91,-0.11,0.06,-0.02
167,9.44,1.62,3.90,-0.12,0.06,-0.01
168,9.51,1.57,3.93,-0.12,0.06,-0.01
169,9.55,1.58,3.93,-0.12,0.06,-0.01
170,9.52,1.60,3.89,-0.12,0.06,-0.01
171,9.50,1.58,3.89,-0.11,0.06,-0.01
172,9.52,1.59,3.91,-0.11,0.05,-0.02
173,9.50,1.59,3.94,-0.11,0.06,-0.02
174,9.47,1.61,3.91,-0.11,0.06,-0.02
175,9.48,1.59,3.88,-0.12,0.06,-0.01
176,9.53,1.58,3.92,-0.11,0.06,-0.01
177,9.52,1.56,3.92,-0.10,0.06,-0.01
178,9.48,1.59,3.90,-0.11,0.06,-0.01
179,9.48,1.60,3.93,-0.12,0.06,-0.01
180,9.50,1.60,3.95,-0.12,0.06,-0.02
181,9.53,1.65,3.82,-0.10,0.04,-0.00
182,9.50,1.52,3.85,-0.08,0.07,-0.02
183,9.44,1.68,4.05,-0.12,0.05,-0.01
184,9.50,1.62,3.88,-0.13,0.05,0.01
185,9.56,1.57,3.96,-0.13,0.05,-0.01
186,9.55,1.61,3.92,-0.11,0.04,-0.02
187,9.41,1.62,3.88,-0.12,0.05,-0.00
188,9.44,1.57,3.87,-0.11,0.05,0.00
189,9.60,1.55,3.95,-0.11,0.05,-0.01
190,9.67,1.55,3.93,-0.11,0.06,-0.02
191,9.51,1.56,3.85,-0.10,0.08,-0.02
192,9.39,1.61,3.94,-0.10,0.06,-0.03
193,9.44,1.58,3.88,-0.11,0.06,-0.02
194,9.53,1.57,3.98,-0.11,0.05,-0.02
195,9.56,1.59,3.92,-0.10,0.06,-0.01
196,9.47,1.62,3.91,-0.11,0.06,-0.01
197,9.46,1.60,3.89,-0.11,0.06,-0.00
198,9.48,1.58,3.92,-0.12,0.06,-0.01
199,9.53,1.58,3.92,-0.11,0.05,-0.01
200,9.51,1.62,3.93,-0.11,0.05,-0.01
