STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.90,0.74,5.32,-0.11,0.01,-0.01
2,8.91,0.72,5.30,-0.11,0.02,-0.01
3,8.91,0.74,5.31,-0.12,0.01,-0.01
4,8.94,0.72,5.31,-0.11,0.00,-0.01
5,8.96,0.74,5.30,-0.11,0.02,-0.01
6,8.94,0.78,5.23,-0.12,0.00,-0.01
7,8.87,0.64,5.12,-0.08,0.02,-0.01
8,8.93,0.76,5.36,-0.10,0.03,-0.01
9,9.00,0.80,5.30,-0.12,-0.01,-0.00
10,9.09,0.73,5.22,-0.11,0.02,-0.00
11,9.04,0.72,5.18,-0.10,0.02,-0.01
12,8.90,0.79,5.19,-0.10,0.04,-0.02
13,8.86,0.73,5.17,-0.10,0.01,-0.02
14,8.94,0.73,5.21,-0.11,0.02,-0.01
15,9.08,0.75,5.22,-0.11,0.02,-0.01
16,9.07,0.75,5.14,-0.10,0.01,-0.01
17,8.99,0.73,5.10,-0.09,0.05,-0.02
18,8.89,0.75,5.18,-0.09,0.03,-0.01
19,8.95,0.75,5.18,-0.12,0.01,-0.00
20,9.08,0.76,5.15,-0.12,0.01,-0.00
21,9.04,0.76,5.14,-0.11,0.03,-0.00
22,8.98,0.71,5.09,-0.10,0.03,-0.00
23,8.98,0.74,5.12,-0.11,0.04,-0.01
24,9.01,0.77,5.11,-0.12,0.03,-0.01
25,9.05,0.76,5.19,-0.11,0.02,-0.00
26,9.08,0.76,5.10,-0.11,0.02,-0.01
27,9.07,0.76,5.06,-0.10,0.04,-0.01
28,8.99,0.74,5.09,-0.11,0.03,-0.01
29,9.05,0.72,5.04,-0.11,0.04,-0.02
30,9.11,0.73,5.05,-0.11,0.06,-0.02
31,9.03,0.75,5.10,-0.11,0.06,-0.01
32,8.99,0.72,5.05,-0.12,0.04,-0.00
33,9.05,0.73,5.07,-0.13,0.04,-0.01
34,9.07,0.75,5.07,-0.15,0.05,-0.01
35,8.96,0.56,4.97,-0.09,0.07,-0.01
36,8.99,0.74,5.07,-0.10,0.06,-0.01
37,9.02,0.79,5.16,-0.12,0.02,0.00
38,9.13,0.70,5.03,-0.12,0.05,0.00
39,9.11,0.68,5.07,-0.11,0.06,-0.00
40,9.03,0.78,5.05,-0.10,0.06,-0.01
41,8.99,0.74,4.99,-0.12,0.05,-0.01
42,9.08,0.68,5.09,-0.12,0.06,-0.01
43,9.14,0.73,5.12,-0.11,0.06,-0.01
44,9.09,0.71,5.13,-0.12,0.06,-0.01
45,9.04,0.68,5.04,-0.11,0.08,-0.01
46,8.98,0.71,5.06,-0.10,0.07,-0.01
47,8.98,0.67,5.07,-0.12,0.06,-0.01
48,9.08,0.71,5.06,-0.12,0.07,-0.01
49,9.08,0.75,5.12,-0.11,0.09,-0.01
50,9.02,0.71,5.10,-0.12,0.09,-0.01
51,8.97,0.71,5.07,-0.12,0.10,-0.01
52,9.00,0.70,5.11,-0.13,0.09,-0.01
53,9.05,0.67,5.09,-0.13,0.10,-0.01
54,9.05,0.71,5.10,-0.13,0.12,-0.02
55,8.99,0.71,5.09,-0.13,0.14,-0.02
56,8.96,0.70,5.18,-0.14,0.15,-0.02
57,8.98,0.68,5.18,-0.13,0.15,-0.02
58,8.99,0.69,5.20,-0.13,0.19,-0.03
59,8.95,0.70,5.26,-0.14,0.22,-0.03
60,8.88,0.71,5.46,-0.14,0.17,-0.02
61,8.90,0.69,5.39,-0.13,0.16,-0.02
62,8.93,0.70,5.27,-0.11,0.15,-0.02
63,8.81,0.58,5.25,-0.07,0.17,-0.03
64,8.79,0.74,5.50,-0.10,0.18,-0.03
65,8.76,0.79,5.58,-0.13,0.12,-0.01
66,8.92,0.70,5.50,-0.13,0.09,0.00
67,8.92,0.67,5.49,-0.11,0.10,-0.01
68,8.84,0.73,5.55,-0.09,0.09,-0.02
69,8.72,0.73,5.49,-0.09,0.06,-0.02
70,8.73,0.71,5.49,-0.11,0.07,-0.01
71,8.83,0.71,5.54,-0.12,0.07,-0.01
72,8.85,0.72,5.50,-0.10,0.05,-0.01
73,8.82,0.68,5.42,-0.09,0.08,-0.02
74,8.75,0.69,5.48,-0.08,0.09,-0.02
75,8.79,0.75,5.55,-0.11,0.06,-0.02
76,8.87,0.74,5.52,-0.10,0.07,-0.01
77,8.83,0.76,5.53,-0.10,0.08,-0.02
