STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.44,1.43,4.05,-0.11,0.06,-0.02
2,9.44,1.47,4.07,-0.11,0.05,-0.02
3,9.48,1.47,4.02,-0.11,0.06,-0.01
4,9.48,1.47,4.06,-0.12,0.06,-0.02
5,9.49,1.49,4.02,-0.12,0.04,-0.01
6,9.44,1.33,3.90,-0.10,0.06,-0.01
7,9.39,1.44,4.12,-0.12,0.05,-0.01
8,9.45,1.45,4.03,-0.13,0.04,0.01
9,9.54,1.38,4.05,-0.12,0.06,-0.00
10,9.54,1.43,4.04,-0.11,0.05,-0.01
11,9.43,1.43,4.00,-0.12,0.06,-0.01
12,9.38,1.39,4.02,-0.12,0.05,0.00
13,9.50,1.36,4.05,-0.11,0.05,0.00
14,9.55,1.41,4.08,-0.12,0.04,-0.01
15,9.51,1.37,4.02,-0.11,0.07,-0.01
16,9.48,1.41,4.05,-0.10,0.06,-0.01
17,9.44,1.38,4.02,-0.11,0.06,-0.01
18,9.51,1.40,4.04,-0.10,0.05,-0.02
19,9.50,1.41,4.05,-0.11,0.06,-0.02
20,9.49,1.39,4.08,-0.11,0.07,-0.02
21,9.44,1.35,4.08,-0.11,0.06,-0.01
22,9.46,1.37,4.07,-0.11,0.05,-0.01
23,9.50,1.40,4.03,-0.11,0.06,-0.01
24,9.50,1.42,4.04,-0.11,0.06,-0.02
25,9.45,1.41,4.01,-0.12,0.06,-0.01
26,9.45,1.40,4.03,-0.11,0.05,-0.02
27,9.48,1.41,4.05,-0.11,0.05,-0.01
28,9.49,1.45,4.05,-0.11,0.05,-0.02
29,9.50,1.46,4.02,-0.11,0.06,-0.02
30,9.48,1.46,4.00,-0.11,0.06,-0.02
31,9.49,1.44,4.03,-0.11,0.06,-0.02
32,9.46,1.42,4.07,-0.11,0.05,-0.01
33,9.49,1.39,4.07,-0.12,0.06,-0.01
34,9.48,1.43,4.11,-0.12,0.05,-0.01
35,9.49,1.45,4.04,-0.12,0.04,-0.00
36,9.45,1.28,3.91,-0.10,0.06,-0.01
37,9.40,1.43,4.11,-0.11,0.06,-0.01
38,9.44,1.46,4.03,-0.12,0.03,0.01
39,9.57,1.36,4.05,-0.12,0.05,-0.01
40,9.60,1.43,4.04,-0.11,0.05,-0.01
41,9.44,1.44,4.03,-0.11,0.06,-0.01
42,9.38,1.38,4.02,-0.12,0.05,-0.00
43,9.44,1.33,4.09,-0.11,0.04,-0.00
44,9.53,1.39,4.10,-0.12,0.04,-0.00
45,9.53,1.36,3.99,-0.10,0.07,-0.00
46,9.49,1.41,4.03,-0.09,0.06,-0.01
47,9.44,1.37,4.00,-0.11,0.06,-0.01
48,9.48,1.37,3.98,-0.10,0.05,-0.01
49,9.52,1.36,4.02,-0.09,0.04,-0.01
50,9.52,1.38,4.05,-0.09,0.04,-0.02
51,9.46,1.36,4.10,-0.10,0.05,-0.01
52,9.46,1.35,4.07,-0.11,0.05,-0.00
53,9.50,1.37,4.02,-0.10,0.05,-0.01
54,9.49,1.42,4.01,-0.11,0.06,-0.01
55,9.47,1.42,3.99,-0.12,0.06,-0.01
56,9.47,1.38,4.00,-0.12,0.06,-0.02
57,9.48,1.39,4.03,-0.11,0.06,-0.02
58,9.49,1.40,4.04,-0.11,0.06,-0.02
59,9.51,1.42,4.04,-0.11,0.06,-0.02
60,9.50,1.42,4.03,-0.11,0.06,-0.02
61,9.47,1.39,4.02,-0.11,0.07,-0.02
62,9.47,1.40,4.04,-0.11,0.05,-0.01
63,9.50,1.37,4.02,-0.11,0.05,-0.01
64,9.51,1.42,4.03,-0.11,0.05,-0.02
65,9.45,1.44,4.09,-0.13,0.05,-0.02
66,9.54,1.28,3.87,-0.10,0.05,-0.00
67,9.47,1.40,4.07,-0.08,0.08,-0.02
68,9.42,1.50,4.10,-0.11,0.03,0.00
69,9.53,1.40,3.96,-0.12,0.05,0.00
70,9.62,1.40,4.06,-0.11,0.05,-0.02
71,9.52,1.44,4.02,-0.11,0.05,-0.02
72,9.36,1.40,4.04,-0.12,0.06,-0.01
73,9.42,1.36,4.04,-0.11,0.05,-0.00
74,9.58,1.42,4.06,-0.11,0.05,-0.01
75,9.60,1.43,3.95,-0.11,0.06,-0.01
76,9.44,1.38,4.02,-0.11,0.08,-0.02
