STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.93,0.67,5.28,-0.13,-0.01,-0.00
2,8.92,0.49,5.16,-0.09,0.01,-0.01
3,8.88,0.63,5.31,-0.10,0.03,-0.01
4,8.89,0.71,5.38,-0.13,-0.01,0.00
5,9.04,0.62,5.23,-0.13,-0.00,0.00
6,9.06,0.58,5.27,-0.11,0.02,-0.01
7,8.94,0.67,5.19,-0.10,0.01,-0.01
8,8.88,0.62,5.16,-0.11,0.01,-0.01
9,8.94,0.57,5.22,-0.12,0.02,-0.01
10,9.05,0.64,5.24,-0.12,0.02,-0.01
11,9.07,0.64,5.14,-0.09,0.02,-0.01
12,8.94,0.58,5.17,-0.09,0.03,-0.02
13,8.90,0.61,5.20,-0.10,0.01,-0.01
14,9.01,0.60,5.21,-0.12,0.00,-0.01
15,9.13,0.61,5.19,-0.11,0.01,-0.00
16,9.02,0.62,5.17,-0.10,0.03,-0.01
17,8.96,0.61,5.15,-0.11,0.03,-0.01
18,8.97,0.60,5.14,-0.12,0.03,-0.01
19,9.05,0.59,5.08,-0.12,0.04,-0.01
20,9.04,0.61,5.09,-0.12,0.05,-0.02
21,8.99,0.61,5.10,-0.12,0.05,-0.01
22,8.95,0.59,5.03,-0.12,0.06,-0.01
23,9.02,0.62,5.09,-0.12,0.07,-0.02
24,9.04,0.60,5.13,-0.11,0.06,-0.02
25,9.04,0.57,5.15,-0.11,0.07,-0.02
26,9.01,0.63,5.16,-0.12,0.08,-0.01
27,8.97,0.66,5.18,-0.14,0.07,-0.01
28,9.03,0.50,4.93,-0.10,0.09,-0.01
29,8.99,0.64,5.17,-0.10,0.10,-0.01
30,8.98,0.70,5.30,-0.12,0.07,-0.00
31,9.06,0.62,5.16,-0.13,0.06,-0.00
32,9.08,0.57,5.19,-0.12,0.10,-0.01
33,9.00,0.64,5.20,-0.10,0.09,-0.02
34,8.92,0.60,5.17,-0.11,0.08,-0.02
35,8.94,0.59,5.19,-0.12,0.08,-0.01
36,9.03,0.59,5.25,-0.13,0.10,-0.01
37,9.06,0.63,5.17,-0.11,0.08,-0.01
38,9.00,0.58,5.16,-0.10,0.12,-0.02
39,8.91,0.57,5.22,-0.10,0.13,-0.02
40,8.91,0.59,5.28,-0.12,0.12,-0.02
41,8.97,0.61,5.31,-0.11,0.13,-0.02
42,8.96,0.64,5.34,-0.10,0.13,-0.02
43,8.94,0.63,5.32,-0.11,0.12,-0.02
44,8.87,0.59,5.33,-0.12,0.12,-0.01
45,8.90,0.61,5.34,-0.11,0.12,-0.01
46,8.90,0.62,5.37,-0.10,0.12,-0.02
47,8.89,0.62,5.41,-0.10,0.10,-0.02
48,8.88,0.64,5.40,-0.10,0.10,-0.02
49,8.90,0.63,5.43,-0.10,0.10,-0.02
50,8.87,0.65,5.40,-0.10,0.10,-0.02
51,8.86,0.63,5.43,-0.10,0.10,-0.02
52,8.85,0.64,5.43,-0.10,0.10,-0.02
53,8.84,0.63,5.45,-0.09,0.09,-0.02
54,8.87,0.62,5.46,-0.10,0.08,-0.02
55,8.86,0.62,5.46,-0.10,0.08,-0.02
56,8.82,0.70,5.60,-0.12,0.07,-0.02
57,8.85,0.54,5.29,-0.08,0.06,-0.01
58,8.83,0.66,5.42,-0.07,0.10,-0.02
59,8.79,0.75,5.66,-0.12,0.07,-0.00
60,8.86,0.65,5.46,-0.12,0.02,0.00
61,8.94,0.57,5.49,-0.11,0.06,-0.01
62,8.84,0.69,5.47,-0.11,0.06,-0.02
63,8.76,0.68,5.43,-0.10,0.04,-0.01
64,8.78,0.62,5.44,-0.11,0.06,-0.01
65,8.90,0.64,5.52,-0.12,0.05,-0.01
66,8.89,0.64,5.46,-0.11,0.04,-0.01
67,8.86,0.64,5.41,-0.11,0.07,-0.02
68,8.80,0.64,5.46,-0.09,0.08,-0.01
69,8.78,0.67,5.47,-0.12,0.06,-0.02
70,8.87,0.64,5.46,-0.11,0.06,-0.01
71,8.86,0.67,5.44,-0.11,0.07,-0.01
72,8.84,0.67,5.47,-0.11,0.06,-0.01
73,8.79,0.64,5.45,-0.12,0.06,-0.01
74,8.84,0.66,5.47,-0.12,0.06,-0.01
75,8.84,0.64,5.46,-0.11,0.06,-0.01
76,8.83,0.66,5.48,-0.11,0.05,-0.01
77,8.80,0.64,5.46,-0.11,0.06,-0.01
78,8.81,0.65,5.46,-0.11,0.06,-0.01
79,8.85,0.63,5.48,-0.11,0.06,-0.02
80,8.83,0.66,5.50,-0.11,0.06,-0.02
81,8.80,0.67,5.45,-0.11,0.06,-0.01
82,8.83,0.64,5.46,-0.12,0.06,-0.01
83,8.83,0.65,5.46,-0.11,0.06,-0.01
84,8.84,0.67,5.48,-0.11,0.06,-0.01
85,8.83,0.65,5.49,-0.11,0.05,-0.01
86,8.83,0.66,5.48,-0.11,0.06,-0.01
87,8.77,0.69,5.57,-0.13,0.06,-0.01
88,8.86,0.61,5.31,-0.10,0.05,-0.01
89,8.82,0.64,5.42,-0.07,0.08,-0.01
90,8.77,0.74,5.65,-0.13,0.05,-0.01
91,8.82,0.67,5.47,-0.12,0.02,0.00
92,8.92,0.59,5.48,-0.12,0.06,-0.01
93,8.85,0.67,5.50,-0.11,0.05,-0.02
94,8.76,0.68,5.43,-0.09,0.05,-0.02
95,8.77,0.63,5.46,-0.12,0.06,-0.01
96,8.84,0.65,5.52,-0.12,0.05,-0.00
97,8.92,0.65,5.48,-0.11,0.05,-0.01
98,8.82,0.65,5.43,-0.11,0.06,-0.02
99,8.78,0.64,5.44,-0.09,0.08,-0.01
100,8.75,0.64,5.49,-0.12,0.05,-0.02
101,8.85,0.63,5.49,-0.12,0.05,-0.01
102,8.90,0.66,5.47,-0.11,0.06,-0.01
103,8.86,0.68,5.51,-0.11,0.06,-0.01
104,8.76,0.66,5.46,-0.12,0.06,-0.01
105,8.80,0.66,5.48,-0.12,0.06,-0.01
106,8.85,0.66,5.48,-0.11,0.05,-0.01
107,8.87,0.65,5.49,-0.11,0.06,-0.01
108,8.83,0.68,5.46,-0.11,0.06,-0.01
109,8.80,0.66,5.48,-0.11,0.06,-0.01
110,8.82,0.64,5.47,-0.11,0.06,-0.02
111,8.78,0.68,5.49,-0.11,0.05,-0.02
112,8.80,0.66,5.48,-0.12,0.05,-0.01
113,8.83,0.66,5.47,-0.12,0.06,-0.01
114,8.83,0.65,5.51,-0.11,0.06,-0.01
115,8.83,0.65,5.48,-0.11,0.06,-0.01
116,8.81,0.64,5.50,-0.11,0.06,-0.01
117,8.84,0.66,5.46,-0.11,0.06,-0.01
118,8.83,0.70,5.48,-0.13,0.03,-0.01
119,8.80,0.53,5.36,-0.09,0.06,-0.01
120,8.79,0.67,5.53,-0.11,0.07,-0.01
121,8.79,0.73,5.54,-0.13,0.03,0.00
122,8.89,0.62,5.47,-0.13,0.02,0.00
123,8.93,0.61,5.49,-0.12,0.04,-0.01
124,8.83,0.68,5.45,-0.11,0.03,-0.01
125,8.76,0.63,5.42,-0.11,0.03,-0.01
126,8.81,0.60,5.44,-0.13,0.03,-0.01
127,8.90,0.64,5.50,-0.12,0.02,-0.01
128,8.91,0.63,5.40,-0.11,0.01,-0.01
129,8.84,0.61,5.43,-0.11,0.03,-0.02
130,8.82,0.61,5.46,-0.11,0.03,-0.01
131,8.85,0.62,5.40,-0.12,0.01,-0.01
132,8.91,0.61,5.41,-0.11,0.02,-0.01
133,8.90,0.65,5.43,-0.12,0.02,-0.01
134,8.86,0.63,5.38,-0.12,0.01,-0.00
135,8.87,0.59,5.40,-0.12,0.02,-0.01
136,8.90,0.63,5.38,-0.12,0.01,-0.01
137,8.92,0.63,5.34,-0.11,0.01,-0.01
138,8.93,0.65,5.32,-0.12,0.00,-0.01
139,8.93,0.62,5.28,-0.11,0.01,-0.01
140,8.92,0.63,5.32,-0.12,0.02,-0.01
141,8.92,0.61,5.29,-0.12,0.01,-0.01
142,8.95,0.61,5.30,-0.12,0.01,-0.01
143,8.94,0.61,5.26,-0.11,0.03,-0.01
144,8.94,0.63,5.30,-0.11,0.02,-0.01
145,8.94,0.61,5.27,-0.11,0.01,-0.01
146,8.96,0.60,5.27,-0.11,0.01,-0.01
147,8.94,0.65,5.31,-0.13,0.01,-0.01
148,9.01,0.55,5.04,-0.10,0.01,-0.00
149,8.95,0.60,5.15,-0.07,0.03,-0.01
150,8.97,0.65,5.32,-0.12,0.03,-0.01
151,9.02,0.66,5.19,-0.13,0.00,-0.00
152,9.10,0.57,5.20,-0.11,0.04,-0.01
153,8.98,0.66,5.18,-0.10,0.04,-0.01
154,8.89,0.64,5.13,-0.11,0.04,-0.01
155,8.94,0.59,5.15,-0.12,0.04,-0.01
156,9.01,0.58,5.23,-0.12,0.04,-0.01
157,9.05,0.64,5.15,-0.12,0.04,-0.01
158,8.98,0.59,5.09,-0.10,0.07,-0.02
159,8.91,0.60,5.15,-0.10,0.07,-0.01
160,8.93,0.58,5.20,-0.12,0.05,-0.01
161,9.09,0.59,5.16,-0.11,0.06,-0.01
162,9.10,0.64,5.19,-0.10,0.07,-0.01
163,8.98,0.60,5.18,-0.10,0.08,-0.01
164,8.93,0.57,5.20,-0.12,0.07,-0.01
165,8.98,0.58,5.20,-0.12,0.07,-0.01
166,9.05,0.59,5.20,-0.12,0.07,-0.01
167,9.01,0.62,5.21,-0.11,0.08,-0.02
168,8.95,0.64,5.21,-0.11,0.09,-0.01
169,8.95,0.61,5.20,-0.12,0.08,-0.01
170,8.99,0.58,5.19,-0.13,0.10,-0.02
171,8.99,0.59,5.19,-0.11,0.12,-0.02
172,8.94,0.64,5.20,-0.11,0.13,-0.02
173,8.90,0.63,5.26,-0.12,0.13,-0.02
174,8.94,0.63,5.30,-0.12,0.13,-0.02
175,8.94,0.65,5.35,-0.13,0.15,-0.02
176,8.96,0.57,5.09,-0.08,0.15,-0.02
177,8.86,0.61,5.27,-0.06,0.18,-0.03
178,8.78,0.68,5.50,-0.10,0.17,-0.02
179,8.80,0.68,5.57,-0.12,0.10,-0.00
180,8.94,0.60,5.46,-0.11,0.08,0.00
181,8.96,0.63,5.49,-0.09,0.10,-0.01
182,8.83,0.66,5.44,-0.09,0.08,-0.02
183,8.76,0.61,5.40,-0.10,0.07,-0.01
184,8.83,0.59,5.46,-0.11,0.08,-0.01
185,8.92,0.64,5.55,-0.11,0.06,-0.01
186,8.88,0.63,5.44,-0.10,0.06,-0.01
187,8.83,0.65,5.42,-0.08,0.09,-0.02
188,8.75,0.65,5.55,-0.11,0.07,-0.01
189,8.85,0.64,5.48,-0.11,0.06,-0.01
190,8.90,0.66,5.46,-0.10,0.07,-0.01
191,8.84,0.67,5.48,-0.10,0.07,-0.01
192,8.77,0.66,5.48,-0.11,0.07,-0.01
193,8.77,0.66,5.50,-0.12,0.06,-0.01
194,8.83,0.63,5.49,-0.11,0.06,-0.01
195,8.85,0.65,5.48,-0.12,0.06,-0.01
196,8.82,0.65,5.44,-0.11,0.05,-0.01
197,8.80,0.65,5.46,-0.11,0.06,-0.01
198,8.84,0.63,5.48,-0.12,0.05,-0.01
199,8.83,0.62,5.46,-0.11,0.06,-0.01
200,8.81,0.67,5.49,-0.11,0.06,-0.01
