STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.48,1.27,4.14,-0.11,0.06,-0.02
2,9.42,1.27,4.11,-0.12,0.06,-0.01
3,9.46,1.26,4.14,-0.11,0.05,-0.01
4,9.48,1.28,4.12,-0.11,0.05,-0.01
5,9.48,1.29,4.13,-0.12,0.05,-0.01
6,9.48,1.27,4.09,-0.11,0.06,-0.01
7,9.48,1.27,4.12,-0.11,0.06,-0.02
8,9.47,1.28,4.13,-0.11,0.06,-0.02
9,9.44,1.28,4.09,-0.11,0.06,-0.02
10,9.43,1.30,4.13,-0.12,0.06,-0.01
11,9.49,1.28,4.09,-0.11,0.06,-0.01
12,9.47,1.30,4.11,-0.11,0.06,-0.02
13,9.44,1.31,4.10,-0.11,0.06,-0.02
14,9.43,1.30,4.10,-0.11,0.06,-0.01
15,9.45,1.28,4.13,-0.11,0.05,-0.01
16,9.47,1.29,4.13,-0.11,0.05,-0.01
17,9.47,1.29,4.13,-0.11,0.06,-0.01
18,9.46,1.38,4.09,-0.12,0.04,-0.01
19,9.41,1.13,3.98,-0.09,0.06,-0.01
20,9.42,1.33,4.19,-0.12,0.05,-0.01
21,9.49,1.34,4.14,-0.11,0.04,0.01
22,9.53,1.26,4.11,-0.12,0.06,-0.00
23,9.53,1.25,4.10,-0.11,0.05,-0.02
24,9.45,1.31,4.07,-0.11,0.06,-0.02
25,9.36,1.28,4.09,-0.11,0.06,-0.01
26,9.45,1.25,4.16,-0.12,0.05,-0.01
27,9.55,1.31,4.18,-0.12,0.05,-0.01
28,9.54,1.31,4.08,-0.10,0.05,-0.01
29,9.43,1.27,4.16,-0.11,0.08,-0.02
30,9.43,1.26,4.08,-0.10,0.06,-0.01
31,9.43,1.30,4.15,-0.12,0.06,-0.02
32,9.49,1.29,4.12,-0.11,0.06,-0.01
33,9.52,1.29,4.14,-0.11,0.06,-0.01
34,9.46,1.28,4.13,-0.11,0.06,-0.02
35,9.42,1.25,4.12,-0.12,0.06,-0.01
36,9.45,1.27,4.09,-0.11,0.05,-0.01
37,9.50,1.27,4.14,-0.11,0.05,-0.01
38,9.48,1.29,4.11,-0.11,0.05,-0.01
39,9.47,1.29,4.10,-0.11,0.06,-0.01
40,9.48,1.30,4.10,-0.11,0.05,-0.02
41,9.47,1.29,4.14,-0.11,0.06,-0.02
42,9.46,1.29,4.12,-0.11,0.06,-0.02
43,9.45,1.28,4.13,-0.11,0.06,-0.01
44,9.49,1.31,4.14,-0.12,0.06,-0.01
45,9.47,1.28,4.12,-0.11,0.06,-0.02
46,9.46,1.27,4.11,-0.10,0.06,-0.01
47,9.47,1.29,4.14,-0.11,0.06,-0.01
48,9.46,1.28,4.12,-0.12,0.05,-0.01
49,9.49,1.31,4.15,-0.12,0.06,-0.01
50,9.47,1.36,4.00,-0.11,0.05,-0.01
51,9.39,1.20,4.04,-0.08,0.06,-0.02
52,9.39,1.36,4.21,-0.12,0.05,-0.01
53,9.50,1.32,4.14,-0.12,0.05,0.01
54,9.53,1.27,4.13,-0.12,0.05,-0.01
55,9.52,1.27,4.10,-0.10,0.05,-0.02
56,9.42,1.34,4.05,-0.11,0.05,-0.02
57,9.39,1.26,4.07,-0.11,0.05,-0.01
58,9.48,1.25,4.14,-0.11,0.05,-0.00
59,9.54,1.31,4.17,-0.12,0.05,-0.01
60,9.51,1.29,4.07,-0.10,0.07,-0.01
61,9.41,1.31,4.14,-0.10,0.07,-0.02
62,9.42,1.26,4.06,-0.11,0.06,-0.01
63,9.44,1.31,4.15,-0.12,0.06,-0.02
64,9.51,1.28,4.09,-0.11,0.06,-0.01
65,9.50,1.31,4.14,-0.11,0.06,-0.01
66,9.45,1.27,4.11,-0.11,0.06,-0.01
67,9.45,1.25,4.14,-0.12,0.06,-0.01
68,9.46,1.28,4.12,-0.11,0.06,-0.01
69,9.45,1.31,4.13,-0.11,0.05,-0.01
70,9.46,1.27,4.12,-0.12,0.05,-0.01
71,9.48,1.29,4.13,-0.11,0.06,-0.01
72,9.45,1.29,4.14,-0.11,0.06,-0.02
73,9.44,1.28,4.12,-0.11,0.06,-0.01
74,9.44,1.29,4.12,-0.11,0.06,-0.01
75,9.47,1.31,4.12,-0.11,0.06,-0.01
76,9.45,1.29,4.13,-0.11,0.07,-0.01
77,9.43,1.30,4.13,-0.11,0.06,-0.01
78,9.47,1.30,4.16,-0.11,0.05,-0.01
79,9.47,1.29,4.16,-0.11,0.05,-0.02
80,9.42,1.29,4.24,-0.12,0.06,-0.02
81,9.49,1.32,3.98,-0.10,0.04,0.00
82,9.43,1.28,4.08,-0.08,0.07,-0.02
83,9.43,1.36,4.22,-0.12,0.04,-0.00
84,9.53,1.28,4.14,-0.12,0.05,0.00
85,9.53,1.25,4.17,-0.12,0.05,-0.02
86,9.47,1.29,4.10,-0.11,0.05,-0.02
87,9.41,1.32,4.13,-0.11,0.06,-0.01
88,9.43,1.29,4.10,-0.11,0.05,-0.01
89,9.50,1.27,4.15,-0.11,0.05,-0.01
90,9.55,1.29,4.18,-0.12,0.05,-0.01
91,9.51,1.26,4.08,-0.11,0.07,-0.01
92,9.40,1.34,4.11,-0.10,0.07,-0.02
93,9.39,1.27,4.10,-0.12,0.05,-0.01
94,9.49,1.28,4.13,-0.12,0.05,-0.02
95,9.52,1.29,4.18,-0.11,0.06,-0.01
96,9.44,1.28,4.18,-0.10,0.07,-0.01
97,9.39,1.29,4.12,-0.11,0.05,-0.01
98,9.43,1.30,4.09,-0.12,0.04,-0.01
99,9.49,1.29,4.08,-0.11,0.05,-0.01
100,9.50,1.29,4.14,-0.11,0.05,-0.01
101,9.46,1.30,4.09,-0.11,0.06,-0.01
102,9.48,1.28,4.10,-0.11,0.05,-0.02
103,9.45,1.32,4.15,-0.11,0.06,-0.02
104,9.43,1.29,4.14,-0.11,0.06,-0.02
105,9.44,1.33,4.10,-0.11,0.05,-0.02
106,9.47,1.31,4.13,-0.11,0.06,-0.02
107,9.45,1.29,4.08,-0.11,0.07,-0.01
108,9.46,1.30,4.12,-0.11,0.06,-0.02
109,9.44,1.31,4.13,-0.11,0.06,-0.02
110,9.44,1.28,4.16,-0.12,0.06,-0.01
111,9.45,1.32,4.19,-0.13,0.05,-0.01
112,9.47,1.22,3.98,-0.09,0.06,-0.00
113,9.40,1.31,4.20,-0.09,0.07,-0.02
114,9.44,1.41,4.19,-0.11,0.04,0.00
115,9.48,1.28,4.09,-0.13,0.05,0.00
116,9.50,1.27,4.17,-0.12,0.05,-0.01
117,9.51,1.31,4.10,-0.11,0.05,-0.01
118,9.40,1.33,4.10,-0.11,0.05,-0.01
119,9.42,1.25,4.12,-0.11,0.05,-0.01
120,9.50,1.29,4.19,-0.11,0.05,-0.01
121,9.55,1.30,4.13,-0.11,0.05,-0.01
122,9.50,1.23,4.10,-0.11,0.07,-0.02
123,9.43,1.31,4.07,-0.09,0.06,-0.01
124,9.39,1.28,4.11,-0.12,0.06,-0.02
125,9.49,1.30,4.14,-0.11,0.06,-0.01
126,9.51,1.31,4.16,-0.11,0.06,-0.01
127,9.43,1.31,4.14,-0.11,0.07,-0.02
128,9.40,1.25,4.14,-0.12,0.06,-0.01
129,9.42,1.30,4.14,-0.12,0.06,-0.01
130,9.49,1.31,4.10,-0.11,0.06,-0.01
131,9.47,1.30,4.15,-0.11,0.05,-0.01
132,9.43,1.29,4.14,-0.11,0.06,-0.01
133,9.46,1.31,4.15,-0.11,0.05,-0.01
134,9.47,1.30,4.12,-0.11,0.05,-0.02
135,9.44,1.30,4.15,-0.11,0.05,-0.02
136,9.47,1.29,4.12,-0.11,0.06,-0.01
137,9.47,1.30,4.15,-0.11,0.06,-0.01
138,9.46,1.32,4.13,-0.11,0.06,-0.01
139,9.44,1.30,4.14,-0.11,0.06,-0.01
140,9.46,1.30,4.11,-0.11,0.06,-0.01
141,9.48,1.32,4.13,-0.12,0.06,-0.01
142,9.48,1.36,4.11,-0.12,0.04,-0.01
143,9.40,1.14,4.01,-0.09,0.06,-0.01
144,9.38,1.34,4.21,-0.12,0.06,-0.02
145,9.48,1.35,4.14,-0.11,0.05,0.01
146,9.51,1.30,4.12,-0.12,0.06,-0.00
147,9.51,1.29,4.15,-0.11,0.05,-0.02
148,9.43,1.29,4.07,-0.11,0.05,-0.01
149,9.39,1.28,4.07,-0.11,0.05,-0.01
150,9.43,1.28,4.12,-0.11,0.05,-0.01
151,9.52,1.32,4.18,-0.12,0.05,-0.01
