STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.74,1.06,5.68,-0.11,0.05,-0.02
2,8.67,1.02,5.67,-0.10,0.07,-0.02
3,8.57,1.04,5.75,-0.08,0.08,-0.01
4,8.59,1.08,5.67,-0.09,0.08,-0.00
5,8.67,1.11,5.63,-0.10,0.07,0.00
6,8.72,1.11,5.66,-0.12,0.06,-0.00
7,8.70,1.09,5.71,-0.12,0.05,-0.01
8,8.65,1.05,5.72,-0.12,0.05,-0.02
9,8.60,1.09,5.76,-0.11,0.04,-0.01
10,8.61,1.07,5.73,-0.11,0.04,-0.01
11,8.66,1.13,5.67,-0.12,0.03,-0.01
12,8.68,1.13,5.58,-0.11,0.04,-0.01
13,8.69,1.07,5.64,-0.11,0.05,-0.01
14,8.66,1.07,5.69,-0.11,0.05,-0.01
15,8.67,1.05,5.65,-0.11,0.06,-0.01
16,8.67,1.07,5.69,-0.11,0.06,-0.01
17,8.68,1.09,5.67,-0.10,0.06,-0.02
18,8.66,1.10,5.66,-0.11,0.06,-0.02
19,8.62,1.11,5.65,-0.12,0.05,-0.02
20,8.67,1.09,5.70,-0.13,0.06,-0.02
21,8.68,1.12,5.65,-0.11,0.05,-0.01
22,8.58,1.00,5.61,-0.08,0.06,-0.01
23,8.60,1.12,5.75,-0.12,0.07,-0.01
24,8.63,1.16,5.72,-0.12,0.03,0.00
25,8.72,1.07,5.64,-0.13,0.04,-0.01
26,8.73,1.04,5.73,-0.13,0.04,-0.01
27,8.71,1.08,5.68,-0.11,0.05,-0.02
28,8.60,1.10,5.66,-0.12,0.04,-0.02
29,8.63,1.11,5.68,-0.14,0.04,-0.01
30,8.72,1.10,5.69,-0.14,0.02,-0.01
31,8.76,1.06,5.65,-0.13,0.03,-0.01
32,8.68,1.01,5.63,-0.12,0.04,-0.02
33,8.55,1.05,5.67,-0.12,0.04,-0.01
34,8.65,1.05,5.64,-0.13,0.02,-0.00
35,8.77,1.08,5.62,-0.13,0.01,-0.00
36,8.77,1.06,5.65,-0.13,0.02,-0.01
37,8.70,1.04,5.64,-0.13,0.02,-0.00
38,8.68,1.02,5.60,-0.13,0.01,-0.01
39,8.70,1.02,5.62,-0.13,0.01,-0.01
40,8.75,1.06,5.56,-0.13,0.02,-0.01
41,8.78,1.08,5.60,-0.13,0.02,-0.02
42,8.73,1.05,5.53,-0.12,0.02,-0.02
43,8.68,1.01,5.55,-0.12,0.03,-0.02
44,8.69,1.02,5.57,-0.13,0.02,-0.01
45,8.74,0.99,5.51,-0.12,0.03,-0.01
46,8.77,1.03,5.54,-0.11,0.04,-0.01
47,8.78,1.03,5.52,-0.11,0.04,-0.01
48,8.75,0.99,5.53,-0.12,0.04,-0.01
49,8.73,1.03,5.57,-0.13,0.04,-0.01
50,8.80,1.07,5.46,-0.12,0.01,-0.01
51,8.75,0.95,5.40,-0.09,0.03,-0.02
52,8.71,1.09,5.57,-0.12,0.04,-0.01
53,8.72,1.13,5.54,-0.13,0.01,-0.00
54,8.87,1.03,5.48,-0.14,0.02,-0.00
55,8.87,0.97,5.52,-0.12,0.03,-0.01
56,8.73,1.05,5.46,-0.11,0.04,-0.01
57,8.70,1.02,5.40,-0.12,0.02,-0.01
58,8.78,1.02,5.46,-0.12,0.04,-0.01
59,8.86,1.01,5.53,-0.12,0.04,-0.00
60,8.91,1.00,5.41,-0.11,0.02,-0.00
61,8.83,0.99,5.42,-0.10,0.04,-0.02
62,8.74,1.01,5.47,-0.11,0.03,-0.02
63,8.82,0.98,5.43,-0.11,0.02,-0.01
64,8.87,0.99,5.46,-0.12,0.04,-0.01
65,8.84,1.01,5.44,-0.11,0.05,-0.01
66,8.77,1.04,5.42,-0.11,0.03,-0.01
67,8.77,1.00,5.38,-0.12,0.03,-0.01
68,8.87,0.99,5.35,-0.12,0.04,-0.01
69,8.86,1.03,5.38,-0.11,0.05,-0.01
70,8.82,1.03,5.39,-0.11,0.05,-0.02
71,8.79,1.03,5.35,-0.12,0.06,-0.01
72,8.81,1.00,5.38,-0.12,0.05,-0.01
73,8.85,0.99,5.39,-0.11,0.06,-0.02
74,8.86,0.99,5.40,-0.11,0.07,-0.02
75,8.80,1.02,5.42,-0.11,0.07,-0.02
76,8.78,1.00,5.42,-0.11,0.07,-0.01
77,8.82,1.01,5.43,-0.12,0.08,-0.01
78,8.82,1.03,5.43,-0.13,0.07,-0.01
79,8.78,0.86,5.33,-0.08,0.09,-0.02
80,8.79,1.04,5.45,-0.09,0.11,-0.02
81,8.75,1.09,5.56,-0.10,0.07,-0.00
82,8.84,1.07,5.45,-0.12,0.06,-0.00
83,8.89,0.99,5.46,-0.11,0.08,-0.01
84,8.83,1.03,5.45,-0.09,0.09,-0.02
85,8.71,1.04,5.43,-0.09,0.10,-0.02
86,8.71,1.02,5.43,-0.11,0.10,-0.01
87,8.81,1.02,5.49,-0.11,0.11,-0.01
88,8.84,1.03,5.47,-0.11,0.10,-0.01
89,8.79,0.96,5.46,-0.10,0.13,-0.02
90,8.71,0.98,5.55,-0.08,0.14,-0.01
91,8.64,1.04,5.65,-0.11,0.11,-0.01
92,8.77,1.03,5.58,-0.10,0.10,-0.00
93,8.80,1.02,5.63,-0.09,0.11,-0.01
94,8.73,1.07,5.59,-0.09,0.10,-0.02
95,8.66,1.05,5.63,-0.11,0.09,-0.01
96,8.70,1.05,5.64,-0.11,0.08,-0.01
97,8.73,1.03,5.65,-0.10,0.07,-0.01
98,8.70,1.05,5.61,-0.10,0.07,-0.02
99,8.68,1.07,5.63,-0.10,0.07,-0.01
100,8.67,1.05,5.64,-0.10,0.07,-0.01
101,8.70,1.05,5.65,-0.11,0.06,-0.01
102,8.72,1.03,5.66,-0.10,0.06,-0.02
103,8.70,1.05,5.62,-0.10,0.06,-0.02
104,8.67,1.05,5.60,-0.10,0.07,-0.02
105,8.67,1.07,5.61,-0.10,0.07,-0.02
106,8.68,1.05,5.65,-0.11,0.06,-0.02
107,8.71,1.03,5.66,-0.11,0.06,-0.02
108,8.70,1.07,5.65,-0.10,0.07,-0.02
109,8.67,1.13,5.65,-0.11,0.04,-0.01
110,8.64,0.95,5.50,-0.08,0.06,-0.01
111,8.65,1.08,5.70,-0.11,0.08,-0.02
112,8.65,1.14,5.72,-0.12,0.04,-0.00
113,8.73,1.04,5.59,-0.11,0.04,-0.00
114,8.75,1.03,5.67,-0.12,0.05,-0.01
115,8.69,1.08,5.62,-0.10,0.05,-0.02
116,8.64,1.09,5.61,-0.10,0.05,-0.02
117,8.63,1.07,5.65,-0.11,0.06,-0.01
118,8.70,1.07,5.68,-0.11,0.05,-0.01
119,8.74,1.05,5.64,-0.12,0.04,-0.01
120,8.70,1.04,5.60,-0.11,0.06,-0.02
121,8.66,1.06,5.66,-0.09,0.07,-0.02
122,8.65,1.07,5.65,-0.11,0.06,-0.02
123,8.66,1.08,5.65,-0.11,0.06,-0.01
124,8.69,1.07,5.64,-0.11,0.06,-0.01
125,8.69,1.07,5.65,-0.11,0.06,-0.01
126,8.67,1.05,5.64,-0.11,0.06,-0.01
127,8.66,1.08,5.64,-0.11,0.06,-0.01
128,8.71,1.09,5.65,-0.11,0.06,-0.01
129,8.68,1.12,5.64,-0.12,0.05,-0.02
130,8.67,1.07,5.66,-0.11,0.06,-0.01
131,8.64,1.07,5.66,-0.10,0.07,-0.01
132,8.65,1.08,5.66,-0.10,0.06,-0.01
133,8.66,1.10,5.63,-0.11,0.05,-0.01
134,8.66,1.13,5.60,-0.13,0.04,-0.01
135,8.71,1.09,5.59,-0.13,0.05,-0.02
136,8.73,1.05,5.63,-0.13,0.05,-0.03
137,8.66,1.02,5.71,-0.11,0.06,-0.03
138,8.63,0.99,5.73,-0.10,0.07,-0.02
139,8.64,1.09,5.71,-0.10,0.07,-0.01
140,8.65,1.18,5.52,-0.11,0.04,0.00
141,8.69,1.02,5.49,-0.08,0.07,-0.00
142,8.68,1.13,5.76,-0.11,0.08,-0.00
143,8.67,1.13,5.68,-0.12,0.04,0.00
144,8.73,1.02,5.63,-0.13,0.04,-0.00
145,8.74,1.05,5.66,-0.12,0.05,-0.02
146,8.67,1.08,5.56,-0.09,0.06,-0.03
147,8.60,1.07,5.59,-0.10,0.06,-0.02
148,8.61,1.05,5.70,-0.11,0.06,-0.01
149,8.75,1.09,5.68,-0.11,0.05,-0.00
150,8.74,1.10,5.59,-0.11,0.05,-0.00
151,8.68,1.05,5.61,-0.11,0.07,-0.01
152,8.61,1.04,5.67,-0.11,0.07,-0.01
153,8.68,1.09,5.67,-0.12,0.05,-0.02
154,8.72,1.06,5.66,-0.11,0.05,-0.02
155,8.70,1.07,5.66,-0.11,0.06,-0.02
156,8.63,1.09,5.64,-0.12,0.06,-0.01
157,8.64,1.08,5.66,-0.12,0.06,-0.01
158,8.71,1.10,5.66,-0.12,0.05,-0.01
159,8.73,1.11,5.62,-0.12,0.04,-0.01
160,8.69,1.08,5.65,-0.12,0.04,-0.01
161,8.66,1.02,5.68,-0.12,0.05,-0.01
162,8.67,1.05,5.67,-0.11,0.05,-0.01
163,8.68,1.11,5.67,-0.13,0.02,-0.01
164,8.70,1.10,5.61,-0.14,0.00,-0.01
165,8.69,1.08,5.59,-0.13,0.01,-0.01
166,8.70,1.05,5.58,-0.12,0.02,-0.00
167,8.71,1.03,5.64,-0.12,0.02,-0.00
168,8.71,1.04,5.59,-0.13,0.01,-0.01
169,8.71,1.03,5.54,-0.12,0.02,-0.01
170,8.75,1.11,5.55,-0.14,0.00,-0.00
171,8.73,0.93,5.46,-0.10,0.02,-0.01
172,8.71,1.05,5.57,-0.11,0.05,-0.01
173,8.68,1.12,5.65,-0.12,0.01,-0.00
174,8.76,1.05,5.50,-0.14,0.00,0.00
175,8.83,0.99,5.56,-0.14,0.02,-0.00
176,8.79,1.03,5.50,-0.11,0.03,-0.01
177,8.70,1.08,5.50,-0.11,0.02,-0.01
178,8.73,1.02,5.46,-0.12,0.02,-0.01
179,8.80,1.02,5.55,-0.13,0.03,-0.01
180,8.85,1.01,5.42,-0.12,0.02,-0.01
181,8.82,1.00,5.47,-0.11,0.04,-0.02
182,8.72,1.00,5.47,-0.09,0.05,-0.01
183,8.76,1.04,5.48,-0.12,0.03,-0.01
184,8.83,0.99,5.48,-0.12,0.03,-0.00
185,8.84,1.00,5.46,-0.11,0.04,-0.01
186,8.80,1.01,5.43,-0.11,0.04,-0.01
187,8.78,1.01,5.43,-0.12,0.04,-0.01
188,8.79,1.01,5.45,-0.12,0.04,-0.01
189,8.84,1.02,5.43,-0.12,0.04,-0.01
190,8.83,1.02,5.47,-0.12,0.04,-0.02
191,8.83,1.02,5.46,-0.12,0.04,-0.01
192,8.81,1.00,5.47,-0.12,0.04,-0.01
193,8.83,0.99,5.41,-0.12,0.04,-0.01
194,8.81,1.01,5.44,-0.11,0.03,-0.02
195,8.81,0.99,5.41,-0.11,0.03,-0.02
196,8.82,1.01,5.43,-0.12,0.04,-0.01
197,8.79,1.04,5.45,-0.13,0.04,-0.01
198,8.87,1.02,5.28,-0.12,0.02,-0.00
199,8.80,0.92,5.31,-0.08,0.05,-0.02
200,8.77,1.08,5.48,-0.12,0.06,-0.01
