STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.66,1.49,3.50,-0.13,0.04,-0.03
2,9.68,1.47,3.53,-0.13,0.05,-0.03
3,9.63,1.41,3.57,-0.13,0.06,-0.04
4,9.59,1.42,3.53,-0.13,0.06,-0.03
5,9.66,1.41,3.51,-0.13,0.05,-0.02
6,9.68,1.47,3.54,-0.13,0.06,-0.03
7,9.66,1.47,3.54,-0.14,0.05,-0.03
8,9.64,1.47,3.49,-0.13,0.07,-0.03
9,9.63,1.49,3.50,-0.14,0.07,-0.03
10,9.60,1.44,3.40,-0.15,0.09,-0.03
11,9.50,1.46,3.31,-0.18,0.15,-0.04
12,9.31,1.39,3.40,-0.22,0.16,-0.03
13,9.25,1.32,3.32,-0.21,0.14,-0.01
14,9.74,1.37,3.62,-0.17,0.07,0.02
15,9.87,1.51,3.54,-0.18,0.12,0.02
16,9.58,1.46,3.71,-0.25,0.12,0.03
17,9.57,1.14,3.73,-0.14,0.05,0.05
18,9.58,1.24,3.76,-0.07,0.08,-0.02
19,9.52,1.48,3.78,-0.11,0.13,0.01
20,9.51,1.38,4.00,-0.15,0.04,0.08
21,9.82,1.21,3.79,-0.08,0.03,0.05
22,9.83,1.40,3.59,-0.05,0.08,0.00
23,9.59,1.43,3.82,-0.08,0.11,-0.01
24,9.53,1.38,3.82,-0.08,0.04,0.03
25,9.66,1.32,3.78,-0.08,0.03,0.00
26,9.73,1.36,3.75,-0.07,0.07,-0.03
27,9.66,1.40,3.84,-0.07,0.06,-0.02
28,9.71,1.35,3.76,-0.07,0.06,-0.02
29,9.60,1.37,3.72,-0.08,0.08,-0.02
30,9.47,1.33,3.75,-0.10,0.07,-0.01
31,9.56,1.31,3.70,-0.09,0.04,0.00
32,9.65,1.39,3.74,-0.09,0.06,-0.01
33,9.71,1.35,3.75,-0.09,0.07,-0.02
34,9.63,1.37,3.74,-0.09,0.09,-0.02
35,9.56,1.36,3.74,-0.09,0.07,-0.02
36,9.56,1.36,3.73,-0.11,0.06,-0.01
37,9.61,1.39,3.73,-0.11,0.07,-0.01
38,9.65,1.43,3.81,-0.10,0.05,-0.01
39,9.62,1.27,3.72,-0.09,0.07,-0.02
40,9.56,1.40,3.73,-0.07,0.09,-0.02
41,9.53,1.46,3.85,-0.11,0.05,0.01
42,9.62,1.34,3.70,-0.11,0.06,-0.00
43,9.68,1.39,3.78,-0.11,0.06,-0.02
44,9.64,1.38,3.75,-0.10,0.08,-0.02
45,9.56,1.37,3.74,-0.10,0.07,-0.02
46,9.52,1.36,3.74,-0.10,0.07,-0.02
47,9.58,1.42,3.82,-0.11,0.07,-0.01
48,9.64,1.42,3.82,-0.11,0.06,-0.00
49,9.63,1.41,3.77,-0.10,0.07,-0.02
50,9.54,1.39,3.80,-0.11,0.07,-0.02
51,9.51,1.36,3.82,-0.11,0.07,-0.01
52,9.55,1.37,3.76,-0.11,0.05,-0.01
53,9.61,1.40,3.78,-0.11,0.07,-0.02
54,9.59,1.37,3.82,-0.12,0.07,-0.01
55,9.59,1.35,3.80,-0.12,0.07,-0.01
56,9.61,1.39,3.79,-0.12,0.07,-0.01
57,9.57,1.39,3.84,-0.11,0.08,-0.02
58,9.56,1.38,3.82,-0.12,0.07,-0.02
59,9.57,1.41,3.78,-0.11,0.07,-0.02
60,9.57,1.38,3.81,-0.12,0.06,-0.01
61,9.59,1.40,3.80,-0.11,0.07,-0.02
62,9.58,1.40,3.77,-0.11,0.08,-0.02
63,9.55,1.43,3.85,-0.12,0.08,-0.02
64,9.57,1.38,3.82,-0.11,0.07,-0.01
65,9.56,1.37,3.85,-0.12,0.07,-0.01
66,9.53,1.40,3.91,-0.12,0.08,-0.02
67,9.59,1.43,3.75,-0.11,0.06,-0.01
68,9.57,1.30,3.72,-0.09,0.07,-0.02
69,9.44,1.40,3.91,-0.09,0.06,-0.01
70,9.51,1.42,3.86,-0.13,0.04,0.01
71,9.64,1.35,3.86,-0.11,0.06,-0.00
72,9.67,1.42,3.87,-0.11,0.06,-0.02
73,9.53,1.41,3.84,-0.11,0.07,-0.02
74,9.48,1.35,3.82,-0.11,0.06,-0.01
75,9.53,1.37,3.90,-0.10,0.06,-0.01
76,9.60,1.42,3.90,-0.11,0.05,-0.01
77,9.61,1.43,3.83,-0.12,0.06,-0.02
78,9.56,1.38,3.82,-0.09,0.08,-0.02
79,9.50,1.39,3.80,-0.11,0.07,-0.02
80,9.50,1.42,3.90,-0.10,0.07,-0.02
81,9.60,1.38,3.88,-0.12,0.05,-0.01
82,9.58,1.38,3.88,-0.11,0.07,-0.02
83,9.54,1.38,3.89,-0.11,0.07,-0.02
84,9.53,1.40,3.85,-0.11,0.07,-0.01
85,9.56,1.40,3.86,-0.12,0.07,-0.01
86,9.57,1.41,3.88,-0.12,0.07,-0.01
87,9.54,1.40,3.89,-0.12,0.06,-0.01
88,9.56,1.40,3.90,-0.11,0.07,-0.01
89,9.53,1.41,3.90,-0.11,0.06,-0.01
90,9.53,1.42,3.90,-0.11,0.06,-0.02
91,9.52,1.41,3.87,-0.11,0.06,-0.01
92,9.51,1.39,3.87,-0.12,0.06,-0.01
93,9.53,1.38,3.89,-0.12,0.06,-0.01
94,9.56,1.40,3.91,-0.11,0.06,-0.01
95,9.54,1.39,3.91,-0.11,0.06,-0.01
96,9.53,1.37,3.90,-0.11,0.06,-0.01
97,9.52,1.41,3.91,-0.11,0.07,-0.01
98,9.53,1.38,3.88,-0.11,0.07,-0.01
99,9.55,1.41,3.88,-0.11,0.06,-0.01
100,9.56,1.39,3.92,-0.11,0.06,-0.02
101,9.55,1.38,3.92,-0.11,0.06,-0.01
102,9.53,1.44,3.97,-0.12,0.06,-0.01
103,9.58,1.42,3.81,-0.11,0.05,-0.01
104,9.51,1.33,3.75,-0.08,0.07,-0.02
105,9.45,1.46,4.06,-0.11,0.05,-0.01
106,9.53,1.40,3.88,-0.13,0.04,0.01
107,9.66,1.36,3.93,-0.12,0.05,-0.01
108,9.60,1.43,3.87,-0.12,0.05,-0.03
109,9.45,1.40,3.91,-0.12,0.06,-0.02
110,9.47,1.36,3.90,-0.11,0.06,-0.01
111,9.55,1.41,3.91,-0.10,0.06,-0.01
112,9.57,1.46,3.92,-0.12,0.05,-0.01
113,9.61,1.43,3.88,-0.12,0.06,-0.01
114,9.54,1.36,3.91,-0.09,0.08,-0.02
115,9.44,1.37,3.90,-0.10,0.07,-0.02
116,9.47,1.40,3.93,-0.10,0.06,-0.01
117,9.59,1.43,3.89,-0.11,0.05,-0.01
