STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.92,1.53,4.99,-0.10,0.05,-0.02
2,8.95,1.53,5.01,-0.11,0.05,-0.01
3,9.06,1.51,5.07,-0.12,0.05,-0.00
4,9.05,1.53,5.05,-0.11,0.05,-0.01
5,8.96,1.53,4.97,-0.11,0.06,-0.02
6,8.98,1.50,5.00,-0.10,0.06,-0.01
7,8.95,1.47,5.01,-0.12,0.06,-0.01
8,9.04,1.55,5.01,-0.11,0.05,-0.01
9,9.04,1.54,5.00,-0.11,0.06,-0.01
10,8.97,1.56,5.03,-0.11,0.06,-0.02
11,8.94,1.53,4.98,-0.11,0.06,-0.01
12,8.97,1.53,5.03,-0.12,0.06,-0.01
13,9.07,1.56,5.00,-0.11,0.06,-0.01
14,9.01,1.54,5.00,-0.11,0.06,-0.02
15,8.97,1.54,4.99,-0.12,0.05,-0.01
16,8.97,1.54,5.00,-0.11,0.05,-0.01
17,9.02,1.53,5.03,-0.11,0.05,-0.02
18,9.00,1.55,5.00,-0.11,0.06,-0.02
19,8.98,1.51,5.01,-0.12,0.06,-0.01
20,8.99,1.51,5.01,-0.11,0.06,-0.01
21,8.99,1.52,5.00,-0.11,0.06,-0.01
22,8.97,1.52,5.01,-0.11,0.06,-0.01
23,8.99,1.54,4.99,-0.11,0.06,-0.01
24,8.99,1.57,5.03,-0.12,0.04,-0.01
25,8.96,1.40,4.95,-0.09,0.06,-0.01
26,8.99,1.53,5.00,-0.10,0.07,-0.02
27,8.96,1.59,5.05,-0.11,0.05,-0.00
28,8.99,1.55,4.99,-0.12,0.04,0.00
29,9.08,1.50,5.03,-0.11,0.05,-0.01
30,9.04,1.51,5.00,-0.11,0.05,-0.02
31,8.94,1.51,4.98,-0.10,0.05,-0.02
32,8.94,1.52,4.98,-0.12,0.05,-0.01
33,9.04,1.53,5.05,-0.12,0.05,-0.00
34,9.05,1.53,5.01,-0.11,0.05,-0.01
35,8.99,1.52,4.95,-0.11,0.07,-0.02
36,8.94,1.50,4.99,-0.10,0.06,-0.02
37,8.97,1.50,4.99,-0.12,0.06,-0.01
38,9.06,1.54,4.99,-0.11,0.05,-0.01
39,9.03,1.54,5.01,-0.11,0.06,-0.01
40,8.96,1.53,5.05,-0.11,0.06,-0.01
41,8.96,1.51,5.03,-0.12,0.06,-0.01
42,9.00,1.51,5.04,-0.12,0.06,-0.01
43,9.03,1.55,5.00,-0.10,0.06,-0.01
44,8.98,1.55,5.00,-0.11,0.05,-0.01
45,8.97,1.51,4.99,-0.12,0.05,-0.01
46,8.97,1.51,5.04,-0.12,0.06,-0.01
47,9.01,1.52,5.02,-0.10,0.06,-0.02
48,8.99,1.53,5.01,-0.11,0.06,-0.01
49,8.99,1.52,5.03,-0.12,0.06,-0.01
50,9.00,1.50,5.00,-0.11,0.06,-0.01
51,8.99,1.52,5.03,-0.11,0.06,-0.01
52,9.00,1.54,5.00,-0.11,0.06,-0.02
53,8.99,1.51,5.03,-0.12,0.05,-0.01
54,8.97,1.52,5.04,-0.11,0.06,-0.01
55,8.99,1.57,5.01,-0.12,0.04,-0.01
56,8.94,1.41,4.93,-0.08,0.05,-0.01
57,8.97,1.51,5.00,-0.11,0.07,-0.02
58,8.95,1.60,5.02,-0.11,0.05,0.00
59,9.04,1.53,4.99,-0.13,0.05,0.00
60,9.08,1.48,5.04,-0.11,0.04,-0.02
61,9.00,1.50,5.01,-0.10,0.06,-0.02
62,8.90,1.52,4.98,-0.09,0.05,-0.02
63,8.93,1.55,5.00,-0.12,0.05,-0.01
64,9.03,1.54,5.04,-0.12,0.05,0.00
65,9.06,1.55,4.99,-0.11,0.05,-0.01
66,9.02,1.51,5.02,-0.11,0.07,-0.02
67,8.93,1.49,4.98,-0.10,0.06,-0.02
68,8.90,1.52,5.04,-0.13,0.05,-0.02
