STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.58,1.24,4.07,-0.11,0.05,-0.02
2,9.42,1.25,4.07,-0.10,0.06,-0.02
3,9.41,1.22,4.06,-0.10,0.06,-0.01
4,9.45,1.24,4.14,-0.11,0.05,-0.01
5,9.52,1.24,4.16,-0.12,0.03,-0.00
6,9.51,1.20,4.02,-0.11,0.07,-0.01
7,9.48,1.23,4.15,-0.09,0.06,-0.01
8,9.46,1.23,4.08,-0.11,0.06,-0.01
9,9.50,1.24,4.10,-0.11,0.06,-0.01
10,9.51,1.23,4.08,-0.12,0.06,-0.01
11,9.49,1.23,4.13,-0.11,0.07,-0.02
12,9.46,1.19,4.10,-0.12,0.06,-0.01
13,9.49,1.23,4.13,-0.11,0.07,-0.01
14,9.48,1.22,4.09,-0.11,0.06,-0.01
15,9.47,1.25,4.10,-0.11,0.06,-0.02
16,9.47,1.23,4.06,-0.12,0.06,-0.01
17,9.50,1.21,4.13,-0.11,0.06,-0.01
18,9.52,1.21,4.12,-0.11,0.06,-0.02
19,9.46,1.23,4.10,-0.11,0.07,-0.02
20,9.44,1.22,4.10,-0.11,0.06,-0.02
21,9.45,1.24,4.09,-0.11,0.07,-0.01
22,9.49,1.21,4.12,-0.10,0.06,-0.01
23,9.51,1.20,4.12,-0.11,0.07,-0.02
24,9.48,1.25,4.08,-0.11,0.07,-0.02
25,9.44,1.28,4.15,-0.12,0.05,-0.02
26,9.47,1.12,3.98,-0.10,0.05,-0.01
27,9.47,1.26,4.11,-0.09,0.09,-0.02
28,9.40,1.36,4.22,-0.11,0.05,0.00
29,9.48,1.22,4.12,-0.13,0.05,0.01
30,9.52,1.17,4.19,-0.12,0.06,-0.01
31,9.48,1.24,4.11,-0.11,0.06,-0.01
32,9.39,1.23,4.11,-0.09,0.06,-0.01
33,9.44,1.22,4.07,-0.10,0.06,0.00
34,9.50,1.25,4.15,-0.11,0.05,-0.00
35,9.58,1.27,4.11,-0.11,0.04,-0.01
36,9.50,1.18,4.09,-0.10,0.08,-0.03
37,9.40,1.20,4.13,-0.10,0.06,-0.01
38,9.39,1.23,4.14,-0.11,0.06,-0.02
39,9.50,1.22,4.15,-0.11,0.05,-0.01
40,9.50,1.23,4.14,-0.11,0.07,-0.01
41,9.47,1.22,4.16,-0.11,0.07,-0.01
42,9.43,1.22,4.11,-0.11,0.06,-0.01
43,9.46,1.22,4.15,-0.11,0.06,-0.01
44,9.50,1.23,4.13,-0.11,0.06,-0.02
45,9.46,1.24,4.12,-0.11,0.06,-0.01
46,9.44,1.24,4.14,-0.11,0.05,-0.01
47,9.47,1.25,4.16,-0.11,0.05,-0.01
48,9.49,1.25,4.12,-0.11,0.06,-0.02
49,9.43,1.26,4.12,-0.11,0.06,-0.02
50,9.44,1.26,4.09,-0.11,0.06,-0.01
51,9.44,1.24,4.11,-0.11,0.06,-0.01
52,9.47,1.22,4.15,-0.11,0.05,-0.01
53,9.49,1.23,4.14,-0.11,0.06,-0.02
54,9.43,1.24,4.19,-0.12,0.07,-0.02
55,9.49,1.31,4.03,-0.11,0.04,-0.00
56,9.43,1.15,3.97,-0.08,0.07,-0.01
57,9.39,1.26,4.23,-0.12,0.07,-0.01
58,9.47,1.29,4.17,-0.13,0.05,0.01
59,9.54,1.20,4.14,-0.12,0.06,-0.00
60,9.50,1.24,4.18,-0.11,0.05,-0.02
61,9.41,1.28,4.12,-0.11,0.05,-0.01
62,9.43,1.24,4.10,-0.10,0.05,-0.01
63,9.45,1.21,4.15,-0.10,0.05,-0.01
64,9.49,1.24,4.16,-0.11,0.04,-0.01
65,9.50,1.24,4.07,-0.11,0.06,-0.01
66,9.48,1.21,4.14,-0.09,0.07,-0.02
67,9.42,1.18,4.10,-0.10,0.06,-0.02
68,9.44,1.26,4.14,-0.10,0.06,-0.02
