STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.94,1.81,5.04,-0.11,0.06,-0.01
2,8.90,1.79,5.06,-0.11,0.06,-0.01
3,8.88,1.79,5.06,-0.12,0.06,-0.01
4,8.94,1.81,5.06,-0.11,0.06,-0.01
5,8.97,1.82,5.06,-0.11,0.06,-0.01
6,8.93,1.82,5.06,-0.11,0.05,-0.01
7,8.89,1.81,5.04,-0.11,0.05,-0.01
8,8.91,1.79,5.06,-0.12,0.05,-0.01
9,8.94,1.80,5.08,-0.11,0.06,-0.01
10,8.93,1.82,5.07,-0.11,0.06,-0.01
11,8.88,1.79,5.05,-0.12,0.06,-0.01
12,8.93,1.81,5.05,-0.11,0.06,-0.01
13,8.92,1.82,5.06,-0.11,0.06,-0.01
14,8.93,1.81,5.08,-0.11,0.06,-0.01
15,8.90,1.81,5.07,-0.11,0.06,-0.02
16,8.90,1.87,5.03,-0.13,0.04,-0.01
17,8.85,1.69,5.00,-0.08,0.06,-0.01
18,8.90,1.83,5.10,-0.12,0.07,-0.01
19,8.90,1.87,5.08,-0.11,0.05,0.00
20,8.92,1.81,5.02,-0.13,0.05,-0.00
21,8.94,1.80,5.09,-0.11,0.05,-0.01
22,8.94,1.79,5.05,-0.11,0.05,-0.01
23,8.84,1.80,5.02,-0.10,0.05,-0.02
24,8.89,1.79,5.06,-0.11,0.05,-0.01
25,8.97,1.78,5.07,-0.12,0.05,-0.00
26,8.99,1.84,4.98,-0.10,0.05,-0.02
27,8.90,1.80,5.05,-0.12,0.06,-0.02
28,8.87,1.77,5.04,-0.10,0.06,-0.01
29,8.94,1.80,5.07,-0.12,0.06,-0.01
30,8.95,1.81,5.07,-0.10,0.06,-0.01
31,8.93,1.81,5.06,-0.11,0.06,-0.01
32,8.90,1.81,5.07,-0.12,0.06,-0.01
33,8.89,1.79,5.07,-0.12,0.06,-0.01
34,8.93,1.81,5.07,-0.11,0.06,-0.01
35,8.94,1.81,5.05,-0.11,0.06,-0.01
36,8.92,1.82,5.04,-0.11,0.05,-0.01
37,8.90,1.80,5.04,-0.11,0.05,-0.01
