STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.80,0.61,5.42,-0.10,0.07,-0.01
2,8.80,0.63,5.48,-0.12,0.07,-0.01
3,8.87,0.61,5.46,-0.11,0.06,-0.01
4,8.89,0.62,5.47,-0.11,0.06,-0.01
5,8.86,0.65,5.42,-0.10,0.06,-0.01
6,8.83,0.62,5.42,-0.10,0.07,-0.01
7,8.82,0.63,5.45,-0.11,0.06,-0.01
8,8.86,0.59,5.45,-0.12,0.05,-0.01
9,8.89,0.58,5.46,-0.12,0.06,-0.01
10,8.86,0.61,5.60,-0.13,0.07,-0.01
11,8.85,0.56,5.30,-0.09,0.06,-0.00
12,8.80,0.59,5.42,-0.07,0.08,-0.01
13,8.80,0.64,5.58,-0.13,0.07,-0.01
14,8.84,0.61,5.52,-0.13,0.02,0.00
15,8.96,0.51,5.43,-0.12,0.05,-0.00
16,8.88,0.62,5.46,-0.11,0.06,-0.01
17,8.83,0.63,5.41,-0.10,0.05,-0.02
18,8.77,0.57,5.40,-0.11,0.06,-0.02
19,8.83,0.60,5.51,-0.12,0.05,-0.01
20,8.92,0.59,5.49,-0.12,0.04,-0.01
21,8.89,0.58,5.40,-0.10,0.06,-0.02
22,8.78,0.59,5.48,-0.09,0.08,-0.02
23,8.75,0.59,5.44,-0.11,0.05,-0.02
24,8.89,0.59,5.46,-0.12,0.05,-0.01
25,8.91,0.59,5.48,-0.11,0.06,-0.01
26,8.83,0.61,5.47,-0.11,0.06,-0.01
27,8.81,0.59,5.45,-0.12,0.06,-0.01
28,8.83,0.62,5.46,-0.12,0.06,-0.01
29,8.89,0.61,5.46,-0.11,0.06,-0.02
30,8.83,0.62,5.50,-0.11,0.05,-0.02
31,8.84,0.62,5.45,-0.11,0.06,-0.01
32,8.82,0.60,5.44,-0.12,0.06,-0.01
33,8.83,0.57,5.46,-0.11,0.06,-0.02
34,8.82,0.60,5.46,-0.11,0.05,-0.01
35,8.87,0.60,5.46,-0.12,0.06,-0.01
36,8.85,0.60,5.43,-0.11,0.06,-0.01
37,8.84,0.65,5.46,-0.12,0.04,-0.01
38,8.80,0.48,5.33,-0.09,0.06,-0.01
39,8.81,0.59,5.52,-0.11,0.08,-0.01
40,8.80,0.67,5.60,-0.13,0.03,-0.00
41,8.92,0.57,5.41,-0.12,0.03,-0.00
42,8.91,0.59,5.48,-0.12,0.05,-0.01
43,8.82,0.63,5.43,-0.11,0.05,-0.01
44,8.79,0.58,5.41,-0.10,0.05,-0.02
45,8.79,0.58,5.49,-0.12,0.05,-0.01
46,8.88,0.63,5.50,-0.13,0.03,-0.01
47,8.94,0.59,5.40,-0.12,0.04,-0.01
48,8.86,0.57,5.39,-0.09,0.07,-0.02
49,8.76,0.57,5.53,-0.12,0.05,-0.02
50,8.83,0.59,5.46,-0.12,0.03,-0.01
51,8.89,0.60,5.48,-0.12,0.04,-0.01
52,8.88,0.60,5.46,-0.12,0.03,-0.01
53,8.85,0.59,5.43,-0.12,0.03,-0.01
54,8.82,0.59,5.43,-0.12,0.01,-0.01
55,8.90,0.58,5.42,-0.12,0.01,-0.01
56,8.91,0.57,5.41,-0.11,0.01,-0.02
57,8.87,0.58,5.39,-0.11,0.02,-0.01
58,8.86,0.58,5.38,-0.12,0.01,-0.01
59,8.88,0.59,5.40,-0.12,-0.02,-0.01
60,8.98,0.57,5.34,-0.09,-0.01,-0.02
61,8.90,0.59,5.42,-0.12,-0.01,-0.01
62,8.91,0.57,5.25,-0.11,-0.02,-0.00
63,8.95,0.67,5.19,-0.12,-0.03,-0.01
64,8.94,0.48,5.06,-0.08,0.01,-0.01
65,8.92,0.58,5.28,-0.12,0.04,-0.01
66,8.94,0.64,5.31,-0.13,-0.00,0.00
67,9.05,0.57,5.24,-0.13,0.01,0.00
68,9.05,0.56,5.20,-0.11,0.04,-0.01
69,8.94,0.61,5.26,-0.10,0.04,-0.01
70,8.90,0.55,5.19,-0.10,0.03,-0.01
71,8.97,0.53,5.26,-0.12,0.03,-0.01
72,9.09,0.58,5.28,-0.12,0.01,-0.01
73,9.09,0.59,5.20,-0.12,0.01,-0.01
74,8.95,0.53,5.15,-0.09,0.02,-0.01
75,8.90,0.56,5.21,-0.12,0.01,-0.02
76,8.98,0.56,5.17,-0.12,0.00,-0.01
77,9.09,0.55,5.13,-0.11,0.01,-0.01
78,9.03,0.59,5.16,-0.10,0.03,-0.01
79,9.00,0.54,5.13,-0.11,0.02,-0.01
80,9.02,0.54,5.12,-0.12,0.02,-0.01
81,9.05,0.56,5.11,-0.11,0.02,-0.01
82,9.06,0.57,5.10,-0.11,0.02,-0.01
83,9.05,0.58,5.07,-0.11,0.03,-0.01
84,9.05,0.56,5.10,-0.11,0.04,-0.02
85,9.05,0.57,5.08,-0.10,0.04,-0.02
86,9.05,0.57,5.06,-0.11,0.04,-0.02
87,9.05,0.58,5.08,-0.11,0.05,-0.01
88,9.03,0.60,5.13,-0.14,0.05,-0.01
89,9.10,0.45,4.84,-0.10,0.06,-0.00
90,8.99,0.55,5.05,-0.09,0.07,-0.02
91,8.99,0.63,5.17,-0.12,0.05,-0.00
92,9.09,0.57,5.02,-0.13,0.05,-0.00
93,9.17,0.52,5.09,-0.11,0.08,-0.01
94,9.05,0.60,5.04,-0.10,0.08,-0.02
95,8.95,0.59,5.05,-0.10,0.08,-0.01
96,9.00,0.51,5.11,-0.13,0.08,-0.01
97,9.08,0.53,5.15,-0.13,0.08,-0.01
98,9.14,0.58,5.07,-0.11,0.07,-0.01
99,9.05,0.52,5.09,-0.10,0.10,-0.02
100,8.96,0.53,5.09,-0.10,0.10,-0.01
101,8.95,0.54,5.19,-0.11,0.09,-0.02
102,9.08,0.56,5.13,-0.11,0.10,-0.02
103,9.04,0.58,5.18,-0.10,0.11,-0.02
104,8.95,0.59,5.22,-0.11,0.10,-0.01
105,8.95,0.55,5.21,-0.12,0.09,-0.01
106,9.01,0.57,5.19,-0.12,0.09,-0.01
107,9.04,0.58,5.18,-0.12,0.09,-0.01
108,8.99,0.60,5.18,-0.12,0.09,-0.02
109,8.96,0.57,5.20,-0.11,0.10,-0.01
110,8.96,0.57,5.23,-0.11,0.10,-0.02
111,8.98,0.52,5.20,-0.11,0.11,-0.02
112,8.96,0.56,5.23,-0.11,0.12,-0.02
113,8.94,0.60,5.29,-0.13,0.15,-0.02
114,8.94,0.57,5.17,-0.11,0.13,-0.01
115,8.85,0.51,5.21,-0.06,0.15,-0.02
116,8.83,0.57,5.48,-0.11,0.15,-0.02
117,8.86,0.64,5.55,-0.12,0.08,-0.00
118,9.00,0.55,5.42,-0.12,0.08,0.00
119,8.98,0.57,5.40,-0.11,0.10,-0.01
