STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.60,1.23,3.99,-0.10,0.09,-0.00
2,9.52,1.20,4.09,-0.08,0.08,-0.01
3,9.48,1.20,4.07,-0.09,0.08,-0.01
4,9.50,1.23,4.06,-0.08,0.08,-0.00
5,9.50,1.24,4.02,-0.09,0.07,-0.00
6,9.50,1.21,4.03,-0.11,0.07,-0.00
7,9.54,1.20,4.04,-0.11,0.06,-0.00
8,9.58,1.23,4.06,-0.11,0.07,0.00
9,9.62,1.23,4.04,-0.10,0.08,-0.01
10,9.57,1.23,4.01,-0.09,0.08,-0.02
11,9.45,1.18,4.05,-0.09,0.08,-0.03
12,9.46,1.16,4.08,-0.10,0.06,-0.03
13,9.46,1.18,4.10,-0.10,0.06,-0.03
14,9.52,1.23,4.05,-0.10,0.07,-0.03
15,9.50,1.33,4.06,-0.11,0.05,-0.03
16,9.47,1.10,3.95,-0.09,0.06,-0.02
17,9.46,1.26,4.02,-0.09,0.08,-0.02
18,9.45,1.33,4.14,-0.11,0.06,0.00
19,9.50,1.24,4.05,-0.12,0.06,0.01
20,9.52,1.24,4.07,-0.12,0.06,-0.01
21,9.49,1.29,4.06,-0.11,0.06,-0.01
22,9.49,1.29,4.04,-0.10,0.05,-0.01
23,9.49,1.27,4.05,-0.09,0.06,-0.02
24,9.50,1.32,4.08,-0.11,0.06,-0.02
25,9.52,1.31,4.07,-0.12,0.05,-0.02
26,9.47,1.24,4.05,-0.11,0.06,-0.02
27,9.45,1.24,4.08,-0.10,0.05,-0.02
28,9.44,1.24,4.07,-0.11,0.07,-0.01
29,9.52,1.28,4.07,-0.12,0.05,-0.01
30,9.54,1.20,4.07,-0.12,0.06,-0.01
31,9.50,1.20,4.10,-0.11,0.07,-0.01
32,9.49,1.22,4.05,-0.12,0.06,-0.01
33,9.48,1.24,4.09,-0.11,0.07,-0.01
34,9.48,1.21,4.11,-0.12,0.06,-0.02
35,9.46,1.24,4.10,-0.12,0.05,-0.01
36,9.49,1.25,4.09,-0.11,0.06,-0.01
37,9.49,1.25,4.11,-0.11,0.06,-0.02
38,9.46,1.27,4.05,-0.10,0.06,-0.02
39,9.46,1.31,4.07,-0.10,0.06,-0.02
40,9.48,1.29,4.04,-0.11,0.06,-0.01
41,9.48,1.28,4.07,-0.12,0.06,-0.01
42,9.51,1.26,4.09,-0.11,0.06,-0.01
43,9.53,1.24,4.07,-0.11,0.06,-0.02
44,9.48,1.25,4.08,-0.11,0.06,-0.02
45,9.42,1.26,4.09,-0.11,0.06,-0.02
46,9.43,1.25,4.07,-0.12,0.05,-0.01
47,9.53,1.24,4.08,-0.11,0.06,-0.01
48,9.55,1.27,4.07,-0.09,0.07,-0.02
49,9.48,1.32,4.07,-0.11,0.06,-0.02
50,9.46,1.28,4.06,-0.12,0.06,-0.02
51,9.47,1.27,4.07,-0.12,0.08,-0.02
52,9.43,1.35,4.06,-0.12,0.05,-0.01
53,9.43,1.13,3.94,-0.07,0.06,-0.01
54,9.40,1.32,4.29,-0.12,0.06,-0.02
55,9.55,1.35,4.12,-0.13,0.04,0.03
56,9.56,1.24,4.07,-0.11,0.06,0.00
57,9.54,1.25,4.04,-0.12,0.04,-0.02
58,9.44,1.28,4.07,-0.10,0.06,-0.01
59,9.42,1.24,4.04,-0.11,0.05,-0.01
60,9.48,1.24,4.13,-0.11,0.06,-0.01
61,9.54,1.27,4.12,-0.12,0.05,-0.01
62,9.54,1.30,4.08,-0.12,0.05,-0.01
63,9.43,1.20,4.07,-0.09,0.08,-0.02
64,9.39,1.21,4.04,-0.09,0.06,-0.01
65,9.48,1.26,4.07,-0.09,0.06,-0.01
66,9.55,1.28,4.06,-0.10,0.05,-0.01
67,9.52,1.28,4.09,-0.11,0.07,-0.01
68,9.51,1.23,4.12,-0.11,0.07,-0.01
69,9.45,1.27,4.11,-0.11,0.07,-0.02
70,9.46,1.25,4.09,-0.11,0.07,-0.01
71,9.47,1.26,4.12,-0.12,0.06,-0.01
72,9.52,1.27,4.13,-0.12,0.05,-0.01
73,9.49,1.28,4.12,-0.11,0.06,-0.02
74,9.44,1.28,4.09,-0.11,0.06,-0.02
75,9.44,1.29,4.10,-0.11,0.06,-0.02
76,9.44,1.27,4.12,-0.11,0.05,-0.02
77,9.47,1.26,4.10,-0.12,0.05,-0.01
78,9.47,1.27,4.09,-0.12,0.06,-0.01
79,9.48,1.26,4.10,-0.12,0.06,-0.01
80,9.45,1.29,4.12,-0.12,0.06,-0.01
81,9.42,1.27,4.07,-0.11,0.06,-0.01
82,9.44,1.26,4.10,-0.11,0.05,-0.01
83,9.52,1.26,4.12,-0.11,0.05,-0.01
84,9.52,1.27,4.07,-0.11,0.06,-0.01
85,9.46,1.34,4.13,-0.11,0.06,-0.01
86,9.48,1.36,4.02,-0.11,0.04,-0.01
87,9.44,1.14,3.99,-0.09,0.06,-0.01
88,9.40,1.28,4.21,-0.12,0.06,-0.02
89,9.49,1.33,4.14,-0.11,0.05,0.01
90,9.51,1.24,4.12,-0.13,0.06,-0.00
91,9.51,1.24,4.13,-0.11,0.05,-0.01
92,9.45,1.27,4.05,-0.10,0.06,-0.01
93,9.40,1.25,4.06,-0.11,0.05,-0.02
94,9.45,1.26,4.13,-0.11,0.05,-0.01
95,9.55,1.32,4.15,-0.12,0.05,-0.01
96,9.54,1.33,4.11,-0.11,0.05,-0.01
97,9.45,1.23,4.11,-0.10,0.08,-0.02
98,9.42,1.23,4.07,-0.11,0.06,-0.01
99,9.44,1.28,4.11,-0.12,0.07,-0.02
100,9.52,1.27,4.08,-0.11,0.05,-0.01
101,9.50,1.29,4.11,-0.12,0.06,-0.01
102,9.46,1.29,4.08,-0.11,0.06,-0.01
103,9.42,1.25,4.09,-0.12,0.06,-0.01
104,9.47,1.24,4.11,-0.11,0.06,-0.01
105,9.47,1.27,4.10,-0.11,0.06,-0.01
106,9.47,1.26,4.10,-0.12,0.05,-0.01
107,9.46,1.27,4.12,-0.11,0.05,-0.01
108,9.49,1.27,4.11,-0.11,0.05,-0.01
109,9.49,1.26,4.11,-0.11,0.06,-0.02
110,9.46,1.28,4.06,-0.11,0.06,-0.02
111,9.43,1.31,4.12,-0.11,0.06,-0.01
112,9.46,1.28,4.10,-0.11,0.05,-0.01
113,9.50,1.29,4.13,-0.11,0.05,-0.01
114,9.49,1.26,4.10,-0.11,0.06,-0.02
115,9.47,1.27,4.13,-0.10,0.07,-0.02
116,9.44,1.28,4.12,-0.11,0.05,-0.02
