STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.75,0.99,5.60,-0.11,0.06,-0.02
2,8.72,1.00,5.58,-0.11,0.06,-0.01
3,8.71,0.98,5.55,-0.11,0.06,-0.01
4,8.76,0.98,5.60,-0.11,0.05,-0.02
5,8.73,0.99,5.59,-0.11,0.05,-0.02
6,8.74,1.00,5.59,-0.11,0.05,-0.01
7,8.72,0.97,5.57,-0.11,0.06,-0.01
8,8.73,0.97,5.60,-0.11,0.06,-0.01
9,8.75,0.98,5.56,-0.11,0.07,-0.02
10,8.74,0.98,5.57,-0.10,0.06,-0.02
11,8.72,0.98,5.59,-0.11,0.06,-0.02
12,8.69,0.97,5.59,-0.11,0.06,-0.02
13,8.71,1.02,5.70,-0.13,0.06,-0.01
14,8.78,0.98,5.43,-0.10,0.05,-0.00
15,8.70,0.98,5.56,-0.07,0.08,-0.02
16,8.66,1.05,5.76,-0.12,0.06,-0.01
17,8.68,1.03,5.61,-0.12,0.03,0.00
18,8.79,0.93,5.60,-0.12,0.05,-0.01
19,8.78,0.96,5.61,-0.11,0.05,-0.01
20,8.70,1.01,5.55,-0.09,0.05,-0.02
21,8.68,0.99,5.54,-0.11,0.06,-0.01
22,8.71,0.99,5.59,-0.11,0.05,-0.00
23,8.80,0.97,5.61,-0.12,0.05,-0.01
24,8.79,0.99,5.54,-0.11,0.05,-0.01
25,8.71,0.97,5.54,-0.09,0.07,-0.02
26,8.67,0.95,5.64,-0.11,0.06,-0.02
27,8.72,0.99,5.58,-0.12,0.05,-0.01
28,8.77,0.97,5.57,-0.11,0.06,-0.01
29,8.76,1.00,5.59,-0.11,0.06,-0.01
30,8.73,0.99,5.55,-0.11,0.06,-0.01
31,8.69,0.95,5.59,-0.12,0.06,-0.01
32,8.70,0.99,5.63,-0.11,0.06,-0.01
33,8.77,1.00,5.58,-0.11,0.06,-0.02
34,8.75,1.02,5.58,-0.11,0.06,-0.01
35,8.71,0.97,5.59,-0.11,0.06,-0.01
36,8.72,0.97,5.62,-0.11,0.06,-0.02
37,8.73,1.00,5.58,-0.11,0.06,-0.02
38,8.72,0.99,5.60,-0.12,0.05,-0.01
39,8.74,0.98,5.61,-0.12,0.06,-0.01
40,8.73,0.97,5.59,-0.11,0.06,-0.01
41,8.71,1.00,5.62,-0.11,0.06,-0.01
42,8.71,0.99,5.62,-0.12,0.04,-0.01
43,8.75,0.97,5.58,-0.12,0.04,-0.01
44,8.74,1.01,5.66,-0.13,0.05,-0.01
