STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.72,0.98,5.57,-0.10,0.05,-0.02
2,8.68,0.98,5.54,-0.10,0.05,-0.01
3,8.67,0.99,5.58,-0.11,0.06,-0.00
4,8.79,0.98,5.59,-0.12,0.04,-0.00
5,8.83,0.95,5.60,-0.12,0.04,-0.01
6,8.78,0.93,5.54,-0.10,0.07,-0.02
7,8.68,0.94,5.60,-0.10,0.07,-0.02
8,8.71,0.97,5.57,-0.12,0.05,-0.02
9,8.79,0.94,5.58,-0.12,0.05,-0.02
10,8.79,0.94,5.58,-0.11,0.07,-0.01
11,8.71,0.95,5.64,-0.10,0.07,-0.01
12,8.69,0.96,5.59,-0.11,0.06,-0.01
13,8.71,0.99,5.58,-0.12,0.06,-0.01
14,8.76,0.95,5.59,-0.11,0.06,-0.01
15,8.76,0.96,5.60,-0.12,0.05,-0.01
16,8.73,0.95,5.55,-0.12,0.05,-0.02
17,8.71,0.94,5.59,-0.11,0.06,-0.02
18,8.74,0.95,5.62,-0.11,0.05,-0.02
19,8.71,0.97,5.59,-0.11,0.06,-0.02
20,8.69,0.96,5.59,-0.12,0.06,-0.01
21,8.72,0.97,5.60,-0.12,0.05,-0.01
22,8.76,0.92,5.57,-0.12,0.06,-0.01
23,8.76,0.95,5.57,-0.11,0.07,-0.01
24,8.71,0.96,5.59,-0.10,0.06,-0.02
25,8.73,0.95,5.58,-0.11,0.05,-0.01
26,8.75,0.98,5.60,-0.12,0.06,-0.01
27,8.70,0.97,5.72,-0.12,0.06,-0.01
28,8.73,0.95,5.41,-0.10,0.05,-0.01
29,8.69,0.93,5.52,-0.08,0.07,-0.01
30,8.70,1.02,5.72,-0.12,0.06,-0.00
31,8.70,0.98,5.60,-0.12,0.03,0.00
32,8.77,0.95,5.60,-0.13,0.05,-0.00
33,8.79,0.93,5.58,-0.11,0.04,-0.01
34,8.75,0.97,5.54,-0.10,0.05,-0.02
35,8.66,0.94,5.57,-0.10,0.06,-0.01
36,8.71,0.95,5.61,-0.12,0.05,-0.01
37,8.82,0.97,5.60,-0.12,0.04,-0.01
38,8.79,0.98,5.54,-0.12,0.04,-0.01
39,8.73,0.91,5.54,-0.11,0.07,-0.02
40,8.68,0.95,5.62,-0.11,0.06,-0.02
41,8.70,0.96,5.57,-0.12,0.05,-0.02
42,8.78,0.95,5.57,-0.12,0.04,-0.01
43,8.78,0.96,5.58,-0.12,0.04,-0.01
44,8.75,0.95,5.56,-0.12,0.04,-0.01
45,8.71,0.92,5.57,-0.12,0.05,-0.01
46,8.72,0.95,5.58,-0.13,0.03,-0.01
47,8.77,0.95,5.59,-0.13,0.03,-0.01
48,8.79,0.95,5.58,-0.13,0.02,-0.01
49,8.76,0.94,5.56,-0.12,0.01,-0.01
50,8.78,0.95,5.51,-0.12,0.01,-0.01
51,8.77,0.95,5.54,-0.12,0.01,-0.02
