STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.84,1.36,3.07,-0.12,0.06,-0.02
2,9.87,1.41,2.84,-0.10,0.04,-0.00
3,9.81,1.30,2.92,-0.09,0.07,-0.01
4,9.81,1.42,3.13,-0.13,0.04,-0.01
5,9.89,1.34,3.01,-0.12,0.05,0.01
6,9.92,1.31,3.01,-0.12,0.06,-0.01
7,9.91,1.35,2.98,-0.10,0.04,-0.02
8,9.80,1.37,2.92,-0.10,0.06,-0.01
9,9.76,1.36,2.92,-0.11,0.05,-0.01
10,9.85,1.33,3.02,-0.12,0.06,-0.01
11,9.91,1.33,3.08,-0.11,0.05,-0.01
12,9.89,1.34,2.99,-0.10,0.07,-0.02
13,9.84,1.38,2.99,-0.09,0.06,-0.02
14,9.79,1.34,2.97,-0.11,0.06,-0.01
15,9.84,1.36,2.98,-0.12,0.05,-0.01
16,9.91,1.32,2.98,-0.11,0.05,-0.01
17,9.84,1.36,2.99,-0.11,0.07,-0.02
18,9.80,1.39,2.98,-0.11,0.06,-0.01
19,9.84,1.34,3.04,-0.13,0.06,-0.00
20,9.86,1.34,3.02,-0.12,0.06,-0.01
21,9.86,1.34,3.01,-0.11,0.06,-0.01
22,9.85,1.36,2.95,-0.11,0.06,-0.01
23,9.86,1.39,2.97,-0.11,0.05,-0.01
24,9.87,1.36,3.00,-0.12,0.05,-0.01
25,9.84,1.35,3.01,-0.11,0.06,-0.02
26,9.85,1.34,2.98,-0.12,0.06,-0.02
27,9.86,1.36,3.01,-0.11,0.06,-0.01
28,9.86,1.34,3.04,-0.11,0.06,-0.01
29,9.84,1.35,3.03,-0.11,0.05,-0.02
30,9.85,1.36,2.97,-0.11,0.06,-0.02
31,9.84,1.39,3.03,-0.11,0.03,-0.01
32,9.85,1.22,2.90,-0.10,0.06,-0.01
33,9.79,1.40,3.07,-0.11,0.06,-0.02
34,9.80,1.43,3.04,-0.10,0.05,0.01
35,9.88,1.32,2.95,-0.12,0.05,0.01
36,9.96,1.35,3.01,-0.11,0.04,-0.02
37,9.86,1.37,2.96,-0.09,0.05,-0.02
38,9.75,1.36,2.94,-0.10,0.05,-0.01
39,9.83,1.35,2.98,-0.12,0.05,-0.01
40,9.93,1.35,3.07,-0.12,0.06,-0.01
41,9.90,1.39,2.97,-0.10,0.06,-0.01
42,9.80,1.32,3.02,-0.10,0.07,-0.02
43,9.83,1.31,2.96,-0.11,0.06,-0.01
44,9.81,1.37,3.03,-0.12,0.07,-0.01
45,9.89,1.38,2.97,-0.11,0.05,-0.01
46,9.88,1.38,2.99,-0.11,0.06,-0.01
47,9.82,1.33,3.02,-0.12,0.07,-0.01
48,9.84,1.33,3.01,-0.12,0.06,-0.01
49,9.85,1.33,3.02,-0.12,0.05,-0.01
50,9.84,1.37,3.00,-0.11,0.06,-0.01
51,9.84,1.36,3.02,-0.11,0.05,-0.01
52,9.85,1.37,2.98,-0.11,0.06,-0.01
53,9.84,1.39,2.98,-0.11,0.05,-0.02
54,9.86,1.33,2.99,-0.11,0.06,-0.02
55,9.85,1.35,2.99,-0.11,0.06,-0.02
56,9.82,1.37,2.97,-0.11,0.06,-0.01
57,9.82,1.36,3.01,-0.11,0.05,-0.01
58,9.86,1.36,3.00,-0.12,0.05,-0.01
59,9.87,1.35,3.01,-0.12,0.06,-0.02
60,9.83,1.37,3.08,-0.11,0.06,-0.02
61,9.86,1.36,2.82,-0.10,0.05,-0.00
62,9.80,1.36,2.98,-0.08,0.07,-0.01
63,9.80,1.45,3.10,-0.12,0.05,-0.01
64,9.85,1.34,3.02,-0.12,0.05,0.01
65,9.92,1.33,3.02,-0.12,0.05,-0.01
66,9.92,1.37,2.97,-0.10,0.04,-0.02
67,9.78,1.36,2.95,-0.10,0.06,-0.01
68,9.77,1.34,2.94,-0.11,0.05,-0.01
69,9.87,1.36,3.02,-0.12,0.05,-0.01
70,9.92,1.37,3.06,-0.11,0.05,-0.01
71,9.90,1.31,2.96,-0.10,0.07,-0.02
72,9.84,1.36,2.97,-0.09,0.06,-0.02
73,9.79,1.34,2.96,-0.12,0.06,-0.02
74,9.87,1.38,3.00,-0.12,0.05,-0.01
75,9.89,1.35,3.03,-0.11,0.06,-0.01
76,9.84,1.36,3.02,-0.11,0.07,-0.02
77,9.79,1.36,3.02,-0.11,0.06,-0.01
78,9.84,1.36,3.03,-0.12,0.06,-0.01
79,9.88,1.36,3.02,-0.11,0.06,-0.01
80,9.86,1.35,3.01,-0.11,0.05,-0.01
81,9.84,1.35,2.97,-0.11,0.05,-0.01
82,9.87,1.40,2.94,-0.11,0.06,-0.01
83,9.85,1.37,2.98,-0.11,0.06,-0.02
84,9.84,1.34,2.98,-0.12,0.06,-0.01
85,9.84,1.36,2.99,-0.11,0.06,-0.01
86,9.84,1.36,3.03,-0.10,0.06,-0.01
87,9.86,1.36,3.00,-0.11,0.06,-0.02
88,9.84,1.39,3.01,-0.12,0.06,-0.01
89,9.82,1.37,3.08,-0.13,0.06,-0.01
90,9.87,1.37,2.89,-0.11,0.04,0.00
91,9.84,1.29,2.94,-0.08,0.07,-0.01
92,9.80,1.41,3.09,-0.12,0.05,-0.01
93,9.84,1.37,2.97,-0.12,0.05,0.01
94,9.93,1.35,3.03,-0.12,0.05,-0.01
95,9.98,1.36,2.98,-0.11,0.05,-0.02
96,9.84,1.36,2.93,-0.09,0.06,-0.02
97,9.73,1.37,2.97,-0.11,0.05,-0.02
98,9.81,1.34,3.04,-0.12,0.05,-0.01
99,9.89,1.34,3.13,-0.12,0.05,-0.01
100,9.88,1.33,3.03,-0.09,0.07,-0.02
101,9.83,1.39,3.00,-0.08,0.06,-0.02
