STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.91,0.86,5.35,-0.12,0.01,-0.01
2,8.93,0.85,5.36,-0.11,0.02,-0.02
3,8.90,0.88,5.35,-0.11,0.02,-0.01
4,8.87,0.86,5.31,-0.11,0.02,-0.01
5,8.87,0.86,5.33,-0.12,0.03,-0.01
6,8.90,0.83,5.32,-0.12,0.03,-0.01
7,8.90,0.85,5.26,-0.12,0.04,-0.01
8,8.86,0.82,5.27,-0.12,0.06,-0.01
9,8.86,0.84,5.22,-0.13,0.06,-0.01
10,8.85,0.83,5.27,-0.13,0.05,-0.01
11,8.86,0.88,5.35,-0.14,0.05,-0.01
12,8.94,0.73,5.08,-0.09,0.05,-0.01
13,8.89,0.87,5.32,-0.09,0.07,-0.02
14,8.87,0.90,5.41,-0.11,0.05,-0.00
15,8.92,0.87,5.32,-0.13,0.05,-0.00
16,8.99,0.80,5.31,-0.12,0.08,-0.01
17,8.89,0.86,5.33,-0.10,0.07,-0.02
18,8.83,0.87,5.30,-0.11,0.06,-0.01
19,8.84,0.81,5.32,-0.12,0.06,-0.01
20,8.97,0.83,5.36,-0.11,0.07,-0.01
21,8.97,0.85,5.35,-0.11,0.07,-0.02
22,8.87,0.85,5.27,-0.10,0.09,-0.02
23,8.84,0.82,5.30,-0.09,0.09,-0.01
24,8.85,0.86,5.34,-0.10,0.09,-0.01
25,8.92,0.85,5.39,-0.10,0.09,-0.02
26,8.91,0.88,5.43,-0.09,0.10,-0.01
27,8.86,0.87,5.42,-0.10,0.09,-0.01
28,8.85,0.84,5.35,-0.10,0.09,-0.01
29,8.84,0.85,5.40,-0.11,0.09,-0.01
30,8.87,0.85,5.37,-0.10,0.10,-0.02
31,8.85,0.88,5.41,-0.11,0.10,-0.02
32,8.82,0.88,5.41,-0.11,0.11,-0.01
33,8.83,0.87,5.42,-0.11,0.12,-0.01
34,8.83,0.88,5.47,-0.11,0.12,-0.01
35,8.83,0.86,5.47,-0.10,0.13,-0.02
36,8.81,0.89,5.54,-0.10,0.12,-0.01
37,8.78,0.84,5.55,-0.10,0.11,-0.01
38,8.77,0.84,5.51,-0.11,0.10,-0.01
39,8.76,0.89,5.62,-0.12,0.09,-0.02
40,8.82,0.84,5.39,-0.09,0.07,-0.01
41,8.74,0.78,5.48,-0.05,0.10,-0.02
42,8.69,0.93,5.68,-0.09,0.11,-0.02
43,8.69,0.94,5.65,-0.12,0.04,0.00
44,8.84,0.86,5.53,-0.12,0.05,0.00
45,8.86,0.86,5.59,-0.11,0.06,-0.01
46,8.75,0.91,5.53,-0.10,0.06,-0.02
47,8.68,0.91,5.52,-0.09,0.06,-0.02
48,8.72,0.90,5.55,-0.11,0.07,-0.01
49,8.82,0.90,5.60,-0.11,0.05,-0.01
50,8.81,0.89,5.51,-0.11,0.05,-0.01
51,8.78,0.86,5.54,-0.09,0.08,-0.02
52,8.67,0.88,5.62,-0.10,0.07,-0.02
53,8.72,0.87,5.56,-0.11,0.06,-0.01
54,8.80,0.93,5.58,-0.11,0.07,-0.01
55,8.78,0.90,5.59,-0.11,0.07,-0.01
56,8.72,0.90,5.53,-0.11,0.06,-0.01
57,8.71,0.88,5.60,-0.12,0.06,-0.01
58,8.75,0.91,5.56,-0.11,0.06,-0.01
59,8.80,0.89,5.60,-0.11,0.06,-0.02
60,8.74,0.92,5.57,-0.11,0.06,-0.02
61,8.70,0.91,5.55,-0.11,0.06,-0.01
62,8.73,0.91,5.56,-0.12,0.05,-0.01
63,8.77,0.91,5.58,-0.11,0.06,-0.01
