STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.94,1.68,5.09,-0.10,0.05,-0.02
2,8.96,1.68,5.11,-0.11,0.06,-0.01
3,8.95,1.68,5.10,-0.12,0.06,-0.01
4,8.90,1.63,5.09,-0.11,0.06,-0.01
5,8.90,1.63,5.08,-0.12,0.06,-0.01
6,8.94,1.67,5.08,-0.11,0.06,-0.01
7,8.96,1.70,5.09,-0.12,0.05,-0.02
8,8.91,1.68,5.09,-0.12,0.06,-0.01
9,8.92,1.66,5.11,-0.11,0.06,-0.01
10,8.93,1.68,5.10,-0.11,0.05,-0.02
11,8.93,1.68,5.10,-0.11,0.06,-0.01
12,8.91,1.64,5.09,-0.12,0.06,-0.01
13,8.94,1.65,5.09,-0.12,0.06,-0.01
14,8.94,1.65,5.11,-0.11,0.06,-0.01
15,8.92,1.67,5.09,-0.11,0.07,-0.01
16,8.91,1.69,5.09,-0.11,0.06,-0.01
17,8.93,1.68,5.12,-0.12,0.05,-0.01
18,8.95,1.65,5.07,-0.11,0.06,-0.01
19,8.91,1.66,5.20,-0.11,0.06,-0.02
20,8.93,1.65,5.01,-0.09,0.05,-0.00
21,8.91,1.66,5.10,-0.09,0.06,-0.02
22,8.89,1.70,5.20,-0.11,0.06,-0.01
23,8.95,1.69,5.09,-0.12,0.04,0.00
24,9.02,1.63,5.11,-0.12,0.05,-0.01
25,8.94,1.65,5.10,-0.10,0.05,-0.01
26,8.88,1.67,5.09,-0.10,0.05,-0.01
27,8.84,1.69,5.08,-0.11,0.05,-0.01
28,8.96,1.66,5.11,-0.11,0.05,-0.00
29,9.02,1.66,5.13,-0.11,0.06,-0.02
30,8.94,1.72,5.08,-0.10,0.06,-0.02
31,8.85,1.66,5.09,-0.11,0.06,-0.02
32,8.89,1.61,5.08,-0.11,0.06,-0.01
33,8.95,1.67,5.12,-0.11,0.06,-0.02
34,8.97,1.68,5.07,-0.10,0.06,-0.01
35,8.91,1.68,5.10,-0.11,0.06,-0.01
36,8.92,1.65,5.14,-0.12,0.06,-0.01
37,8.91,1.65,5.13,-0.12,0.06,-0.01
38,8.96,1.68,5.12,-0.10,0.06,-0.02
39,8.91,1.72,5.07,-0.11,0.06,-0.02
40,8.91,1.70,5.12,-0.12,0.05,-0.01
41,8.91,1.66,5.12,-0.11,0.06,-0.01
42,8.93,1.63,5.08,-0.11,0.06,-0.01
43,8.92,1.69,5.08,-0.11,0.06,-0.02
44,8.89,1.68,5.08,-0.11,0.05,-0.01
45,8.91,1.67,5.11,-0.12,0.05,-0.01
46,8.97,1.64,5.09,-0.11,0.06,-0.01
47,8.95,1.63,5.08,-0.11,0.07,-0.02
48,8.93,1.67,5.10,-0.10,0.07,-0.02
49,8.90,1.70,5.11,-0.11,0.05,-0.02
50,8.90,1.69,5.09,-0.11,0.06,-0.01
51,8.90,1.68,5.15,-0.12,0.06,-0.01
52,8.95,1.68,4.97,-0.10,0.05,0.00
53,8.95,1.67,5.09,-0.09,0.06,-0.02
54,8.87,1.74,5.20,-0.11,0.06,-0.01
55,8.89,1.69,5.09,-0.12,0.04,0.01
56,8.99,1.64,5.14,-0.12,0.06,-0.00
57,8.98,1.65,5.10,-0.10,0.05,-0.01
58,8.90,1.69,5.07,-0.10,0.05,-0.02
59,8.86,1.69,5.06,-0.11,0.05,-0.01
60,8.91,1.67,5.14,-0.11,0.05,-0.00
61,9.02,1.67,5.10,-0.11,0.05,-0.01
62,8.97,1.69,5.07,-0.10,0.06,-0.02
63,8.87,1.68,5.09,-0.11,0.06,-0.02
64,8.88,1.60,5.10,-0.11,0.06,-0.01
65,8.93,1.68,5.13,-0.11,0.06,-0.02
66,9.00,1.68,5.08,-0.10,0.06,-0.01
67,8.94,1.68,5.11,-0.11,0.06,-0.01
68,8.89,1.68,5.09,-0.12,0.06,-0.01
69,8.89,1.66,5.09,-0.12,0.06,-0.01
70,8.94,1.66,5.10,-0.11,0.06,-0.01
71,8.94,1.68,5.08,-0.11,0.06,-0.01
72,8.93,1.70,5.09,-0.12,0.05,-0.01
73,8.93,1.68,5.11,-0.11,0.05,-0.01
74,8.92,1.67,5.11,-0.11,0.05,-0.01
75,8.93,1.67,5.10,-0.11,0.06,-0.01
76,8.96,1.68,5.09,-0.11,0.06,-0.01
77,8.95,1.69,5.10,-0.11,0.06,-0.01
78,8.91,1.66,5.09,-0.11,0.06,-0.01
79,8.90,1.67,5.08,-0.11,0.07,-0.01
80,8.90,1.69,5.11,-0.11,0.06,-0.01
81,8.94,1.65,5.10,-0.12,0.05,-0.01
82,8.96,1.65,5.12,-0.11,0.06,-0.01
83,8.92,1.68,5.14,-0.12,0.06,-0.01
84,8.92,1.63,4.98,-0.09,0.05,-0.00
85,8.90,1.67,5.10,-0.09,0.06,-0.02
86,8.87,1.70,5.20,-0.11,0.05,-0.01
87,8.93,1.69,5.11,-0.13,0.04,0.01
88,8.97,1.63,5.13,-0.12,0.05,-0.01
89,8.96,1.68,5.09,-0.10,0.05,-0.01
90,8.87,1.69,5.05,-0.11,0.05,-0.01
91,8.86,1.67,5.05,-0.11,0.05,-0.01
92,8.93,1.66,5.12,-0.11,0.05,-0.01
93,9.00,1.69,5.14,-0.11,0.06,-0.01
94,8.93,1.69,5.02,-0.11,0.06,-0.01
95,8.88,1.67,5.07,-0.11,0.06,-0.02
96,8.90,1.61,5.10,-0.11,0.06,-0.01
97,8.93,1.67,5.12,-0.11,0.05,-0.01
98,8.97,1.68,5.06,-0.10,0.06,-0.01
99,8.96,1.67,5.12,-0.11,0.06,-0.01
100,8.90,1.66,5.09,-0.12,0.06,-0.01
101,8.92,1.66,5.12,-0.12,0.06,-0.01
102,8.95,1.69,5.11,-0.10,0.06,-0.01
103,8.93,1.70,5.09,-0.11,0.06,-0.02
104,8.90,1.67,5.08,-0.12,0.05,-0.01
105,8.91,1.64,5.09,-0.11,0.06,-0.01
106,8.92,1.64,5.11,-0.11,0.05,-0.01
107,8.93,1.66,5.09,-0.11,0.06,-0.01
108,8.93,1.67,5.08,-0.12,0.05,-0.01
109,8.94,1.66,5.07,-0.12,0.06,-0.01
110,8.94,1.65,5.09,-0.11,0.06,-0.02
111,8.89,1.66,5.09,-0.11,0.06,-0.02
112,8.90,1.70,5.09,-0.11,0.06,-0.01
113,8.93,1.68,5.09,-0.11,0.06,-0.01
114,8.93,1.66,5.09,-0.11,0.05,-0.01
115,8.94,1.69,5.11,-0.11,0.06,-0.01
116,8.92,1.76,5.07,-0.12,0.05,-0.01
117,8.87,1.58,5.00,-0.08,0.06,-0.01
118,8.90,1.66,5.19,-0.12,0.07,-0.02
119,8.91,1.70,5.09,-0.11,0.05,0.00
120,8.97,1.68,5.06,-0.12,0.05,-0.00
121,8.97,1.65,5.11,-0.11,0.05,-0.01
122,8.92,1.69,5.07,-0.11,0.05,-0.01
123,8.85,1.66,5.06,-0.11,0.05,-0.01
124,8.89,1.65,5.13,-0.11,0.05,-0.00
125,8.99,1.68,5.11,-0.11,0.05,-0.01
126,9.00,1.71,5.08,-0.11,0.05,-0.02
127,8.89,1.63,5.09,-0.12,0.07,-0.02
128,8.90,1.61,5.05,-0.10,0.06,-0.01
129,8.91,1.64,5.09,-0.12,0.06,-0.02
130,8.94,1.69,5.08,-0.10,0.05,-0.01
131,8.95,1.70,5.14,-0.11,0.06,-0.01
132,8.91,1.66,5.08,-0.11,0.06,-0.01
133,8.89,1.64,5.09,-0.12,0.06,-0.01
134,8.93,1.66,5.08,-0.11,0.06,-0.01
135,8.94,1.70,5.08,-0.10,0.06,-0.02
136,8.89,1.72,5.11,-0.12,0.05,-0.02
137,8.91,1.67,5.10,-0.11,0.05,-0.01
138,8.93,1.65,5.11,-0.11,0.06,-0.01
139,8.92,1.69,5.10,-0.11,0.06,-0.02
140,8.91,1.67,5.09,-0.11,0.06,-0.01
141,8.91,1.67,5.09,-0.12,0.06,-0.01
142,8.94,1.65,5.12,-0.12,0.06,-0.01
143,8.92,1.65,5.09,-0.11,0.06,-0.01
144,8.91,1.68,5.09,-0.10,0.07,-0.02
145,8.92,1.69,5.10,-0.11,0.06,-0.01
146,8.94,1.68,5.12,-0.12,0.05,-0.01
147,8.95,1.67,5.11,-0.11,0.06,-0.01
148,8.92,1.71,5.15,-0.12,0.05,-0.01
149,8.89,1.58,5.01,-0.09,0.06,-0.01
150,8.91,1.67,5.11,-0.11,0.07,-0.02
151,8.87,1.71,5.13,-0.11,0.05,-0.00
152,8.96,1.67,5.09,-0.13,0.04,0.00
153,8.96,1.62,5.12,-0.11,0.05,-0.01
154,8.91,1.67,5.06,-0.10,0.05,-0.01
155,8.84,1.70,5.06,-0.10,0.05,-0.01
156,8.88,1.66,5.10,-0.11,0.05,-0.01
157,8.98,1.65,5.16,-0.11,0.05,-0.00
158,8.98,1.70,5.12,-0.11,0.05,-0.01
159,8.93,1.66,5.03,-0.11,0.06,-0.02
160,8.88,1.65,5.11,-0.10,0.06,-0.02
161,8.90,1.64,5.09,-0.12,0.06,-0.01
162,8.95,1.67,5.09,-0.11,0.05,-0.02
163,8.94,1.68,5.10,-0.11,0.06,-0.01
164,8.94,1.67,5.10,-0.11,0.06,-0.01
165,8.90,1.63,5.08,-0.12,0.06,-0.01
166,8.91,1.67,5.11,-0.12,0.06,-0.01
167,8.95,1.69,5.10,-0.10,0.06,-0.01
168,8.93,1.70,5.12,-0.11,0.06,-0.02
169,8.90,1.69,5.10,-0.11,0.05,-0.01
170,8.91,1.65,5.12,-0.11,0.06,-0.01
171,8.94,1.65,5.10,-0.11,0.06,-0.01
172,8.92,1.70,5.09,-0.11,0.05,-0.01
173,8.92,1.67,5.10,-0.12,0.06,-0.01
174,8.95,1.64,5.09,-0.12,0.06,-0.01
175,8.96,1.65,5.10,-0.11,0.06,-0.01
176,8.92,1.66,5.08,-0.11,0.07,-0.02
177,8.92,1.70,5.12,-0.11,0.06,-0.01
178,8.89,1.67,5.12,-0.11,0.05,-0.01
179,8.92,1.68,5.11,-0.11,0.06,-0.01
180,8.91,1.67,5.15,-0.11,0.06,-0.01
181,8.96,1.72,4.98,-0.11,0.05,-0.01
182,8.89,1.61,5.04,-0.09,0.06,-0.02
183,8.89,1.68,5.24,-0.12,0.06,-0.02
184,8.91,1.71,5.10,-0.12,0.04,0.00
185,9.00,1.66,5.09,-0.12,0.05,-0.01
186,8.98,1.67,5.12,-0.10,0.05,-0.01
187,8.89,1.69,5.09,-0.10,0.05,-0.01
188,8.84,1.69,5.06,-0.10,0.05,-0.01
189,8.90,1.65,5.16,-0.11,0.05,-0.00
190,9.00,1.68,5.13,-0.11,0.05,-0.01
191,8.96,1.70,5.02,-0.11,0.05,-0.01
192,8.88,1.63,5.13,-0.12,0.06,-0.02
193,8.91,1.63,5.06,-0.10,0.06,-0.01
194,8.92,1.66,5.11,-0.12,0.06,-0.01
195,8.97,1.69,5.07,-0.10,0.05,-0.01
196,8.94,1.67,5.11,-0.11,0.06,-0.01
197,8.92,1.68,5.11,-0.12,0.06,-0.01
198,8.91,1.62,5.11,-0.12,0.06,-0.01
199,8.95,1.67,5.12,-0.11,0.06,-0.01
200,8.94,1.68,5.10,-0.10,0.06,-0.02
